acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.21,-0.0,0.93,1.42,-0.73,1.21,29.52
0.23,-0.0,0.94,-2.64,-0.99,-1.24,29.61
0.21,-0.01,0.95,-1.8,-1.79,-0.6,29.66
0.23,-0.0,0.96,-2.03,-0.81,-0.56,29.75
0.22,-0.01,0.96,-0.66,-1.01,-0.35,29.52
0.22,-0.0,0.96,-2.23,-1.04,-1.86,29.61
0.22,0.0,0.98,0.93,-1.19,0.26,29.61
0.22,-0.01,0.97,2.55,0.15,0.17,29.66
0.21,0.02,0.96,2.14,0.56,0.21,29.61
0.22,0.0,0.97,0.03,0.12,1.37,29.61
0.23,0.02,0.98,0.27,0.41,1.33,29.66
0.23,0.0,0.97,-0.31,0.7,3.02,29.75
0.22,-0.02,0.95,-1.01,0.56,1.07,29.61
0.21,-0.01,0.96,-2.92,0.34,0.46,29.66
0.22,-0.01,0.98,-1.63,0.66,1.95,29.66
0.21,-0.02,0.97,1.44,1.16,1.54,29.61
0.21,-0.02,0.96,4.44,0.49,1.53,29.71
0.21,-0.01,0.95,5.04,-0.14,0.79,29.57
0.22,-0.01,0.96,2.05,-0.58,-0.09,29.66
0.21,0.01,0.96,0.26,0.15,0.06,29.8
0.22,0.01,0.96,-4.12,1.51,-1.44,29.61
0.21,0.01,0.95,-5.92,0.41,-1.3,29.71
0.2,-0.01,0.95,-7.37,-0.37,-0.26,29.66
0.2,-0.02,0.95,-6.82,-1.11,-1.47,29.71
0.2,-0.02,0.96,-4.81,-1.76,-1.62,29.71
0.24,-0.0,0.99,-2.15,0.6,-0.58,29.66
0.21,-0.03,1.0,1.86,0.81,2.99,29.75
0.22,-0.03,0.98,4.24,2.24,4.46,29.71
0.21,-0.02,0.97,5.71,3.57,5.15,29.66
0.22,-0.0,0.97,6.5,3.24,5.19,29.57
0.21,0.01,0.96,7.27,2.11,4.29,29.61
0.22,0.01,0.95,5.13,1.31,3.79,29.61
0.21,0.0,0.95,4.15,0.82,3.54,29.66
0.21,0.0,0.93,3.94,1.71,2.17,29.57
0.2,-0.01,0.92,3.19,0.08,1.63,29.61
0.22,0.01,0.91,0.14,-2.69,0.2,29.61
0.22,-0.01,0.94,-2.56,-4.46,-2.11,29.61
0.22,-0.01,0.97,-2.43,-3.5,-2.02,29.66
0.23,0.0,0.98,0.08,-0.98,0.29,29.71
0.23,0.0,0.98,0.92,0.9,1.13,29.71
0.23,-0.0,0.98,1.07,0.58,0.81,29.57
0.22,-0.01,0.98,0.56,0.43,0.06,29.71
0.22,0.0,0.96,2.85,0.02,1.13,29.61
0.22,-0.01,0.96,2.5,0.26,2.81,29.66
0.21,-0.01,0.96,2.61,0.02,3.04,29.66
0.22,-0.0,0.95,0.99,0.95,3.48,29.71
0.23,-0.0,0.95,-0.7,1.36,1.94,29.71
0.21,0.01,0.97,2.02,0.93,2.72,29.66
0.22,0.01,0.95,5.05,0.85,2.12,29.66
0.23,0.01,0.95,6.4,1.08,0.44,29.71
0.24,0.02,0.94,0.49,1.56,-0.32,29.71
0.23,0.02,0.96,-5.36,0.17,0.87,29.8
0.21,0.0,0.96,-9.92,1.13,0.44,29.57
0.22,0.01,0.98,-8.26,1.97,0.44,29.71
0.23,0.01,0.97,-6.03,1.83,1.5,29.71
0.22,0.01,0.96,-2.84,0.76,1.82,29.75
0.22,-0.01,0.94,-2.27,-0.02,-0.41,29.75
0.21,-0.01,0.96,0.24,-1.42,-0.34,29.71
0.22,-0.01,0.98,3.05,-1.28,0.58,29.71
0.23,-0.01,0.99,4.02,0.17,2.11,29.66
0.22,-0.02,0.98,5.88,0.76,3.94,29.71
0.23,-0.02,0.95,4.99,1.94,2.43,29.61
0.22,-0.02,0.95,3.47,1.18,0.89,29.66
0.21,-0.01,0.95,1.5,-0.2,-0.17,29.75
0.22,0.0,0.97,-0.47,-0.38,-0.14,29.71
0.21,-0.02,0.96,-1.53,0.41,0.49,29.71
0.21,-0.02,0.96,-2.67,1.76,0.75,29.8
0.21,-0.02,0.96,-2.05,2.02,1.05,29.57
0.22,-0.0,0.97,1.54,2.34,2.53,29.61
0.22,-0.01,0.96,3.24,2.61,3.05,29.61
0.23,-0.0,0.95,3.16,2.31,2.9,29.75
0.24,0.0,0.94,1.34,1.92,2.66,29.75
0.23,0.01,0.96,-0.7,1.73,1.92,29.71
0.22,0.01,0.95,-2.06,2.58,1.25,29.75
0.23,0.01,0.95,-0.05,3.15,2.34,29.66
0.23,0.0,0.93,-0.26,3.24,0.89,29.61
0.22,-0.0,0.94,-0.29,1.8,0.96,29.71
0.24,0.01,0.95,1.27,1.82,-0.56,29.75
0.24,-0.01,0.94,2.79,2.63,0.87,29.75
0.26,-0.02,0.96,4.15,2.52,0.44,29.71
0.28,-0.02,0.96,0.03,3.04,-0.52,29.71
0.27,-0.02,0.96,-3.53,4.47,2.2,29.66
0.21,-0.06,1.0,-4.56,8.23,4.34,29.66
0.3,-0.04,0.96,0.11,11.65,6.23,29.71
0.35,-0.05,0.97,-1.88,12.43,4.76,29.66
0.37,-0.06,0.95,0.69,10.89,4.79,29.66
0.38,-0.09,0.93,-2.26,12.0,4.41,29.71
0.4,-0.07,0.94,-2.06,11.57,4.26,29.8
0.44,-0.09,0.93,0.15,11.85,3.68,29.66
0.45,-0.11,0.91,2.76,9.74,1.1,29.66
0.46,-0.09,0.92,8.46,6.23,0.09,29.71
0.48,-0.07,0.93,15.11,3.88,2.14,29.71
0.52,-0.06,0.98,26.46,4.29,2.87,29.75
0.53,-0.06,0.95,30.32,6.03,1.56,29.75
0.54,-0.09,0.91,33.53,6.02,0.14,29.8
0.55,-0.11,0.9,35.62,5.45,-0.89,29.71
0.55,-0.1,0.89,36.0,3.94,-3.24,29.66
0.57,-0.06,0.9,36.17,2.38,-2.87,29.71
0.58,-0.01,0.93,34.87,4.55,-2.78,29.61
0.57,0.02,0.92,28.21,7.97,-4.5,29.75
0.57,0.04,0.91,19.02,9.76,-6.81,29.75
0.58,0.06,0.89,15.47,8.9,-11.92,29.71
0.57,0.07,0.84,17.68,5.74,-18.17,29.71
0.56,0.11,0.87,25.11,0.73,-23.01,29.66
0.55,0.14,0.88,32.53,-2.18,-25.66,29.75
0.53,0.14,0.87,30.72,0.93,-27.86,29.71
0.51,0.14,0.91,28.35,3.57,-28.05,29.71
0.48,0.14,0.88,14.37,8.32,-28.87,29.75
0.45,0.15,0.85,4.44,8.82,-32.03,29.71
0.41,0.18,0.84,-4.52,8.02,-34.26,29.8
0.4,0.21,0.83,-10.73,6.56,-38.55,29.8
0.39,0.2,0.85,-13.07,4.38,-42.67,29.75
0.4,0.21,0.87,-15.08,0.43,-48.02,29.71
0.4,0.21,0.9,-16.6,-3.62,-53.33,29.71
0.4,0.19,0.91,-20.31,-4.21,-62.72,29.75
0.37,0.15,0.91,-27.37,-2.43,-70.49,29.85
0.34,0.14,0.93,-36.2,-0.7,-73.5,29.89
0.32,0.11,0.91,-51.16,2.35,-78.29,29.61
0.29,0.1,0.97,-57.48,2.81,-78.76,29.75
