acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.21,-0.03,0.95,4.08,-2.79,-1.95,31.26
0.21,-0.03,0.96,4.37,-3.08,-2.61,31.31
0.21,-0.02,0.97,6.02,-2.35,-1.68,31.21
0.22,-0.02,0.96,5.77,-0.93,-0.6,31.21
0.21,-0.04,0.96,2.99,-0.81,-1.51,31.21
0.21,-0.05,1.0,0.63,-0.49,0.69,31.31
0.21,-0.05,0.98,-0.95,2.2,2.2,31.26
0.2,-0.02,0.98,-1.44,4.92,4.46,31.31
0.2,-0.05,0.96,0.17,4.72,4.87,31.21
0.21,-0.03,0.95,-3.4,3.65,3.94,31.26
0.2,-0.04,0.94,-8.7,1.39,2.96,31.21
0.21,-0.03,0.96,-9.71,1.1,3.79,31.31
0.2,-0.05,0.97,-4.73,2.03,3.22,31.26
0.21,-0.04,0.95,0.38,2.15,1.77,31.31
0.21,-0.03,0.95,0.32,0.78,1.22,31.31
0.21,-0.04,0.95,-0.76,-0.32,1.31,31.31
0.21,-0.05,0.95,0.73,-1.11,0.49,31.26
0.21,-0.05,0.94,1.56,-2.92,-1.5,31.21
0.2,-0.06,0.95,2.69,-6.02,-1.59,31.17
0.21,-0.05,0.99,-0.98,-5.08,0.44,31.35
0.22,-0.05,0.99,-2.08,-1.86,1.24,31.31
0.24,-0.03,0.98,-6.02,2.4,0.82,31.35
0.22,-0.03,0.98,-4.92,3.92,1.76,31.26
0.21,-0.05,0.96,-2.27,2.12,1.18,31.21
0.21,-0.04,0.95,-0.17,-0.35,0.21,31.35
0.2,-0.05,0.97,0.98,-0.9,0.82,31.26
0.21,-0.03,0.96,0.2,1.25,1.22,31.31
0.22,-0.04,0.93,-2.76,3.27,0.84,31.31
0.23,-0.05,0.94,-3.73,2.61,-0.27,31.26
0.22,-0.04,0.96,-0.95,1.95,3.27,31.31
0.2,-0.05,0.95,4.11,0.46,3.66,31.17
0.21,-0.05,0.96,7.66,0.34,3.08,31.26
0.22,-0.05,0.97,4.21,1.77,1.8,31.21
0.21,-0.06,0.97,-3.3,1.66,0.78,31.35
