acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.14,0.04,0.96,-3.16,2.12,0.63,31.02
0.13,0.03,0.97,-3.65,1.97,0.41,31.02
0.14,0.02,0.99,-2.44,1.44,-0.03,31.07
0.13,0.03,0.98,0.24,2.21,0.67,31.02
0.14,0.05,0.97,-1.18,3.36,0.79,31.07
0.14,0.05,0.97,-5.47,4.05,1.5,31.07
0.13,0.01,0.96,-5.57,4.31,1.77,31.12
0.13,0.02,0.95,-4.08,3.08,2.27,30.98
0.12,0.02,0.97,-0.21,1.04,2.93,31.07
0.13,0.01,0.97,3.48,0.32,2.58,31.12
0.12,0.03,0.98,3.74,0.41,3.21,31.07
0.14,0.02,0.97,2.02,1.36,3.05,30.98
0.13,0.03,0.97,1.05,1.6,2.82,31.12
0.13,0.02,0.95,2.98,0.09,2.34,31.02
0.12,0.03,0.97,6.96,-3.25,0.76,30.98
0.13,0.02,0.97,7.82,-4.12,0.05,31.02
0.13,0.04,0.98,6.05,-3.53,-0.31,31.02
0.13,0.05,0.99,0.18,-0.99,0.89,31.07
0.13,0.05,0.97,-5.16,1.45,1.39,31.12
0.14,0.04,0.97,-5.57,1.37,1.39,31.12
0.12,0.04,0.98,-4.52,0.31,3.16,31.07
0.13,0.03,0.98,-0.89,-0.81,3.07,31.02
0.13,0.04,1.0,-1.1,-0.03,2.95,31.12
0.14,0.04,0.98,-3.25,1.53,1.02,31.07
0.14,0.03,0.97,-4.34,3.65,0.03,31.02
0.12,0.02,0.96,-2.2,2.27,0.47,31.02
0.14,0.02,0.96,-0.44,-0.15,0.53,30.98
0.13,0.03,0.97,0.96,-1.89,0.61,31.17
0.13,0.03,0.97,1.92,-1.97,0.11,31.12
0.14,0.05,0.97,0.02,-0.31,0.06,31.17
0.13,0.04,0.97,-2.7,0.61,0.61,31.07
0.14,0.04,0.97,-4.78,1.28,0.75,31.02
0.13,0.03,0.97,-4.38,1.39,1.59,31.07
0.14,0.03,0.96,-3.5,0.85,0.81,30.98
0.13,0.02,0.97,-3.74,-0.14,0.55,31.02
0.13,0.02,0.98,-1.76,-0.67,1.3,30.98
0.13,0.03,0.98,-0.4,-0.31,1.5,31.07
0.12,0.01,0.98,-0.08,0.0,2.18,31.02
0.13,0.02,0.97,-1.37,0.31,2.08,31.02
0.13,0.0,0.97,-0.34,0.63,1.76,31.07
0.12,0.03,0.97,1.34,0.63,3.3,31.02
0.13,0.01,0.96,1.18,-0.29,2.05,31.12
0.12,0.02,0.98,-0.6,-0.41,2.4,31.07
0.13,0.0,0.98,-0.09,0.79,2.98,31.02
0.14,0.03,0.99,-1.66,3.63,5.15,31.02
0.14,0.01,1.0,-1.28,6.56,7.59,31.07
