acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.2,-0.07,0.95,-0.26,2.76,0.41,31.26
0.2,-0.08,0.95,0.2,3.36,0.63,31.26
0.2,-0.09,0.94,1.62,2.18,0.41,31.31
0.19,-0.11,0.93,0.96,0.38,0.64,31.26
0.19,-0.11,0.92,-1.04,-1.08,-0.4,31.26
0.2,-0.09,0.94,-3.04,-1.3,-0.63,31.12
0.2,-0.09,0.97,-3.98,0.26,0.37,31.31
0.2,-0.09,0.96,-0.47,1.1,0.75,31.26
0.21,-0.09,0.96,2.41,1.04,1.59,31.21
0.2,-0.09,0.96,3.54,0.02,0.5,31.26
0.2,-0.1,0.95,1.77,-0.27,0.18,31.26
0.2,-0.11,0.94,-0.05,0.63,0.53,31.21
0.2,-0.1,0.95,-1.39,1.33,1.47,31.21
0.2,-0.1,0.95,-1.59,1.53,1.3,31.17
0.2,-0.09,0.95,-1.05,0.93,1.21,31.21
0.2,-0.07,0.93,0.34,0.29,0.82,31.31
0.19,-0.09,0.95,1.44,-0.61,0.52,31.26
0.19,-0.1,0.95,2.67,-1.66,0.17,31.21
0.19,-0.11,0.95,4.02,-1.53,0.6,31.21
0.2,-0.11,0.96,2.24,-1.07,0.5,31.26
0.2,-0.09,0.95,-2.2,0.17,1.42,31.21
0.2,-0.1,0.95,-3.01,1.01,1.95,31.31
0.21,-0.1,0.95,-1.36,1.77,1.88,31.26
0.2,-0.1,0.95,0.35,0.92,1.86,31.21
0.2,-0.09,0.95,2.6,-0.43,2.44,31.21
0.21,-0.08,0.94,1.63,-0.11,2.58,31.26
0.2,-0.09,0.96,0.31,0.09,1.25,31.17
0.19,-0.1,0.95,-1.1,-0.49,0.58,31.31
0.19,-0.09,0.96,0.79,-1.02,1.07,31.17
0.2,-0.09,0.95,2.55,-1.24,0.79,31.26
0.21,-0.09,0.96,3.77,-1.33,1.48,31.21
0.22,-0.1,0.95,1.74,-1.37,1.36,31.21
0.22,-0.09,0.99,1.04,-0.73,2.23,31.17
0.22,-0.1,0.98,1.04,1.07,3.45,31.21
0.21,-0.1,0.96,1.3,1.74,2.66,31.17
0.21,-0.09,0.95,1.21,1.18,1.92,31.17
0.21,-0.09,0.97,2.52,0.14,0.96,31.21
0.22,-0.08,0.97,0.76,0.55,1.6,31.17
0.21,-0.1,0.95,0.64,0.84,1.01,31.26
0.2,-0.1,0.97,1.07,1.34,1.97,31.31
0.2,-0.1,0.96,2.0,1.37,2.23,31.17
0.21,-0.09,0.98,3.27,0.93,3.01,31.26
0.21,-0.09,0.98,3.79,1.65,3.85,31.12
0.22,-0.06,0.98,3.28,2.15,4.14,31.12
0.21,-0.07,0.97,2.98,2.87,3.83,31.17
0.21,-0.07,1.01,4.85,2.79,3.47,31.21
0.21,-0.1,1.03,6.78,4.93,4.99,31.21
0.21,-0.1,1.04,8.76,10.02,7.95,31.17
0.22,-0.13,1.04,0.55,15.5,10.37,31.21
0.23,-0.11,0.99,-6.31,17.95,11.4,31.21
0.22,-0.1,0.97,-8.73,17.3,8.67,31.26
0.22,-0.07,0.95,-1.89,11.5,5.56,31.21
0.21,-0.07,0.95,7.18,4.72,0.89,31.21
0.2,-0.09,0.93,13.54,0.21,-1.97,31.26
0.2,-0.1,0.94,13.34,-1.4,-2.34,31.21
0.22,-0.07,0.96,8.89,-0.38,-1.02,31.31
0.2,-0.09,0.94,6.37,0.9,-1.24,31.17
0.2,-0.1,0.95,7.07,1.83,-0.69,31.21
0.21,-0.09,0.95,7.05,2.09,-1.28,31.21
0.21,-0.09,0.97,5.18,4.17,0.6,31.17
0.21,-0.08,0.96,2.75,9.04,1.98,31.21
0.21,-0.1,0.93,-0.75,13.24,3.25,31.31
0.22,-0.08,0.94,-2.87,13.95,4.79,31.17
0.2,-0.07,0.9,-5.98,14.63,4.64,31.21
0.18,-0.08,0.94,-15.53,15.11,6.79,31.21
0.18,-0.09,0.91,-13.86,15.21,5.47,31.17
0.17,-0.09,0.91,-13.59,16.52,6.5,31.31
0.18,-0.09,0.9,-5.11,15.51,6.21,31.21
0.15,-0.15,0.87,8.56,11.24,5.36,31.17
0.14,-0.17,0.89,32.37,7.73,7.07,31.21
0.14,-0.18,0.9,55.98,9.28,23.16,31.31
-0.09,-0.42,0.96,75.57,13.02,30.38,31.26
0.21,-0.0,1.14,66.43,16.75,45.88,31.12
0.13,-0.08,1.01,25.15,29.98,45.08,31.21
0.21,0.02,0.96,-11.16,45.33,34.15,31.26
0.12,-0.01,1.09,-15.37,47.34,30.98,31.21
0.16,-0.04,0.97,-8.98,45.59,27.98,31.31
0.13,-0.01,0.96,-5.83,35.89,24.67,31.26
0.11,-0.02,0.95,-10.55,28.46,21.28,31.21
0.16,-0.06,0.86,-43.92,33.51,8.43,31.31
0.1,-0.02,1.02,-38.49,31.88,18.38,31.21
0.07,-0.03,1.02,-32.44,37.47,31.73,31.31
0.1,-0.09,0.98,-18.69,40.69,29.37,31.21
0.02,-0.09,1.05,-15.76,33.11,39.1,31.26
0.08,-0.02,1.01,-24.46,29.42,22.17,31.31
0.05,-0.13,1.02,-29.3,35.19,15.16,31.31
0.04,-0.04,1.02,-6.9,37.44,18.44,31.17
0.06,-0.07,1.03,5.22,22.6,0.81,31.12
-0.07,0.06,0.98,6.9,14.5,12.73,31.31
0.02,-0.08,0.93,10.76,4.41,2.73,31.17
0.07,-0.07,0.89,2.26,9.95,-2.44,31.21
0.02,-0.07,1.0,5.3,10.43,2.72,31.21
