acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.0,0.98,3.74,-0.98,6.18,31.02
0.2,0.01,0.97,1.15,0.05,5.86,31.07
0.18,0.0,0.95,0.89,-1.02,5.08,31.02
0.18,-0.0,0.96,3.68,-2.18,3.94,31.02
0.19,-0.0,0.97,6.5,-3.19,3.05,31.07
0.18,0.0,0.98,6.08,-3.4,1.8,31.12
0.19,0.0,0.95,3.15,-1.1,0.56,31.12
0.18,-0.02,0.96,3.42,-0.38,0.84,31.07
0.18,-0.02,0.98,3.28,-1.07,1.71,31.17
0.18,-0.01,0.95,3.98,-3.08,1.77,31.12
0.17,0.0,0.96,3.63,-3.28,1.08,31.02
0.2,0.01,0.97,2.34,-2.41,0.17,31.07
0.2,0.02,0.97,-1.95,-0.21,0.08,31.12
0.19,0.02,0.97,-6.11,1.95,-0.34,31.17
0.2,0.01,0.97,-7.18,3.73,0.34,31.07
0.19,-0.01,0.97,-5.16,3.89,0.66,31.02
0.19,0.0,0.97,-5.57,3.25,0.32,31.07
0.19,-0.0,0.96,-3.94,2.73,-0.89,31.17
0.18,-0.01,0.96,-2.31,2.67,-1.01,31.12
0.19,-0.02,0.97,-2.08,0.87,-1.48,31.12
0.18,-0.01,0.97,-2.66,0.5,-1.04,31.07
0.18,-0.02,0.96,-3.59,1.34,-0.44,31.12
0.17,-0.02,0.96,-4.64,1.66,0.21,31.02
0.18,-0.0,0.95,-5.8,1.24,0.32,31.07
0.18,-0.02,0.96,-4.64,-0.21,-0.38,31.12
0.19,0.0,0.97,-3.33,-0.17,1.97,31.12
0.18,-0.03,0.97,-1.1,0.49,2.11,31.07
0.19,-0.01,0.97,-0.09,1.56,1.95,31.12
0.18,-0.0,0.97,-0.79,1.76,1.25,31.02
0.18,-0.01,0.95,-0.99,0.99,0.11,31.17
0.18,-0.01,0.94,-0.03,-0.2,-0.53,31.17
0.18,-0.01,0.97,0.26,-0.09,-0.18,31.12
0.18,-0.02,0.96,-1.73,0.17,-0.02,30.98
0.18,-0.02,0.96,-4.67,1.39,-0.5,31.07
0.18,-0.01,0.96,-4.47,2.76,-0.18,31.12
0.18,-0.03,0.97,-6.12,3.34,0.85,31.02
0.17,-0.04,0.98,-4.9,2.38,1.27,31.07
0.17,-0.04,0.99,-3.04,1.74,1.91,31.02
0.17,-0.04,0.99,0.11,2.24,3.07,31.12
0.19,-0.01,0.98,0.66,2.43,2.96,30.98
0.18,-0.02,0.96,-1.07,2.53,2.78,31.02
0.18,-0.03,0.96,-1.31,6.9,4.76,31.12
0.2,-0.01,0.94,7.69,-9.3,2.11,31.07
0.2,-0.0,0.94,4.61,-1.6,2.82,31.12
0.2,0.0,0.98,7.33,-5.37,0.89,31.12
0.22,0.02,0.97,3.6,-1.82,0.63,31.07
0.22,0.03,0.98,0.43,1.4,1.82,31.17
0.21,-0.01,0.96,0.35,-0.53,0.79,31.12
0.21,-0.0,0.96,0.67,0.47,1.11,31.02
0.2,-0.01,0.96,1.4,0.14,0.72,31.07
0.19,-0.01,0.96,0.84,0.93,1.11,31.02
0.21,0.0,0.95,0.5,0.7,0.66,31.07
0.2,-0.0,0.96,-0.7,1.22,0.55,30.98
0.21,0.0,0.97,-1.31,0.92,-0.29,31.12
0.21,-0.0,0.97,-1.51,0.89,-1.05,30.98
0.2,0.0,0.97,-2.18,0.76,-1.98,31.07
0.21,-0.02,0.99,-2.56,1.53,-1.86,31.02
0.21,-0.03,0.97,0.49,2.11,-2.55,31.12
0.19,-0.03,0.94,-1.36,2.14,-1.63,31.17
0.19,-0.02,0.94,-0.43,1.3,-1.08,31.12
0.18,-0.02,0.96,-3.27,1.02,0.44,31.12
0.19,-0.02,0.96,-4.7,0.27,0.27,30.98
0.18,-0.03,0.97,-4.09,0.96,0.96,31.02
0.2,-0.01,0.97,-2.52,3.21,1.34,31.12
0.18,-0.02,0.96,-1.54,2.53,0.98,31.07
0.19,-0.01,0.96,-3.65,2.52,2.43,30.98
0.19,-0.03,0.97,-2.09,2.53,1.8,31.12
0.19,-0.03,0.95,-0.93,2.06,0.66,31.17
0.19,-0.0,0.94,-0.99,0.41,0.11,31.17
0.19,-0.02,0.94,0.27,-1.24,0.58,31.02
0.19,-0.01,0.95,2.44,-2.69,-0.4,31.17
0.18,-0.02,0.96,4.55,-3.71,-1.51,31.07
0.19,-0.03,0.98,5.21,-3.25,-1.13,31.12
0.19,-0.01,0.98,3.69,-2.03,-0.5,31.12
0.19,-0.0,0.97,1.36,0.29,-0.5,31.07
0.18,-0.01,0.97,1.54,0.78,-0.29,31.02
0.19,0.0,0.97,-0.67,1.15,1.76,31.17
0.18,-0.01,0.96,-1.5,0.72,2.44,31.07
0.18,-0.01,0.97,-1.73,1.65,2.44,31.21
0.19,-0.02,0.98,-1.07,1.97,2.26,31.12
0.18,-0.02,0.96,-1.59,2.03,2.21,31.17
0.18,-0.02,0.95,-0.79,0.6,2.05,31.12
0.18,-0.01,0.97,2.43,-0.95,1.65,31.02
0.19,-0.02,0.97,5.83,-0.81,0.96,31.07
0.18,-0.02,0.98,5.05,-0.67,1.3,31.12
0.19,-0.01,0.97,2.47,-0.32,1.01,31.02
0.18,-0.01,0.95,2.26,-0.06,0.09,31.07
0.19,0.0,0.97,4.41,-0.52,1.57,31.12
0.19,0.0,0.96,4.09,-1.39,1.6,31.12
0.2,0.0,0.97,0.53,-0.63,2.14,31.07
0.2,-0.0,1.0,-2.75,3.01,3.5,31.12
0.2,-0.02,0.97,-1.47,5.33,3.71,31.12
0.19,-0.02,0.98,-0.9,4.24,3.19,30.98
0.19,-0.01,0.97,2.2,1.27,2.76,31.17
0.19,-0.0,0.96,3.6,0.5,1.65,31.12
0.19,-0.0,0.97,2.75,0.55,1.02,31.07
0.19,-0.01,0.97,0.75,1.74,0.61,31.07
0.19,-0.01,0.97,0.37,2.43,1.18,31.12
0.19,-0.01,0.96,1.88,1.71,0.84,31.02
0.2,-0.01,0.98,3.39,0.96,1.47,31.07
0.19,-0.01,0.97,3.65,2.06,1.92,31.12
0.19,-0.01,0.96,1.71,3.16,1.73,31.07
0.19,-0.01,0.96,-0.93,3.89,0.6,30.98
0.19,-0.02,0.95,-1.62,3.13,-0.11,31.02
0.19,-0.02,0.94,-1.62,2.56,0.15,31.07
0.19,-0.01,0.95,-0.98,2.76,0.61,31.07
0.2,-0.01,0.95,-2.14,4.17,0.79,31.12
0.17,-0.03,0.97,-4.4,4.47,0.46,31.12
0.18,-0.04,0.97,-1.77,3.91,1.25,31.17
0.18,-0.03,0.95,0.9,2.96,0.69,31.12
0.18,-0.02,0.96,3.21,0.18,0.95,31.12
0.19,0.01,0.97,2.12,0.09,3.57,31.17
0.18,-0.02,0.95,2.06,0.23,2.41,31.12
0.19,-0.02,0.96,0.35,0.81,0.9,30.93
0.19,-0.03,0.95,1.28,0.32,0.26,31.07
0.18,0.0,0.98,1.47,0.02,0.32,31.12
0.19,0.02,0.95,1.39,0.06,0.12,31.12
0.18,-0.0,0.93,1.65,-0.44,-1.51,31.07
0.18,-0.02,0.95,3.39,-2.18,-1.56,31.12
0.18,-0.04,0.96,4.99,-4.14,-1.39,31.12
0.18,-0.03,0.96,4.34,-5.44,-0.82,31.07
0.18,-0.02,0.97,3.98,-5.63,-1.16,31.02
0.18,-0.01,0.98,3.5,-4.12,-0.95,31.12
0.18,-0.01,0.99,5.21,-4.56,-1.48,31.12
0.18,-0.01,0.97,8.37,-5.85,-2.82,31.17
0.18,-0.02,0.99,12.46,-7.62,-3.21,31.02
0.19,-0.0,0.99,11.48,-6.89,-2.66,31.07
0.2,0.02,0.99,7.57,-4.69,-3.18,31.17
0.21,0.05,0.99,0.99,0.61,-0.31,31.12
0.2,0.01,0.97,-2.08,3.51,0.53,31.07
0.19,0.0,0.96,-3.86,3.74,1.47,31.07
0.19,0.0,0.95,-3.24,2.02,2.43,31.12
0.19,-0.0,0.95,-3.21,1.39,2.61,31.07
0.19,-0.0,0.96,-2.92,1.37,2.47,31.17
0.19,0.01,0.99,-3.28,2.67,2.46,31.02
0.19,-0.01,0.98,-1.4,2.66,1.97,31.12
0.2,-0.0,0.95,1.27,1.24,0.82,30.98
0.19,0.0,0.98,1.88,-0.96,1.13,31.12
0.2,0.0,0.97,1.71,-2.4,0.75,31.17
0.2,0.0,0.99,-1.37,-0.7,0.89,31.17
0.2,0.02,0.98,-2.95,1.48,1.31,31.12
0.21,0.02,0.97,-4.47,4.38,2.93,31.07
0.19,0.01,0.99,-5.11,5.24,5.42,31.07
0.19,0.01,0.98,-6.17,5.71,5.89,31.21
0.19,0.0,0.96,-6.55,5.63,4.27,31.12
0.19,0.0,0.97,-5.5,4.76,2.6,31.07
