acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.17,-0.01,0.98,-3.95,1.85,1.15,30.93
0.16,-0.01,0.97,-2.35,1.42,1.51,30.84
0.16,-0.01,0.98,-1.91,1.33,1.74,30.88
0.17,-0.0,0.98,-0.92,2.0,2.06,30.93
0.17,-0.01,0.97,-2.78,2.09,1.19,30.98
0.16,-0.01,0.96,-4.63,1.69,0.63,30.88
0.16,-0.02,0.97,-3.3,0.81,1.19,30.84
0.16,-0.02,0.96,-1.22,-0.05,1.37,30.88
0.17,0.01,0.98,-0.14,0.61,2.79,30.88
0.17,-0.0,0.96,0.26,1.42,2.82,30.93
0.17,-0.01,0.96,-1.44,1.47,2.4,30.88
0.17,-0.02,0.96,-1.77,-0.03,0.84,30.88
0.17,-0.01,0.96,-0.61,-0.82,-0.05,30.93
0.16,-0.0,0.97,1.62,-1.34,-0.14,30.84
0.17,-0.0,0.98,-0.31,-0.78,1.44,30.98
0.17,-0.0,0.98,-1.05,0.23,0.96,30.84
0.17,-0.0,0.99,-0.24,1.45,0.47,30.84
0.17,-0.03,0.98,1.56,0.76,-0.26,30.88
0.17,-0.01,0.99,0.85,0.63,1.07,30.93
0.17,-0.02,0.96,-0.61,1.42,0.98,30.84
0.15,-0.01,0.96,-3.59,3.02,0.93,30.88
0.16,-0.01,0.96,-5.44,2.9,0.75,30.93
0.15,-0.02,0.95,-5.56,2.09,0.41,30.84
0.15,-0.01,0.95,-2.63,-0.52,-0.06,30.88
0.16,-0.03,0.96,1.15,-1.24,-0.7,30.79
0.15,-0.03,1.0,3.18,-1.68,-0.29,30.93
0.16,-0.03,0.97,3.6,-0.92,-0.15,30.93
0.15,-0.02,0.96,1.08,1.37,0.12,30.79
0.15,-0.02,0.97,-2.17,1.31,0.56,30.84
0.15,-0.03,0.95,-1.95,0.27,0.67,30.88
0.16,-0.02,0.95,-0.41,-0.61,0.98,30.88
0.16,-0.02,0.96,0.56,-1.05,0.79,30.84
0.16,-0.02,0.97,0.55,-0.79,1.73,30.88
0.17,-0.02,0.97,-1.07,-0.24,1.76,30.88
0.16,-0.02,0.97,-1.76,1.3,1.07,30.93
0.16,-0.01,0.99,-0.67,1.73,1.65,30.84
0.16,-0.02,0.98,0.41,1.33,1.33,30.79
0.16,-0.02,0.97,-0.27,1.45,1.59,30.93
0.15,-0.03,0.95,-1.16,1.04,1.45,30.84
0.16,-0.02,0.96,-2.02,0.23,1.31,30.88
0.17,-0.02,0.96,-0.4,-0.47,1.28,30.93
0.16,-0.02,0.98,0.49,-0.14,2.31,30.93
0.16,-0.02,0.97,0.9,0.43,3.28,30.88
0.16,-0.01,0.96,-0.95,1.42,2.66,30.84
0.18,-0.01,0.97,-0.41,1.73,1.62,30.93
0.17,-0.0,0.96,-0.92,1.63,1.07,30.88
0.16,-0.02,0.97,-0.99,0.52,1.16,30.88
0.16,-0.02,0.96,-0.37,0.02,1.25,30.93
0.16,-0.02,0.97,1.6,0.02,1.95,30.88
0.16,-0.02,0.97,0.93,-0.49,2.06,30.98
0.16,-0.02,0.97,-0.58,-0.61,1.4,30.84
0.17,-0.03,0.97,-1.47,-0.31,1.27,30.84
0.17,-0.02,0.97,-0.75,0.37,1.5,30.88
0.17,-0.01,0.97,0.43,0.27,1.1,30.84
0.17,-0.01,0.96,1.65,-0.02,0.95,30.88
0.16,-0.01,0.97,1.28,0.21,0.92,30.88
0.17,-0.01,0.97,1.76,0.49,1.56,30.84
0.17,-0.02,0.97,0.69,0.85,1.85,30.93
0.17,-0.02,0.97,-1.31,0.58,1.51,30.88
0.16,-0.02,0.99,-2.09,0.93,2.35,30.84
0.16,-0.02,0.97,-0.96,2.32,2.12,30.93
0.16,-0.02,0.97,0.44,2.35,2.52,30.98
