acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.25,-0.05,0.94,-2.93,-1.05,0.14,31.45
0.25,-0.05,0.96,0.18,-0.66,1.83,31.31
0.26,-0.05,0.95,-0.14,0.82,1.63,31.4
0.25,-0.05,0.96,-0.47,1.3,0.63,31.26
0.25,-0.05,0.97,0.56,1.6,1.25,31.4
0.26,-0.05,0.96,2.61,2.17,2.05,31.4
0.25,-0.05,0.95,1.71,2.03,1.25,31.35
0.25,-0.06,0.93,-0.98,2.44,0.35,31.31
0.25,-0.05,0.93,-4.11,1.91,-0.85,31.26
0.24,-0.05,0.93,-3.45,0.43,-0.64,31.35
0.26,-0.06,0.94,-1.4,0.03,-1.5,31.31
0.24,-0.07,0.95,-0.99,-0.4,-1.88,31.35
0.24,-0.07,0.95,-0.06,-0.6,-0.87,31.35
0.24,-0.07,0.94,-0.92,0.69,0.15,31.4
0.24,-0.07,0.95,-1.44,1.37,1.07,31.35
0.24,-0.07,0.93,-2.17,1.11,2.11,31.35
0.23,-0.07,0.93,-0.14,0.09,2.2,31.31
0.23,-0.07,0.93,1.37,-0.76,1.66,31.31
0.24,-0.06,0.94,2.17,-2.2,0.56,31.45
0.26,-0.06,0.96,0.9,-2.38,0.67,31.31
0.24,-0.06,0.95,-1.1,-1.56,-0.49,31.45
0.25,-0.07,0.95,-3.1,-0.49,-0.67,31.35
0.25,-0.06,0.96,-3.66,-0.27,0.05,31.31
0.24,-0.06,0.97,-1.4,-1.37,0.76,31.35
0.25,-0.06,0.96,0.72,-1.31,1.53,31.35
0.24,-0.08,0.97,2.87,-0.11,1.19,31.4
0.25,-0.07,0.97,1.25,0.82,1.8,31.45
0.24,-0.06,0.97,0.03,1.47,2.85,31.4
0.25,-0.07,0.95,-1.33,2.61,2.26,31.4
0.24,-0.06,0.96,0.26,2.12,2.31,31.35
0.24,-0.06,0.94,-0.09,1.92,1.27,31.31
0.23,-0.06,0.94,1.3,0.61,1.01,31.31
0.24,-0.05,0.94,1.34,0.34,1.42,31.35
0.24,-0.07,0.94,1.08,-0.35,1.82,31.31
0.24,-0.07,0.96,1.34,0.27,3.21,31.4
0.24,-0.07,0.94,1.07,0.93,3.42,31.35
0.24,-0.07,0.93,0.17,0.95,3.18,31.31
0.25,-0.06,0.93,-0.09,0.41,1.76,31.4
0.24,-0.06,0.95,0.72,-0.81,1.57,31.35
0.24,-0.07,0.95,2.99,-0.99,2.43,31.31
0.25,-0.07,0.94,3.6,-0.2,2.76,31.4
0.24,-0.08,0.95,1.97,0.17,3.51,31.45
0.24,-0.07,0.94,-0.09,0.2,4.31,31.31
0.24,-0.07,0.94,0.63,0.73,4.82,31.4
0.24,-0.07,0.94,2.7,0.99,5.65,31.45
