acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.2,-0.05,0.93,0.44,1.85,-0.52,31.35
0.19,-0.05,0.93,0.27,1.02,-0.81,31.31
0.2,-0.04,0.95,0.15,-0.2,-0.79,31.4
0.2,-0.04,0.95,-0.35,-0.7,-0.12,31.35
0.19,-0.04,0.94,-0.26,-0.05,0.38,31.31
0.2,-0.04,0.95,1.24,0.66,1.65,31.31
0.2,-0.05,0.95,1.18,0.46,1.86,31.35
0.19,-0.05,0.94,0.66,-0.37,1.37,31.31
0.2,-0.05,0.95,0.64,-0.27,2.69,31.4
0.2,-0.05,0.95,-0.5,0.49,2.46,31.26
0.2,-0.04,0.94,-2.21,0.49,1.4,31.31
0.19,-0.05,0.94,-3.05,-0.44,1.56,31.4
0.21,-0.05,0.95,-2.76,-1.4,0.93,31.35
0.22,-0.04,0.96,-1.92,-1.13,0.38,31.31
0.22,-0.04,0.97,-1.48,-1.51,0.58,31.4
0.21,-0.05,0.98,-1.07,-1.05,1.15,31.45
0.21,-0.05,0.97,-1.5,0.95,2.41,31.49
0.22,-0.05,0.96,-2.05,2.06,2.9,31.35
0.21,-0.05,0.95,-0.29,1.65,3.6,31.35
0.21,-0.05,0.95,0.4,0.9,3.05,31.4
0.21,-0.06,0.96,1.21,0.47,3.22,31.35
0.21,-0.06,0.95,0.99,0.67,3.05,31.35
0.21,-0.06,0.95,-0.02,1.28,2.55,31.31
0.21,-0.06,0.96,-1.54,1.53,3.24,31.45
0.22,-0.05,0.94,-3.08,1.3,3.15,31.45
0.21,-0.05,0.95,-2.55,0.55,3.76,31.4
0.22,-0.05,0.95,-0.53,-0.15,2.93,31.31
0.23,-0.05,0.95,0.82,-0.43,1.65,31.35
0.22,-0.04,0.95,2.24,-1.05,2.92,31.4
0.23,-0.05,0.95,0.78,-0.55,2.05,31.35
0.23,-0.05,0.96,-0.92,0.17,1.89,31.35
0.23,-0.05,0.97,-1.02,0.79,2.7,31.4
0.22,-0.05,0.94,-0.78,1.6,2.29,31.35
0.21,-0.05,0.96,-0.35,1.21,2.17,31.35
0.22,-0.05,0.94,-0.89,0.69,1.33,31.31
0.22,-0.05,0.95,-1.34,0.31,0.78,31.35
0.22,-0.05,0.95,-1.6,0.49,1.11,31.35
0.22,-0.05,0.96,-0.35,1.3,1.82,31.31
0.21,-0.06,0.96,0.66,1.4,2.34,31.4
0.21,-0.07,0.95,0.79,1.25,1.98,31.45
0.22,-0.06,0.95,-0.05,0.69,1.94,31.31
0.23,-0.06,0.95,-0.35,-0.14,1.31,31.35
0.23,-0.05,0.96,-1.08,-0.11,0.67,31.45
0.23,-0.05,0.96,-1.11,0.27,0.52,31.31
0.23,-0.04,0.95,-2.37,1.08,1.54,31.26
0.22,-0.05,0.97,-1.42,1.16,3.04,31.45
0.22,-0.06,0.94,-0.61,1.44,2.66,31.4
0.22,-0.06,0.95,0.72,1.13,2.18,31.35
0.22,-0.05,0.95,2.2,0.4,1.66,31.26
0.22,-0.06,0.95,1.28,0.15,1.07,31.4
0.22,-0.06,0.95,0.43,0.21,0.6,31.31
0.22,-0.06,0.95,-0.99,0.69,0.69,31.35
0.22,-0.06,0.97,0.52,0.63,1.94,31.4
0.22,-0.05,0.97,2.79,0.75,1.91,31.35
0.23,-0.06,0.97,2.72,1.27,1.76,31.35
0.22,-0.06,0.95,1.97,1.47,1.63,31.4
0.21,-0.06,0.95,1.1,1.47,1.73,31.35
0.22,-0.07,0.96,1.39,1.57,2.15,31.35
0.21,-0.06,0.94,1.02,1.91,2.17,31.4
0.22,-0.06,0.94,-0.02,2.05,2.43,31.35
0.2,-0.07,0.95,-0.53,2.06,2.82,31.45
0.19,-0.08,0.96,0.55,2.53,3.82,31.4
0.19,-0.07,0.95,1.74,2.84,4.37,31.31
0.18,-0.07,0.95,1.69,2.67,5.27,31.45
0.17,-0.06,0.95,2.17,2.11,6.24,31.4
0.16,-0.06,0.95,1.79,2.06,5.97,31.35
0.15,-0.06,0.95,1.95,1.57,6.41,31.45
0.15,-0.06,0.96,2.84,1.31,7.16,31.4
0.13,-0.08,0.96,2.84,1.04,7.08,31.35
0.12,-0.07,0.96,3.05,0.41,7.73,31.35
0.1,-0.08,0.99,1.44,0.4,8.09,31.4
0.09,-0.08,1.01,-0.18,0.89,10.11,31.35
0.07,-0.1,1.02,-0.64,1.22,12.09,31.35
0.06,-0.11,1.01,0.52,1.79,14.37,31.31
0.05,-0.12,1.01,1.11,1.42,17.3,31.31
0.03,-0.13,1.03,4.5,0.47,20.53,31.26
0.03,-0.12,1.03,6.17,1.34,22.9,31.31
0.02,-0.13,1.03,11.66,2.29,26.6,31.35
0.03,-0.14,1.04,15.13,3.24,31.08,31.35
0.03,-0.14,1.04,18.53,3.25,35.19,31.31
0.01,-0.13,1.04,17.79,4.0,39.65,31.35
0.02,-0.1,1.06,18.02,6.31,42.6,31.45
0.01,-0.08,1.03,18.56,9.66,43.04,31.31
0.01,-0.08,1.01,19.05,10.47,43.44,31.45
0.0,-0.07,0.98,18.9,8.06,44.67,31.35
-0.0,-0.05,0.99,17.83,3.89,45.54,31.31
0.01,-0.03,1.0,16.38,2.35,48.09,31.31
0.0,-0.04,1.01,16.43,2.79,49.53,31.35
0.01,-0.04,1.02,18.44,3.6,48.95,31.4
0.03,-0.04,1.05,22.2,4.4,50.34,31.45
0.05,-0.06,1.07,21.63,5.59,52.75,31.35
0.04,-0.08,1.11,18.87,4.27,48.44,31.31
0.01,-0.1,1.08,27.11,4.26,51.36,31.35
0.01,-0.11,1.06,28.79,5.3,55.59,31.35
-0.0,-0.11,1.08,31.48,2.17,58.06,31.31
0.01,-0.1,1.09,31.08,2.21,59.8,31.26
0.02,-0.1,1.1,32.41,5.1,60.27,31.35
-0.0,-0.12,1.09,32.05,7.36,62.73,31.31
-0.01,-0.16,1.09,32.56,6.4,64.5,31.31
-0.01,-0.15,1.11,36.73,5.59,67.6,31.35
0.0,-0.15,1.11,43.68,7.18,71.04,31.31
0.01,-0.16,1.09,43.5,10.38,70.23,31.35
0.01,-0.12,1.1,38.49,12.87,73.54,31.35
0.03,-0.09,1.07,31.54,15.68,76.82,31.4
0.02,-0.08,1.02,25.88,17.24,78.05,31.45
0.01,-0.08,0.99,25.25,16.89,78.55,31.26
0.02,-0.09,1.0,22.29,15.24,85.82,31.4
0.0,-0.11,0.93,16.37,14.18,88.73,31.35
0.01,-0.09,0.93,10.53,11.6,96.38,31.26
0.04,-0.09,0.94,4.37,10.17,101.53,31.31
0.06,-0.06,0.93,3.37,8.87,103.33,31.4
0.09,-0.04,0.93,3.24,9.39,101.3,31.35
0.09,-0.02,0.89,6.41,8.24,100.21,31.31
0.09,-0.05,0.84,5.6,4.03,98.61,31.35
0.11,-0.09,0.84,11.48,-2.6,97.88,31.45
0.11,-0.08,0.84,10.56,-9.94,94.9,31.31
0.2,-0.06,0.86,13.57,-11.98,94.0,31.26
0.2,-0.07,0.88,14.63,-9.07,97.5,31.35
0.26,-0.01,0.87,14.06,-5.68,94.35,31.31
0.27,0.05,0.87,11.45,-4.44,91.8,31.26
0.29,0.12,0.83,4.35,-4.0,89.8,31.26
0.33,0.2,0.83,-8.61,-1.6,85.95,31.31
0.38,0.26,0.8,-25.89,-1.39,81.79,31.4
0.35,0.18,0.86,-38.84,-3.86,77.94,31.35
0.4,0.15,0.9,-29.66,-9.34,70.93,31.31
0.4,0.15,0.96,-0.12,-12.18,60.66,31.26
0.39,0.09,0.91,34.98,-12.46,39.88,31.35
0.4,0.1,0.89,65.34,-7.73,21.01,31.31
0.41,0.13,0.89,64.03,-1.16,10.66,31.35
0.41,0.14,0.82,46.5,3.01,13.45,31.4
0.4,0.12,0.75,3.34,11.44,22.0,31.49
0.4,0.05,0.84,-37.94,7.54,23.71,31.35
0.4,-0.02,0.89,-51.68,9.8,24.02,31.21
0.38,-0.12,0.96,-39.27,13.39,20.2,31.31
0.34,-0.16,1.07,-0.47,15.56,21.57,31.45
0.41,-0.15,1.1,28.47,15.73,15.82,31.4
0.42,-0.16,1.12,22.69,25.01,15.18,31.31
0.42,-0.13,1.08,-1.77,27.94,13.08,31.26
0.38,-0.1,0.93,-46.06,39.76,9.69,31.31
0.35,-0.08,0.93,-49.76,41.66,10.9,31.4
0.31,-0.01,0.88,-40.05,38.18,4.46,31.26
0.27,-0.01,0.86,-23.51,26.55,0.7,31.31
0.28,-0.08,0.84,-9.57,16.76,-7.42,31.31
0.28,-0.08,0.91,-0.44,10.61,-10.0,31.35
0.34,-0.04,0.93,12.08,11.83,-18.6,31.31
0.31,-0.1,1.03,30.23,13.91,-20.79,31.49
0.29,-0.07,1.02,33.33,13.15,-26.99,31.35
0.27,-0.01,1.02,27.25,13.33,-35.95,31.4
0.24,0.06,0.97,25.91,18.15,-36.85,31.31
0.22,0.09,0.84,28.56,20.64,-40.55,31.35
0.19,0.12,0.82,28.82,11.45,-45.07,31.31
0.16,0.07,0.85,31.68,0.78,-48.9,31.4
0.17,0.06,0.9,36.0,-6.95,-47.42,31.35
0.2,0.08,0.95,37.57,-5.3,-46.66,31.31
0.14,-0.1,1.1,37.24,-2.63,-33.63,31.49
0.2,-0.01,1.17,31.77,7.5,-27.69,31.35
0.24,0.05,1.14,9.65,28.49,-34.35,31.4
0.16,0.05,1.11,-6.34,44.76,-30.09,31.31
0.12,0.12,0.96,-14.82,45.4,-27.28,31.49
0.1,0.18,0.74,-15.85,38.95,-27.57,31.4
0.05,0.23,0.61,-12.58,17.4,-33.88,31.4
0.02,0.16,0.62,-11.92,-6.98,-38.32,31.26
0.05,0.09,0.68,-18.58,-27.51,-44.05,31.35
0.07,0.0,0.88,-11.5,-36.43,-44.08,31.4
0.12,-0.16,1.12,-4.53,-26.58,-31.94,31.45
0.1,-0.27,1.2,-3.05,-12.82,-17.86,31.35
0.17,-0.19,1.12,-31.1,6.79,-20.08,31.49
0.18,-0.14,1.13,-54.11,21.07,-10.98,31.35
0.19,-0.08,1.05,-59.94,26.4,-8.96,31.35
0.22,-0.07,0.99,-53.36,24.26,-14.24,31.31
0.19,-0.08,0.94,-32.02,15.34,-21.63,31.31
0.16,-0.08,0.89,-8.44,6.17,-30.37,31.35
0.13,-0.12,0.91,11.13,-0.18,-34.0,31.31
0.14,-0.13,0.9,18.14,-3.65,-32.96,31.35
0.15,-0.1,0.92,9.6,-1.65,-24.41,31.35
0.15,-0.09,0.88,-8.61,-1.94,-19.79,31.49
0.15,-0.13,0.86,-27.47,-2.69,-13.89,31.26
0.15,-0.14,0.91,-25.97,-6.12,-4.64,31.35
0.17,-0.17,0.93,-20.18,-10.43,-3.45,31.31
0.17,-0.19,0.95,-14.85,-12.9,-1.69,31.35
0.17,-0.18,0.99,-13.36,-12.17,2.99,31.35
0.18,-0.13,0.98,-14.02,-8.47,7.94,31.4
0.21,-0.05,0.98,-11.98,-4.73,11.22,31.4
0.21,0.0,0.96,-6.43,-4.61,8.23,31.31
0.21,-0.01,0.98,3.34,-5.77,4.35,31.31
0.21,-0.01,0.99,14.52,-5.59,1.76,31.35
0.19,-0.03,0.95,18.73,-5.77,-1.44,31.4
0.2,-0.04,0.98,23.21,-4.58,-1.83,31.31
0.18,-0.07,0.98,23.73,-2.6,0.29,31.35
0.17,-0.06,0.96,18.73,-1.94,5.16,31.31
0.17,-0.06,0.95,8.9,-0.55,10.67,31.4
0.17,-0.04,0.95,-3.37,1.69,13.34,31.35
0.16,0.0,0.95,-8.96,2.95,14.55,31.35
0.16,0.02,0.93,-13.68,2.87,14.73,31.31
0.17,0.04,0.92,-16.96,-0.98,12.85,31.4
0.18,0.05,0.98,-13.18,-3.69,12.67,31.4
0.16,0.01,0.99,-1.53,-4.14,12.29,31.4
0.15,-0.01,1.0,12.55,-3.05,10.84,31.35
0.14,-0.01,1.01,21.21,-2.29,9.86,31.35
0.15,0.01,0.98,22.37,-1.24,7.5,31.31
0.15,0.02,0.96,14.32,-3.01,6.47,31.35
0.15,0.03,0.98,8.66,-4.15,6.38,31.35
0.14,0.03,0.98,0.95,-3.63,6.21,31.31
0.13,0.02,0.98,-3.76,-4.92,5.05,31.26
0.12,0.03,0.93,-10.27,-4.85,3.34,31.35
0.12,0.03,0.96,-2.82,-3.44,1.74,31.31
0.13,0.02,0.99,11.47,-4.05,0.37,31.31
0.13,-0.01,0.97,16.34,-5.89,-1.57,31.35
0.13,-0.02,0.99,16.78,-7.13,-0.35,31.4
0.14,-0.03,0.99,12.43,-3.92,1.82,31.35
0.16,-0.01,0.99,3.71,0.0,2.02,31.45
0.15,0.02,1.0,-4.84,2.23,2.78,31.4
0.14,0.01,1.01,-6.2,3.59,6.35,31.26
0.14,0.02,0.97,-6.14,4.49,3.97,31.35
0.14,0.02,0.92,-10.26,6.02,-3.31,31.4
0.15,0.02,0.91,-16.4,3.69,-6.53,31.35
0.16,-0.0,0.88,-24.14,-0.4,-10.43,31.35
0.13,-0.01,0.91,-28.17,-5.48,-12.7,31.4
0.11,-0.05,0.96,-27.94,-7.27,-12.24,31.4
0.05,-0.08,0.95,-37.63,-3.94,-10.66,31.35
0.1,-0.01,1.04,-49.04,-2.96,-14.87,31.4
0.17,0.0,1.06,-36.82,2.41,9.34,31.26
0.07,-0.02,1.02,-13.98,5.48,6.06,31.31
0.11,-0.04,0.96,8.27,5.04,2.66,31.4
0.13,-0.03,0.93,13.82,0.84,-1.31,31.26
0.12,-0.03,0.95,9.91,-3.47,-1.13,31.4
0.16,-0.1,0.95,1.45,-4.73,-24.95,31.31
0.03,0.1,0.95,10.79,-3.57,9.36,31.26
0.12,-0.03,1.03,20.09,-2.37,9.24,31.4
0.13,-0.05,1.02,25.13,2.93,14.73,31.4
0.14,-0.02,0.99,19.62,5.31,14.05,31.35
0.12,-0.03,0.95,2.27,3.24,6.24,31.31
0.11,-0.02,0.97,-9.25,1.13,5.18,31.31
0.11,-0.02,0.99,-8.31,2.73,5.91,31.35
0.11,-0.05,0.98,-6.82,2.79,5.95,31.4
