acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.24,-0.05,0.97,2.53,0.15,2.06,30.32
0.23,-0.06,0.97,1.54,0.21,1.89,30.32
0.24,-0.05,0.96,1.37,1.47,2.27,30.37
0.24,-0.06,0.95,-0.23,2.32,1.39,30.37
0.25,-0.03,0.96,-2.49,1.11,1.82,30.22
0.23,-0.04,0.96,-6.72,-0.43,3.1,30.46
0.23,-0.04,0.96,-5.74,0.23,2.44,30.27
0.23,-0.03,0.97,-3.86,2.35,2.05,30.41
0.24,-0.02,0.93,-3.79,1.76,-0.66,30.22
0.24,-0.0,0.95,-0.44,-0.24,-0.56,30.37
0.24,-0.02,0.97,0.14,-0.92,1.04,30.37
0.24,-0.04,0.96,2.63,-0.66,1.34,30.32
0.24,-0.04,0.98,3.65,0.87,2.66,30.46
0.25,-0.03,0.97,4.38,1.95,3.91,30.46
0.24,-0.02,0.97,-1.31,2.5,2.99,30.32
0.24,-0.03,0.97,-3.07,2.46,3.65,30.41
0.24,-0.02,0.97,-1.59,4.84,3.36,30.37
0.24,-0.0,0.95,1.8,5.82,2.29,30.41
0.24,0.0,0.93,5.1,3.42,2.41,30.32
0.22,-0.03,0.9,5.56,0.82,1.15,30.37
0.22,-0.03,0.9,4.95,-1.01,-0.24,30.37
0.22,-0.02,0.9,1.88,-1.1,-1.53,30.32
0.23,-0.02,0.92,-2.06,-1.62,-2.11,30.41
0.22,-0.02,0.95,-4.02,-2.56,0.78,30.37
0.23,-0.05,0.95,-4.12,-2.4,0.24,30.46
0.22,-0.05,0.94,-2.24,-1.22,-0.37,30.41
0.24,-0.04,0.95,-0.61,-1.05,-1.54,30.37
0.23,-0.04,0.95,-2.6,-1.95,-1.92,30.37
0.23,-0.06,0.94,-1.56,-2.75,-1.95,30.32
0.24,-0.04,0.95,-1.71,-1.83,-2.84,30.46
0.23,-0.05,0.96,-4.24,-1.54,-2.15,30.46
0.23,-0.04,0.98,-5.92,-2.2,-0.06,30.41
0.23,-0.05,0.98,-4.44,-0.56,1.28,30.41
0.23,-0.05,0.95,-2.95,0.92,0.79,30.37
0.23,-0.03,0.97,-1.21,0.46,1.82,30.46
