acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.22,0.07,0.95,3.3,2.85,-1.88,30.74
0.21,0.06,0.95,1.85,4.06,-1.56,30.84
0.22,0.06,0.94,-0.63,3.54,-1.39,30.88
0.21,0.05,0.93,-3.63,3.25,-1.11,30.84
0.19,0.02,0.95,-3.01,1.36,0.5,30.88
0.2,0.02,0.97,-0.37,0.06,3.16,30.79
0.2,0.03,0.96,2.73,-0.37,6.05,30.84
0.21,0.05,0.97,0.96,-0.41,7.45,30.79
0.21,0.05,0.98,-3.94,0.49,8.09,30.69
0.22,0.07,0.98,-4.4,2.49,8.82,30.84
0.22,0.07,0.96,-2.06,2.72,9.1,30.88
0.23,0.11,0.96,-0.4,1.56,9.16,30.79
0.22,0.08,0.94,3.3,0.02,7.39,30.74
0.22,0.1,0.95,3.74,-0.52,7.04,30.84
0.22,0.1,0.95,3.1,-0.84,5.65,30.79
0.22,0.09,0.97,2.29,-0.14,4.5,30.74
0.23,0.1,0.99,3.65,2.29,5.3,30.84
0.22,0.09,0.95,4.26,4.23,4.44,30.79
0.22,0.07,0.95,2.78,4.44,4.14,30.84
0.22,0.08,0.95,2.52,3.62,4.21,30.74
0.23,0.09,0.94,1.5,3.77,4.34,30.88
0.22,0.06,0.94,2.72,4.17,4.02,30.84
0.22,0.07,0.92,1.47,4.34,3.8,30.74
0.24,0.08,0.91,-3.6,4.76,2.79,30.79
0.22,0.06,0.91,-5.18,5.1,1.27,30.84
0.22,0.04,0.89,-3.88,4.11,0.96,30.74
0.21,0.03,0.92,-2.09,2.38,0.67,30.65
0.21,0.04,0.92,0.34,0.61,1.02,30.88
0.21,0.05,0.93,1.01,0.29,0.35,30.74
0.22,0.05,0.94,-0.31,1.33,-0.47,30.88
0.22,0.03,0.94,-1.91,1.45,-0.06,30.69
0.22,0.03,0.93,-2.23,0.53,0.32,30.74
0.21,0.06,0.94,-1.79,0.76,1.53,30.88
0.21,0.04,0.94,-0.69,-0.29,1.5,30.79
0.23,0.05,0.97,-2.4,-1.16,2.18,30.84
0.24,0.05,0.97,-3.19,-0.96,1.83,30.79
0.24,0.06,0.99,-2.43,-0.67,2.27,30.79
0.25,0.07,0.98,-3.24,-0.7,1.69,30.74
0.25,0.06,0.98,-2.14,-1.65,1.48,30.84
0.25,0.06,1.01,-1.11,-1.11,1.39,30.79
0.26,0.06,1.03,-0.32,0.17,1.18,30.84
0.26,0.07,0.99,-0.53,1.13,1.5,30.84
0.26,0.08,0.99,-0.2,0.82,1.79,30.88
0.26,0.08,1.0,0.02,1.16,2.37,30.84
0.26,0.08,0.99,2.02,1.5,1.68,30.84
0.26,0.09,0.98,1.25,2.32,2.0,30.79
0.25,0.11,0.96,-0.21,2.44,1.73,30.84
0.24,0.1,0.95,-0.32,1.45,0.72,30.74
0.23,0.09,0.96,0.98,1.1,0.96,30.88
0.24,0.1,0.94,1.4,-0.31,1.37,30.84
0.24,0.09,0.95,-0.75,-1.1,-0.32,30.74
0.24,0.09,0.95,2.73,-2.11,-1.34,30.69
0.24,0.09,0.96,4.6,-1.11,-2.55,30.84
0.24,0.09,0.97,5.59,-1.13,-1.79,30.74
0.23,0.09,0.95,2.6,-0.66,-1.74,30.88
