acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.06,0.13,0.99,-0.64,-1.95,2.02,29.8
0.06,0.13,0.99,0.31,0.15,0.75,29.75
0.07,0.13,0.98,1.44,2.12,-1.25,29.85
0.07,0.11,0.96,1.73,2.15,-0.73,29.8
0.06,0.11,0.96,-0.34,1.48,-0.84,29.71
0.06,0.11,0.97,-1.6,1.31,-0.2,29.75
0.07,0.13,0.98,0.02,1.97,0.96,29.85
0.06,0.13,0.96,0.64,2.24,0.2,29.8
0.05,0.12,0.96,-0.14,1.34,0.37,29.8
0.06,0.11,0.97,-0.55,0.09,0.2,29.75
0.06,0.12,0.99,0.27,-0.08,0.27,29.75
0.05,0.14,1.0,0.06,1.18,1.36,29.85
0.06,0.13,0.97,-0.11,3.42,0.9,29.8
0.07,0.13,0.96,0.15,4.35,0.82,29.75
0.06,0.12,0.94,2.0,2.38,1.34,29.85
0.06,0.11,0.94,3.69,-0.41,1.22,29.8
0.05,0.1,0.94,2.58,-1.77,0.95,29.71
0.05,0.1,0.96,1.48,-2.35,0.78,29.85
0.05,0.11,0.97,0.18,-1.91,1.21,29.85
0.05,0.11,0.99,-1.36,-0.14,3.07,29.8
0.06,0.12,0.98,-3.05,1.16,2.56,29.8
0.06,0.13,0.97,-3.77,1.3,1.6,29.75
0.08,0.14,0.96,0.02,0.29,1.36,29.8
0.07,0.12,0.97,1.79,-0.37,2.55,29.8
0.07,0.12,0.98,1.45,-0.44,2.6,29.75
0.06,0.12,0.99,-0.26,0.73,1.5,29.66
0.07,0.11,0.97,-1.05,2.02,-0.15,29.75
0.07,0.11,0.95,-2.08,1.66,-1.07,29.8
0.07,0.15,0.97,-3.76,0.63,0.43,29.75
0.06,0.13,0.97,-3.37,0.12,1.77,29.75
0.06,0.12,0.97,0.66,0.5,0.46,29.8
0.05,0.11,0.97,3.02,0.79,0.55,29.71
0.05,0.11,0.96,1.92,1.11,0.87,29.85
0.05,0.09,0.95,-0.38,1.86,0.82,29.85
0.04,0.1,0.95,-1.69,2.21,1.19,29.8
0.06,0.12,0.96,-1.95,1.71,0.76,29.8
0.07,0.13,0.95,-1.28,-0.17,-0.66,29.75
0.06,0.12,0.95,0.41,-1.27,-1.95,29.75
0.07,0.12,0.96,2.47,-2.29,0.12,29.71
0.05,0.12,0.97,0.82,-1.22,1.56,29.8
0.06,0.12,0.97,-1.13,-0.34,1.94,29.85
0.06,0.12,0.97,-1.83,1.31,2.2,29.75
0.06,0.11,0.97,0.03,1.56,3.02,29.71
0.06,0.12,0.97,0.66,0.67,2.6,29.71
0.07,0.13,0.97,-1.37,0.12,1.65,29.75
0.08,0.13,0.97,-2.98,0.78,2.11,29.75
0.06,0.11,0.96,-0.87,1.3,1.47,29.8
0.06,0.11,0.99,2.18,-0.31,1.63,29.8
0.07,0.12,0.97,1.65,-0.5,1.11,29.75
0.06,0.11,0.97,-1.21,0.75,0.52,29.8
0.05,0.1,0.97,-3.95,1.44,0.47,29.8
0.06,0.11,0.98,-3.68,1.15,-0.58,29.75
0.07,0.12,0.97,-1.01,0.06,-0.69,29.75
0.07,0.12,0.96,1.77,-0.47,-0.41,29.8
0.07,0.14,0.96,1.25,0.24,0.92,29.8
0.05,0.11,0.95,0.09,0.23,2.32,29.75
0.05,0.11,0.98,-0.52,-0.47,2.46,29.75
0.06,0.12,0.97,-0.4,0.14,3.02,29.75
0.07,0.12,0.95,-0.09,1.34,2.03,29.71
0.07,0.12,0.95,-1.39,1.18,1.34,29.75
0.06,0.11,0.95,-2.17,-1.36,1.28,29.75
0.05,0.1,0.98,-1.88,-2.32,2.11,29.89
0.06,0.11,0.98,-0.6,-0.06,2.96,29.8
0.07,0.12,0.98,-0.76,2.44,3.91,29.75
0.07,0.12,0.97,-1.25,2.26,3.95,29.85
0.06,0.11,0.96,-1.39,-0.26,2.41,29.71
0.07,0.12,0.97,0.37,-2.23,1.05,29.8
0.06,0.11,0.98,0.89,-1.66,1.4,29.66
0.06,0.11,0.99,0.29,-0.18,0.87,29.85
0.06,0.1,0.98,-0.44,1.04,1.62,29.71
0.07,0.11,0.98,-1.69,1.4,1.15,29.71
0.07,0.1,0.99,-2.64,0.89,0.6,29.75
0.07,0.11,1.0,-1.18,0.89,0.85,29.75
0.05,0.1,0.98,1.8,1.92,0.9,29.8
0.06,0.1,0.97,1.59,2.37,0.52,29.75
0.06,0.11,0.96,-1.56,1.69,0.52,29.75
0.06,0.11,0.96,-1.82,0.61,1.22,29.8
0.06,0.11,0.95,1.3,0.96,1.86,29.8
0.06,0.11,0.97,2.0,1.39,3.4,29.85
0.06,0.1,0.95,1.22,0.2,2.9,29.66
0.06,0.1,0.97,-0.52,-0.29,1.91,29.8
0.06,0.11,0.99,0.05,0.32,2.15,29.8
0.07,0.12,0.97,0.92,1.89,1.86,29.75
0.06,0.12,0.95,-2.32,3.53,2.98,29.75
0.07,0.12,0.94,-4.11,2.56,2.21,29.89
0.06,0.12,0.96,-2.53,0.32,0.73,29.8
0.07,0.1,0.97,1.59,-0.76,0.27,29.66
0.07,0.11,0.96,1.16,-0.41,-1.36,29.85
0.06,0.11,0.96,-1.83,0.29,-1.16,29.8
0.07,0.11,0.97,-4.27,0.5,-0.32,29.8
0.06,0.12,0.98,-1.74,0.49,1.24,29.75
0.07,0.12,0.98,0.12,2.18,1.85,29.75
0.06,0.1,0.99,2.2,2.7,1.82,29.8
0.07,0.11,0.98,2.06,2.89,2.52,29.71
0.07,0.12,0.96,-0.5,3.01,2.96,29.66
0.04,0.09,0.93,-2.09,2.84,1.66,29.71
0.04,0.09,0.94,-2.52,2.4,2.27,29.8
0.05,0.1,0.93,-2.82,2.37,1.97,29.75
0.05,0.11,0.93,-2.29,2.66,1.95,29.75
0.05,0.1,0.93,-2.64,2.24,1.86,29.8
0.05,0.1,0.97,-2.93,0.56,3.21,29.8
0.05,0.11,0.96,-2.24,0.17,3.25,29.75
0.06,0.11,0.99,-2.95,1.01,4.95,29.75
0.06,0.11,0.99,-2.27,2.15,4.58,29.75
0.06,0.11,1.0,-2.43,3.5,5.13,29.8
0.08,0.11,0.99,-1.48,3.68,4.17,29.75
0.07,0.1,0.99,-1.24,2.85,2.87,29.75
0.06,0.1,0.99,-0.17,1.86,4.5,29.89
0.06,0.09,1.0,0.87,1.6,3.08,29.8
0.05,0.09,1.01,1.27,1.89,3.28,29.75
0.06,0.08,1.01,1.01,2.89,3.02,29.75
0.07,0.1,1.0,1.21,3.82,2.47,29.71
0.07,0.1,0.99,1.89,3.71,1.05,29.8
0.07,0.11,1.0,3.69,2.92,2.17,29.75
0.05,0.1,0.99,4.47,2.73,2.76,29.66
0.07,0.1,0.98,3.91,4.0,4.05,29.8
0.05,0.1,0.98,2.67,4.76,3.91,29.71
0.07,0.1,0.98,2.35,4.61,3.07,29.85
0.06,0.11,0.97,3.48,3.24,2.79,29.85
0.06,0.12,0.96,3.89,2.53,2.89,29.8
0.06,0.12,0.94,3.74,2.2,2.14,29.85
0.07,0.11,0.94,2.18,2.23,2.98,29.75
0.06,0.12,0.93,1.01,0.69,1.65,29.71
0.06,0.11,0.93,-0.11,-1.53,0.98,29.71
0.06,0.1,0.95,0.17,-2.85,0.64,29.75
0.05,0.1,0.96,0.27,-2.43,1.11,29.85
0.05,0.11,0.96,0.27,-1.76,1.69,29.8
0.06,0.11,0.96,-0.99,-0.67,1.76,29.8
0.05,0.11,0.98,-1.97,-0.79,2.72,29.75
0.08,0.11,0.98,-3.05,-1.1,2.9,29.75
0.08,0.12,0.99,-2.61,0.0,2.29,29.71
0.08,0.12,0.99,-0.37,0.55,1.47,29.8
0.09,0.11,0.97,0.96,-0.08,-0.17,29.85
0.07,0.1,0.98,1.22,-1.47,-0.56,29.75
0.07,0.09,0.98,0.09,-0.9,-1.22,29.85
0.06,0.09,0.99,0.49,0.75,-0.2,29.71
0.06,0.09,0.97,-0.08,2.67,-1.02,29.75
0.06,0.11,0.98,0.35,2.08,1.01,29.75
0.06,0.12,0.97,-0.11,1.71,1.04,29.8
0.06,0.12,0.97,1.37,2.23,0.23,29.71
0.05,0.1,0.96,1.51,2.67,0.11,29.75
0.05,0.09,0.97,1.56,1.31,-0.7,29.8
0.04,0.09,0.97,1.27,0.32,-0.55,29.71
0.04,0.09,0.97,0.95,0.82,-0.34,29.75
0.05,0.1,0.95,-0.29,1.83,-0.32,29.75
0.04,0.09,0.96,-0.58,1.31,0.75,29.8
0.05,0.11,0.98,-1.77,1.13,2.0,29.8
0.06,0.11,0.96,-1.42,0.66,1.11,29.75
0.05,0.1,0.96,-0.82,1.05,2.14,29.75
0.04,0.1,0.95,0.56,0.44,2.44,29.75
0.05,0.1,0.96,0.81,-0.6,2.47,29.71
0.06,0.11,0.96,-0.17,-1.36,2.44,29.75
0.06,0.1,0.97,-0.18,-1.56,1.73,29.85
0.06,0.11,0.97,0.08,-0.69,2.37,29.8
0.06,0.11,0.97,-0.6,-0.63,2.03,29.8
0.06,0.1,0.99,-0.18,-1.22,1.39,29.75
0.06,0.1,0.99,1.62,-1.36,0.72,29.75
0.06,0.1,1.0,2.15,-0.31,0.63,29.8
0.04,0.1,0.99,-0.17,1.65,1.85,29.8
0.04,0.1,0.99,-3.56,2.95,2.75,29.85
0.04,0.1,0.97,-3.89,2.61,3.07,29.75
0.04,0.1,0.95,-2.78,2.09,2.81,29.8
0.04,0.1,0.95,0.84,0.34,3.51,29.8
0.03,0.1,0.97,0.11,-1.63,3.15,29.85
0.05,0.1,0.98,0.96,-1.83,4.18,29.75
0.04,0.1,0.98,0.73,-0.4,4.37,29.8
0.04,0.11,1.0,1.01,0.12,5.42,29.8
0.06,0.11,0.99,-0.32,1.37,4.08,29.75
-0.01,0.06,0.99,-3.68,1.6,2.27,29.85
0.04,0.08,0.97,1.92,2.26,3.51,29.71
0.05,0.09,0.98,6.18,3.4,5.85,29.75
0.06,0.09,0.96,3.25,2.41,2.56,29.75
0.02,0.06,0.95,2.56,1.31,4.52,29.71
0.05,0.06,0.94,1.66,1.22,4.09,29.8
0.04,0.07,0.96,1.86,0.53,4.81,29.66
0.05,0.08,0.99,0.44,1.45,5.54,29.75
0.06,0.09,0.97,1.47,2.89,5.04,29.8
0.06,0.1,0.97,2.37,3.82,3.51,29.8
0.06,0.11,0.97,3.1,1.91,3.79,29.75
0.05,0.11,0.98,3.51,1.22,3.53,29.75
0.07,0.1,0.92,2.64,2.67,5.6,29.85
0.05,0.14,0.99,1.31,4.76,2.81,29.89
0.05,0.09,0.95,-0.27,1.76,3.04,29.85
0.04,0.09,0.94,-4.31,0.44,1.16,29.85
0.02,0.1,0.98,-4.52,-2.75,2.82,29.8
0.06,0.11,0.97,-0.41,-1.28,4.09,29.8
0.03,0.1,1.0,3.44,0.73,6.53,29.85
0.05,0.1,0.98,2.64,-0.15,7.3,29.75
0.05,0.09,0.98,-1.27,-1.1,4.95,29.8
0.03,0.1,0.98,-1.33,-2.6,7.91,29.71
0.07,0.1,0.96,-3.69,-2.21,4.5,29.75
0.05,0.12,1.01,-2.72,-2.0,5.63,29.85
0.06,0.1,0.96,1.74,-1.73,6.76,29.71
0.07,0.09,0.97,2.31,-2.4,5.85,29.8
0.06,0.1,1.01,-1.37,-3.59,6.93,29.75
0.07,0.11,0.99,-4.96,-2.05,6.02,29.75
0.05,0.12,0.98,-3.98,0.14,7.16,29.71
0.07,0.12,0.95,-1.24,1.04,7.25,29.89
0.08,0.13,0.95,-2.41,-0.76,4.46,29.85
0.07,0.14,0.94,-2.03,-3.63,3.34,29.75
0.06,0.12,0.94,-0.5,-4.14,5.27,29.8
0.08,0.11,0.92,-1.56,-4.2,3.21,29.75
0.06,0.11,0.96,-1.33,-4.93,4.7,29.85
0.06,0.1,0.97,-1.1,-4.63,4.21,29.8
0.05,0.1,0.98,-0.08,-3.95,6.44,29.71
0.06,0.11,0.98,0.99,-2.63,7.11,29.75
0.07,0.08,0.95,1.95,-2.61,6.72,29.75
0.06,0.1,0.99,3.51,-2.99,8.31,29.8
0.07,0.09,0.98,4.63,-3.82,9.08,29.8
0.08,0.11,0.99,2.7,-2.93,8.9,29.75
0.07,0.1,1.0,2.81,-1.71,8.6,29.66
0.07,0.11,1.02,4.12,-0.23,8.05,29.75
0.07,0.1,1.0,3.74,1.95,7.3,29.8
0.08,0.12,0.97,0.99,3.77,6.43,29.75
0.09,0.12,0.97,0.66,5.07,6.84,29.85
0.08,0.12,0.98,2.81,6.41,7.79,29.8
0.08,0.13,0.96,6.47,6.05,8.55,29.8
0.08,0.11,0.95,7.16,5.88,7.01,29.75
