acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.23,0.06,0.94,-0.37,1.47,2.27,30.79
0.22,0.04,0.93,-1.25,0.52,0.75,30.84
0.22,0.05,0.93,-2.67,-1.16,-0.11,30.74
0.24,0.08,0.94,-4.55,-1.74,1.65,30.79
0.22,0.06,0.96,-5.13,-1.02,2.31,30.65
0.23,0.06,0.95,-5.68,0.72,3.22,30.74
0.25,0.08,0.97,-5.91,2.43,7.53,30.69
0.24,0.06,0.97,-10.66,3.83,10.29,30.74
0.25,0.04,0.95,-11.04,4.72,11.1,30.74
0.23,0.03,0.96,-8.75,5.73,8.82,30.79
0.23,0.02,0.95,-5.73,4.79,5.5,30.74
0.22,0.02,0.96,-3.13,2.6,3.13,30.74
0.23,0.05,0.93,-3.44,5.22,4.17,30.69
0.21,0.01,0.92,0.52,1.19,-0.6,30.79
0.23,0.03,0.96,3.22,1.74,2.15,30.74
0.22,0.01,0.97,7.44,0.23,1.24,30.79
0.23,0.02,0.99,5.05,1.53,0.78,30.69
0.24,0.05,0.95,0.41,4.37,2.67,30.74
0.23,0.03,0.95,-3.6,5.73,2.89,30.74
0.23,0.04,0.95,-2.87,4.66,2.92,30.79
0.22,0.03,0.96,-1.3,3.16,1.86,30.74
0.24,0.04,0.96,-0.27,1.36,0.17,30.74
0.23,0.04,0.95,-0.61,1.63,0.49,30.79
0.22,0.04,0.97,-2.05,1.83,0.99,30.74
0.22,0.04,0.97,-2.67,2.23,0.67,30.84
0.22,0.04,0.96,-3.62,1.92,-1.19,30.79
0.24,0.06,0.97,-3.97,1.27,0.87,30.65
0.22,0.04,0.99,1.62,0.21,1.76,30.74
0.23,0.04,0.98,6.44,0.82,1.08,30.79
0.22,0.03,0.97,7.71,0.63,0.81,30.79
0.21,0.02,0.95,3.76,-0.06,-0.37,30.84
0.22,0.02,0.96,-0.82,-0.37,-0.6,30.74
0.22,0.03,0.97,-0.67,-0.18,-0.63,30.79
0.21,0.03,0.98,-0.52,0.32,-1.39,30.74
0.21,0.01,0.98,-0.26,-0.06,-0.81,30.69
0.22,0.02,0.97,2.14,-0.34,1.31,30.79
0.21,0.03,0.98,3.6,0.31,1.98,30.74
0.22,0.04,0.98,2.78,1.57,3.85,30.84
0.21,0.03,0.96,1.57,3.86,5.33,30.79
0.2,0.03,0.95,0.96,5.44,5.54,30.74
0.2,0.03,0.92,-1.34,5.08,5.62,30.74
0.2,0.03,0.89,-4.85,2.76,4.63,30.79
0.2,0.05,0.9,-6.0,1.25,4.69,30.79
0.2,0.05,0.93,-4.55,0.93,4.89,30.84
0.2,0.03,0.93,-0.75,0.69,4.82,30.84
0.22,0.03,0.95,2.58,1.6,4.9,30.69
0.21,0.04,0.95,2.23,1.92,3.53,30.84
0.21,0.04,0.94,2.78,2.82,5.42,30.84
0.21,0.04,0.93,4.56,4.24,6.02,30.79
0.22,0.05,0.93,1.28,5.47,8.02,30.74
0.19,0.03,0.92,-1.8,4.23,8.47,30.74
0.19,0.04,0.93,-1.89,3.94,10.18,30.69
0.2,0.05,0.94,-0.73,5.02,9.89,30.79
0.21,0.04,0.97,1.21,3.22,7.51,30.74
0.19,0.05,0.98,4.63,2.56,7.86,30.79
0.19,0.03,1.02,9.05,4.66,8.32,30.79
0.17,0.02,1.03,10.23,9.74,6.58,30.74
0.14,-0.01,1.05,7.85,8.44,5.42,30.74
0.11,-0.03,1.06,3.6,8.38,1.97,30.79
0.06,-0.08,1.07,6.5,6.14,-4.14,30.65
-0.01,-0.17,1.11,17.13,3.34,-3.71,30.74
-0.08,-0.27,1.17,25.51,-0.4,-0.98,30.69
-0.14,-0.32,1.27,26.14,3.01,9.47,30.74
-0.18,-0.35,1.3,22.79,13.47,24.21,30.84
-0.19,-0.31,1.32,13.77,29.65,42.84,30.79
-0.22,-0.3,1.3,4.63,41.31,58.15,30.79
-0.21,-0.24,1.25,-1.59,48.14,71.69,30.74
-0.19,-0.16,1.2,3.21,50.29,82.15,30.69
-0.19,-0.09,1.14,7.53,48.72,86.29,30.79
-0.18,-0.03,1.1,8.15,47.8,88.75,30.84
-0.2,0.01,1.02,4.17,42.38,89.77,30.74
-0.21,0.05,0.96,-3.65,37.04,91.45,30.79
-0.21,0.09,0.95,0.95,29.01,93.21,30.84
-0.22,0.09,0.9,11.3,20.47,91.85,30.74
-0.18,0.11,0.91,26.99,7.53,88.58,30.79
-0.16,0.1,0.89,38.31,-2.98,85.98,30.79
-0.13,0.11,0.9,43.88,-9.98,84.5,30.74
-0.08,0.14,0.92,43.85,-11.13,84.4,30.79
-0.07,0.15,0.95,41.24,-9.22,86.27,30.79
-0.05,0.16,0.97,37.77,-5.82,89.18,30.74
-0.04,0.17,0.97,33.5,-3.21,92.46,30.79
-0.01,0.15,0.96,31.24,-0.34,94.32,30.69
0.0,0.15,0.94,30.41,2.15,97.37,30.74
0.02,0.16,0.95,32.23,4.0,101.74,30.74
0.04,0.16,0.92,31.4,5.44,105.65,30.79
0.07,0.16,0.88,31.47,5.91,107.57,30.74
0.08,0.18,0.87,28.95,3.62,102.0,30.74
0.1,0.18,0.87,27.8,-1.18,97.62,30.79
0.1,0.17,0.91,27.34,-4.84,92.27,30.79
0.12,0.17,0.97,30.14,-4.11,89.94,30.74
0.13,0.1,1.0,31.18,1.8,88.78,30.69
0.15,0.06,1.03,27.54,9.95,88.56,30.79
0.16,0.06,1.03,18.06,17.21,89.77,30.74
0.17,0.06,1.02,8.79,24.66,89.47,30.74
0.19,0.07,0.98,1.51,33.63,88.78,30.79
0.16,0.05,0.92,-5.04,38.64,84.21,30.84
0.15,0.05,0.84,-13.15,37.08,78.79,30.74
0.14,0.07,0.77,-14.49,30.06,73.83,30.84
0.1,0.07,0.71,-7.4,20.03,66.52,30.69
0.12,0.06,0.72,-4.2,6.79,63.33,30.74
0.15,0.04,0.71,-1.25,-5.63,58.17,30.69
0.19,0.01,0.74,-1.42,-15.13,51.65,30.69
0.21,-0.04,0.83,2.26,-21.25,46.99,30.74
0.25,-0.08,0.91,7.04,-22.2,42.46,30.79
0.28,-0.12,0.99,6.75,-18.43,43.39,30.69
0.3,-0.15,1.0,7.53,-11.73,45.27,30.65
0.34,-0.14,0.98,8.85,-2.24,45.02,30.65
0.37,-0.11,0.91,9.54,2.75,43.48,30.69
0.38,-0.11,0.84,9.3,1.08,41.73,30.65
0.38,-0.1,0.81,4.37,-4.61,38.4,30.74
0.42,-0.06,0.81,-6.44,-9.66,34.44,30.74
0.45,-0.01,0.75,-28.6,-6.35,35.97,30.69
0.43,-0.08,0.68,-34.09,-5.94,24.6,30.74
0.4,-0.09,0.78,-39.83,-19.22,13.19,30.69
0.48,-0.09,0.84,-11.5,-43.45,-5.5,30.69
0.51,-0.13,0.9,24.35,-57.47,-16.18,30.74
0.52,-0.18,0.93,61.76,-60.46,-22.66,30.65
0.5,-0.22,0.98,71.62,-56.0,-23.24,30.69
0.46,-0.26,1.02,70.11,-46.58,-11.76,30.74
0.43,-0.31,0.98,55.4,-31.27,5.28,30.74
0.44,-0.29,0.96,29.27,-11.65,22.9,30.69
0.46,-0.21,0.93,-2.84,6.56,38.03,30.69
0.46,-0.14,0.86,-32.08,19.27,46.4,30.74
0.45,-0.08,0.81,-41.89,22.87,47.5,30.65
0.44,-0.02,0.74,-38.15,15.1,43.28,30.79
0.45,0.03,0.73,-30.26,3.18,37.73,30.74
0.37,0.0,0.76,-16.6,-12.24,34.06,30.69
0.37,-0.01,0.82,-4.79,-20.34,31.98,30.69
0.4,-0.01,0.87,-0.96,-19.89,29.6,30.74
0.37,-0.05,0.93,-10.98,-15.25,33.24,30.84
0.36,-0.08,0.94,-19.54,-9.27,45.34,30.79
0.4,-0.05,0.95,-26.43,-0.95,55.16,30.84
0.46,0.09,0.97,-34.06,2.47,54.32,30.74
0.49,0.17,0.97,-41.05,2.95,49.15,30.69
0.48,0.17,0.97,-31.51,-1.11,42.02,30.69
0.47,0.13,0.94,-12.78,-4.44,33.15,30.74
0.44,0.08,0.95,6.37,-13.01,26.26,30.74
0.45,0.07,1.02,18.53,-21.11,31.83,30.79
0.45,0.07,1.07,16.41,-20.55,33.08,30.84
0.5,0.1,1.09,6.75,-11.3,35.82,30.74
0.47,0.09,1.1,-4.12,-1.42,38.24,30.69
0.47,0.1,1.08,-8.43,4.11,38.79,30.84
0.5,0.16,1.09,-7.91,6.44,37.05,30.74
0.53,0.2,1.04,-10.26,6.11,30.02,30.69
0.51,0.2,0.98,-10.53,0.72,15.53,30.74
0.47,0.15,1.01,1.56,-6.35,5.94,30.65
0.45,0.1,1.03,12.53,-13.01,-2.61,30.69
0.38,0.04,1.08,13.83,-15.1,-4.26,30.69
0.36,0.0,1.07,8.24,-6.61,0.43,30.74
0.33,-0.03,1.04,3.11,7.22,7.01,30.74
0.32,-0.04,1.03,-3.54,15.19,15.05,30.79
