acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.35,0.1,0.93,-1.36,1.34,4.53,30.6
0.34,0.1,0.94,2.63,2.0,3.42,30.55
0.36,0.11,0.92,3.18,0.99,1.97,30.55
0.34,0.09,0.93,3.19,0.7,0.24,30.55
0.35,0.1,0.92,4.56,1.82,1.11,30.6
0.33,0.08,0.91,2.29,2.6,2.12,30.55
0.33,0.1,0.89,-1.21,2.05,1.02,30.6
0.32,0.1,0.91,-3.22,0.5,0.99,30.6
0.32,0.1,0.9,-1.02,-0.5,1.97,30.65
0.32,0.1,0.91,-0.96,-0.52,0.79,30.65
0.34,0.1,0.93,-1.59,-1.5,-0.5,30.6
0.34,0.09,0.94,-0.82,-0.78,-1.44,30.55
0.34,0.08,0.93,-0.18,-0.53,-1.71,30.65
0.34,0.07,0.92,-1.69,-0.56,-0.87,30.51
0.35,0.06,0.94,-2.03,-0.05,0.43,30.55
0.36,0.07,0.93,0.23,1.02,1.13,30.65
0.35,0.07,0.94,2.26,1.91,2.27,30.65
0.35,0.08,0.93,2.49,1.16,2.31,30.6
0.35,0.08,0.93,2.63,0.32,0.7,30.65
0.34,0.09,0.93,2.98,1.63,0.37,30.69
0.35,0.08,0.93,5.4,2.11,-0.31,30.69
0.34,0.08,0.92,7.56,2.24,-0.08,30.65
0.33,0.09,0.91,8.26,0.9,0.41,30.65
0.35,0.08,0.9,7.63,-0.2,-0.26,30.6
0.35,0.09,0.92,5.59,-0.73,-0.17,30.55
0.36,0.1,0.93,4.12,0.98,0.29,30.65
0.34,0.1,0.93,3.89,3.68,3.13,30.6
0.35,0.12,0.91,2.5,5.5,0.27,30.6
0.35,0.11,0.9,2.4,3.45,-1.19,30.65
0.34,0.08,0.9,5.48,0.26,-0.08,30.55
0.33,0.07,0.91,7.88,-0.52,1.95,30.6
0.33,0.07,0.91,6.82,0.46,4.2,30.55
0.34,0.08,0.91,1.15,1.63,4.98,30.6
0.34,0.1,0.92,-1.44,2.66,4.76,30.6
0.34,0.11,0.92,0.9,3.77,3.3,30.65
0.35,0.11,0.91,5.22,2.55,3.22,30.65
0.34,0.12,0.9,5.6,0.78,2.21,30.6
0.34,0.11,0.89,4.02,0.17,1.65,30.55
0.33,0.12,0.91,0.75,0.34,1.86,30.65
0.35,0.13,0.91,-2.99,0.79,2.75,30.69
0.35,0.12,0.92,-6.12,1.42,2.89,30.6
0.35,0.14,0.92,-5.63,2.09,1.68,30.55
0.36,0.15,0.93,-3.79,2.41,0.89,30.55
0.35,0.13,0.91,-2.6,0.14,-0.4,30.6
0.35,0.1,0.91,-3.1,-1.94,-1.65,30.65
0.35,0.09,0.92,-2.44,-2.55,-2.67,30.55
0.33,0.05,0.93,-0.03,-1.83,-4.76,30.6
0.34,0.06,0.94,2.32,-1.42,-3.91,30.74
0.35,0.06,0.94,3.79,-1.73,-3.47,30.65
0.36,0.05,0.96,1.28,-0.7,-1.85,30.6
0.36,0.08,0.95,-2.95,0.61,-0.69,30.6
0.35,0.07,0.93,-4.66,2.76,0.46,30.55
0.34,0.08,0.93,-2.06,3.13,0.6,30.6
0.34,0.09,0.93,2.58,1.5,-0.08,30.6
0.34,0.09,0.93,7.76,0.24,-0.49,30.55
0.35,0.11,0.94,7.97,0.81,1.34,30.65
0.33,0.1,0.92,3.4,1.95,2.26,30.6
0.33,0.09,0.91,1.65,3.85,2.11,30.65
0.32,0.1,0.92,1.24,3.88,3.01,30.65
0.31,0.11,0.89,3.25,1.54,1.6,30.6
0.32,0.12,0.91,3.01,-0.12,0.58,30.65
0.31,0.11,0.9,3.79,-1.22,-1.27,30.65
0.3,0.09,0.9,4.4,-0.46,-0.96,30.51
0.31,0.09,0.91,4.66,-0.53,-0.55,30.6
