acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.07,0.96,-1.66,0.49,-0.49,30.98
0.21,0.09,0.97,-0.05,0.78,0.87,30.98
0.2,0.07,0.99,3.44,0.6,1.51,31.02
0.2,0.06,0.97,5.36,0.58,1.25,30.93
0.2,0.05,0.97,3.73,0.35,0.15,30.98
0.2,0.05,0.96,-0.87,0.7,-0.14,30.93
0.19,0.05,0.96,-4.0,0.55,0.06,31.02
0.19,0.07,0.96,-3.71,1.39,1.69,30.98
0.18,0.06,0.94,-0.85,1.5,1.27,30.93
0.18,0.05,0.93,-0.24,-0.46,0.4,30.84
0.19,0.05,0.94,-1.77,-2.02,-0.46,30.98
0.2,0.08,0.96,-0.96,-1.73,1.68,30.93
0.2,0.07,0.97,-1.56,1.01,2.87,31.02
0.2,0.07,0.93,-2.98,1.8,1.6,30.98
0.19,0.06,0.93,-3.16,0.35,1.11,31.02
0.19,0.05,0.95,0.49,-2.06,1.04,30.93
0.2,0.04,0.97,4.26,-3.04,0.87,30.98
0.2,0.06,0.96,3.33,-1.73,0.79,30.93
0.21,0.06,0.97,1.86,0.44,2.17,31.02
0.21,0.06,0.94,1.15,2.43,2.79,30.98
0.22,0.07,0.97,0.47,1.91,2.63,30.93
0.21,0.07,0.96,-0.06,0.73,2.12,31.02
0.2,0.07,0.95,-1.07,0.69,1.31,30.98
0.2,0.07,0.94,-0.44,1.59,1.27,30.93
0.19,0.07,0.96,-0.05,1.28,1.73,31.02
0.19,0.06,0.97,0.75,1.88,2.56,30.98
0.18,0.05,0.95,1.08,1.82,2.41,30.98
0.2,0.06,0.94,0.99,1.8,1.94,31.02
0.19,0.06,0.94,-1.04,1.08,0.72,30.98
0.2,0.07,0.95,-2.76,0.03,0.98,30.98
0.2,0.06,0.95,-4.63,-0.49,-0.76,30.93
0.2,0.06,0.97,-3.13,-0.79,-0.98,30.98
0.19,0.05,0.98,0.02,-0.9,-1.25,30.98
0.19,0.05,0.97,0.79,-1.13,-0.85,31.02
0.19,0.05,0.95,-0.37,-0.38,-0.93,30.93
0.19,0.07,0.95,-3.83,1.3,0.85,30.98
0.19,0.06,0.96,-4.38,1.19,2.06,31.02
0.19,0.06,0.97,0.11,0.24,2.69,30.98
0.19,0.06,0.97,2.41,0.67,1.91,30.88
0.2,0.07,0.98,1.48,0.23,3.66,31.02
0.2,0.06,0.98,-0.21,0.95,4.06,30.88
0.19,0.06,0.97,2.58,2.56,4.63,30.88
0.19,0.05,0.97,5.51,3.02,5.18,30.93
0.19,0.05,0.96,3.98,1.77,4.85,30.88
0.19,0.04,0.96,1.44,0.12,3.07,30.98
0.18,0.04,0.97,1.33,0.09,1.42,30.93
0.19,0.06,0.97,1.88,0.9,0.2,30.84
0.17,0.05,0.99,1.04,0.17,1.82,30.98
0.17,0.05,0.98,1.13,0.32,3.02,31.02
0.16,0.07,1.01,0.61,1.71,4.81,31.02
0.15,0.07,1.01,0.26,2.09,4.43,30.98
0.13,0.08,1.03,-1.76,3.07,5.34,30.93
0.14,0.06,1.04,-4.64,4.72,6.31,31.02
0.11,0.04,1.03,-3.36,6.06,6.05,30.98
0.07,-0.0,1.06,-4.38,6.82,6.23,31.02
0.03,-0.02,1.13,-3.42,6.53,8.73,30.93
0.0,-0.03,1.15,4.14,9.13,11.3,30.98
-0.0,-0.02,1.15,5.71,15.76,13.98,30.93
-0.02,-0.03,1.17,4.64,19.19,17.8,30.93
-0.03,0.0,1.19,4.47,23.18,20.79,30.98
-0.05,0.03,1.21,3.68,27.92,23.51,31.02
-0.08,0.06,1.2,0.05,30.61,19.6,31.02
-0.1,0.1,1.22,-2.96,32.17,16.87,30.88
-0.16,0.05,1.17,-1.21,33.1,13.56,30.93
-0.22,0.0,1.15,4.17,27.37,12.29,31.02
-0.26,-0.04,1.14,13.04,22.79,15.39,30.88
-0.27,-0.06,1.14,21.25,18.93,20.92,30.93
-0.3,-0.07,1.15,24.12,18.31,26.21,30.93
-0.32,-0.08,1.14,23.47,20.93,34.0,30.98
-0.34,-0.1,1.13,22.63,23.1,43.16,30.93
-0.34,-0.13,1.11,23.28,23.4,49.69,31.02
-0.36,-0.15,1.08,26.76,20.7,56.72,31.02
-0.34,-0.13,1.08,30.84,17.02,63.56,30.88
-0.32,-0.11,1.09,34.15,14.78,67.15,30.93
-0.3,-0.13,1.09,39.18,14.6,69.8,30.98
-0.27,-0.11,1.11,47.57,15.5,73.91,30.88
-0.23,-0.09,1.09,50.06,16.4,74.67,31.02
-0.2,-0.1,1.06,50.73,17.5,74.9,30.98
-0.18,-0.12,0.97,51.71,16.95,78.35,30.88
-0.21,-0.16,0.89,54.81,13.68,87.34,31.02
-0.22,-0.2,0.88,57.11,8.75,96.15,30.98
-0.15,-0.13,0.87,58.69,4.41,102.87,30.98
-0.11,-0.11,0.87,51.11,4.21,106.93,30.93
-0.08,-0.13,0.85,43.51,4.99,111.33,30.93
-0.05,-0.12,0.84,36.12,5.01,113.95,30.88
0.01,-0.09,0.87,37.01,2.79,121.15,30.93
0.04,-0.07,0.85,39.39,0.85,120.06,30.98
0.08,-0.04,0.88,45.39,-0.84,118.0,30.98
0.15,0.0,0.87,44.32,2.0,114.76,31.02
0.19,0.06,0.87,45.51,5.54,109.37,30.98
0.26,0.11,0.84,40.0,11.02,103.45,30.98
0.26,0.09,0.82,34.78,12.15,98.53,30.93
0.27,0.1,0.81,30.9,10.98,97.5,30.93
0.28,0.14,0.79,23.77,10.63,95.31,31.07
0.3,0.13,0.81,10.7,12.82,95.92,30.93
0.33,0.14,0.81,3.4,14.98,97.91,30.93
0.36,0.17,0.82,-1.77,16.05,97.21,30.88
0.36,0.16,0.84,1.98,14.76,94.89,30.93
0.44,0.21,0.84,5.15,16.37,86.08,31.02
0.48,0.26,0.83,1.25,17.51,74.66,30.88
0.46,0.24,0.83,-7.21,18.41,66.17,30.84
0.44,0.2,0.77,-8.46,15.73,59.91,30.93
0.42,0.19,0.74,-0.2,9.22,52.32,30.98
0.42,0.17,0.75,8.9,0.93,44.47,30.84
0.43,0.14,0.77,9.22,-4.23,40.46,30.93
0.4,0.11,0.76,-2.64,7.19,40.64,30.79
0.43,0.08,0.84,-23.8,8.55,39.53,30.93
0.44,0.1,0.83,-38.06,17.22,43.39,30.93
0.45,0.12,0.79,-47.47,19.31,38.78,30.88
0.44,0.13,0.79,-42.63,19.45,36.15,31.02
0.44,0.12,0.74,-34.92,17.82,33.68,30.93
0.4,0.1,0.7,-26.96,11.24,23.45,30.88
0.42,0.1,0.7,-20.56,3.16,12.41,31.02
0.34,0.01,0.66,-13.21,-6.03,5.27,30.93
0.29,-0.06,0.67,-0.17,-16.89,5.31,30.88
0.29,-0.11,0.73,4.61,-23.25,13.44,30.93
0.3,-0.07,0.75,-3.85,-24.27,24.06,30.84
0.35,-0.02,0.81,-25.01,-22.49,34.43,30.88
0.38,-0.01,0.83,-44.79,-15.79,40.46,30.93
0.41,0.02,0.87,-56.03,-11.04,41.13,30.93
0.45,0.07,0.89,-55.1,-11.22,37.91,30.88
0.46,0.11,0.91,-42.21,-15.01,29.44,31.02
0.48,0.13,0.89,-25.97,-20.43,18.34,30.93
0.45,0.07,0.88,-18.56,-22.21,6.2,30.98
0.38,-0.0,0.9,-13.57,-28.87,0.09,30.93
0.33,-0.07,0.9,-8.87,-31.01,1.28,30.93
0.33,-0.07,0.9,-10.44,-27.19,4.87,30.98
0.33,-0.06,0.93,-24.64,-21.21,12.69,30.93
0.35,-0.05,0.96,-37.15,-12.27,27.16,30.93
0.39,0.01,0.96,-44.79,-3.34,32.99,30.98
0.45,0.1,0.97,-49.56,1.56,34.58,30.98
0.42,0.11,0.97,-44.06,-0.92,31.36,30.93
0.46,0.16,0.95,-35.02,-4.89,23.88,30.93
0.45,0.14,0.99,-16.43,-10.67,15.11,30.88
0.44,0.08,0.97,-0.46,-16.34,8.37,31.02
0.44,0.03,0.98,1.79,-22.6,6.64,30.98
0.45,0.03,1.02,-7.56,-26.35,6.18,30.88
0.48,0.06,1.05,-19.86,-27.28,9.3,30.93
0.52,0.08,1.12,-22.87,-22.03,12.7,30.88
0.56,0.13,1.2,-21.24,-14.11,12.03,30.98
0.6,0.15,1.23,-23.1,-5.31,9.69,30.93
0.64,0.18,1.18,-36.73,4.0,-7.37,30.88
0.58,0.15,1.22,-31.94,8.81,-12.5,30.88
0.55,0.08,1.16,-8.63,8.06,-15.89,30.93
