acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.32,0.04,0.96,3.16,0.34,4.2,30.74
0.32,0.03,0.95,2.56,1.02,3.57,30.88
0.32,0.02,0.94,3.91,2.02,3.62,30.79
0.32,0.02,0.92,3.76,1.01,2.12,30.84
0.32,0.02,0.92,1.47,-0.37,1.34,30.79
0.32,0.02,0.92,0.82,-0.89,1.18,30.79
0.32,0.05,0.96,0.32,-0.5,3.33,30.84
0.32,0.06,0.96,1.18,1.83,2.89,30.84
0.33,0.07,0.94,1.54,4.17,0.02,30.88
0.32,0.06,0.93,2.12,3.57,-1.19,30.84
0.32,0.05,0.92,1.19,2.2,-0.18,30.74
0.31,0.04,0.93,-0.03,1.82,1.44,30.79
0.31,0.03,0.92,-1.27,2.26,1.69,30.74
0.31,0.04,0.92,-2.15,1.6,0.64,30.84
0.31,0.04,0.91,-3.16,-0.12,-0.31,30.69
0.31,0.05,0.89,-5.02,-2.67,-2.95,30.88
0.32,0.04,0.94,-6.35,-3.59,-3.1,30.74
0.33,0.04,0.92,-8.41,-2.81,-5.15,30.79
0.31,0.02,0.95,-6.26,-2.96,-4.58,30.79
0.33,0.01,0.95,-2.92,-2.35,-3.69,30.74
0.33,0.03,0.97,-4.31,-1.25,-2.55,30.74
0.34,0.03,0.96,-7.24,-0.15,-0.43,30.69
0.33,0.03,0.95,-6.52,2.7,1.04,30.74
0.33,0.03,0.97,-3.08,4.03,1.15,30.84
0.33,0.02,0.95,0.61,2.23,0.79,30.79
0.32,0.02,0.94,4.78,1.88,1.77,30.84
0.32,0.03,0.92,3.24,1.88,3.22,30.84
0.31,0.03,0.93,1.28,1.91,4.67,30.88
0.32,0.05,0.92,-3.21,2.84,4.5,30.79
0.31,0.06,0.92,-2.78,3.1,4.29,30.84
0.31,0.06,0.92,-0.47,2.85,2.34,30.79
0.3,0.06,0.91,-1.13,0.85,-0.08,30.69
0.31,0.05,0.91,-2.21,-0.32,-1.54,30.74
0.3,0.03,0.92,1.95,-0.64,-0.6,30.74
0.3,0.02,0.93,3.16,-0.35,0.47,30.88
0.31,0.04,0.93,-2.66,-1.24,1.27,30.84
0.31,0.04,0.93,-3.71,-0.32,2.9,30.84
0.31,0.04,0.94,0.44,2.75,4.14,30.84
0.32,0.05,0.95,3.27,1.65,3.59,30.79
0.32,0.06,0.91,1.53,-0.2,0.29,30.84
0.33,0.05,0.9,1.74,-0.14,-3.08,30.88
0.32,0.04,0.9,-1.22,-0.15,-4.66,30.79
