acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.37,0.18,0.92,3.33,2.6,3.44,30.41
0.38,0.18,0.9,5.27,1.69,3.56,30.55
0.36,0.17,0.88,4.85,0.73,1.82,30.55
0.36,0.15,0.88,3.76,-1.11,1.85,30.6
0.37,0.16,0.88,1.48,-0.37,2.34,30.46
0.37,0.16,0.89,-2.44,-1.08,2.63,30.46
0.38,0.18,0.92,-6.84,1.1,3.42,30.51
0.39,0.21,0.91,-6.92,3.31,2.08,30.51
0.39,0.21,0.89,-1.51,3.6,0.27,30.55
0.37,0.18,0.88,3.53,0.64,-1.83,30.51
0.36,0.17,0.89,5.02,-2.46,-2.89,30.51
0.37,0.17,0.89,3.48,-2.61,-1.48,30.46
0.36,0.16,0.88,0.96,-0.24,1.28,30.55
0.37,0.17,0.88,-2.41,1.13,1.68,30.6
0.38,0.17,0.89,-3.69,0.2,2.08,30.55
0.38,0.17,0.9,-2.23,-0.27,2.32,30.46
0.39,0.18,0.9,-1.13,0.99,1.51,30.55
0.39,0.18,0.91,-1.02,1.65,0.66,30.51
0.39,0.19,0.9,-1.33,2.2,-0.52,30.46
0.38,0.18,0.9,1.5,1.63,-1.16,30.46
0.36,0.17,0.89,5.57,1.02,-0.24,30.41
0.37,0.17,0.87,4.6,0.37,0.85,30.46
0.36,0.16,0.87,-1.28,-0.47,1.31,30.55
0.37,0.17,0.89,-4.66,0.29,1.91,30.51
0.37,0.17,0.9,-4.34,0.67,1.71,30.51
0.37,0.17,0.91,-1.16,0.64,1.86,30.46
0.38,0.18,0.9,2.2,0.66,1.44,30.55
0.39,0.19,0.91,3.94,1.13,0.46,30.51
0.39,0.18,0.91,3.39,1.77,0.61,30.55
0.37,0.17,0.88,1.53,1.79,0.73,30.46
0.37,0.17,0.88,-2.4,1.31,2.4,30.55
0.37,0.16,0.88,-3.28,0.49,2.03,30.51
0.37,0.18,0.9,-1.45,1.27,1.44,30.55
0.36,0.18,0.9,0.78,0.93,-0.09,30.41
0.36,0.18,0.89,-0.09,0.82,-0.55,30.51
0.35,0.18,0.89,-1.28,-0.31,0.34,30.55
0.36,0.16,0.9,0.35,0.49,1.59,30.46
0.37,0.18,0.89,-0.67,1.68,1.21,30.51
0.37,0.18,0.9,-0.99,0.76,0.43,30.51
0.38,0.19,0.88,-0.15,0.52,0.0,30.65
0.38,0.18,0.91,2.85,-0.06,-0.24,30.6
0.37,0.17,0.9,1.18,-0.08,-0.35,30.51
0.38,0.17,0.9,-2.47,-0.63,-0.18,30.55
0.36,0.17,0.9,-4.15,0.69,0.67,30.55
0.38,0.16,0.9,-2.99,1.24,1.1,30.6
0.37,0.16,0.89,-0.78,0.41,0.08,30.46
0.37,0.15,0.9,1.42,-0.52,0.26,30.37
0.38,0.16,0.91,2.7,-0.87,1.04,30.6
0.37,0.15,0.9,1.54,0.09,1.24,30.41
0.37,0.16,0.91,0.27,1.22,2.44,30.55
