acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.24,-0.01,0.97,1.34,1.59,2.69,31.26
0.24,-0.0,0.95,2.9,1.66,2.09,31.31
0.24,0.0,0.95,-2.27,1.36,1.33,31.21
0.23,-0.01,0.95,-5.83,1.01,0.66,31.26
0.23,-0.02,0.96,-6.09,1.82,0.73,31.21
0.23,-0.01,0.94,-4.85,0.85,-0.24,31.21
0.23,-0.01,0.98,-3.82,0.17,0.66,31.17
0.23,-0.02,0.96,-1.25,0.5,1.69,31.31
0.24,-0.01,0.95,-1.11,0.96,0.64,31.21
0.23,-0.01,0.96,0.32,1.36,1.73,31.17
0.24,0.0,0.95,-1.79,1.71,2.03,31.21
0.23,-0.03,0.94,-0.78,-0.09,1.39,31.21
0.23,-0.02,0.95,0.08,-0.66,2.09,31.17
0.23,-0.01,0.95,-0.06,-1.86,1.36,31.21
0.23,-0.01,0.96,0.44,-1.86,0.15,31.21
0.23,-0.01,0.98,2.32,-1.4,0.93,31.26
0.24,-0.01,0.96,3.65,-0.53,0.76,31.21
0.24,0.0,0.98,0.41,0.76,1.74,31.21
0.24,-0.02,0.97,-3.07,1.86,1.79,31.17
0.24,0.0,0.95,-5.74,3.36,2.92,31.21
0.24,-0.01,0.95,-2.66,3.24,3.16,31.12
0.24,0.0,0.95,-0.31,1.62,2.43,31.26
0.24,-0.01,0.96,2.06,0.2,1.5,31.21
0.24,-0.01,0.96,1.53,0.93,0.56,31.21
0.23,-0.01,0.96,-1.34,2.18,-0.29,31.17
0.24,-0.0,0.98,-1.3,3.85,2.2,31.21
0.23,-0.01,0.98,6.52,4.92,5.56,31.31
0.24,0.01,0.96,11.47,6.17,6.58,31.17
0.24,-0.01,0.95,13.13,6.53,4.7,31.21
0.23,-0.02,0.95,10.66,5.3,4.46,31.21
0.22,-0.0,0.94,5.76,3.53,4.05,31.17
0.22,-0.03,0.92,-0.81,2.02,0.41,31.21
0.22,-0.01,0.94,-8.58,0.11,-2.15,31.21
0.23,-0.01,0.94,-13.02,-1.88,-4.76,31.26
0.23,-0.0,0.95,-11.27,-2.69,-6.2,31.21
0.22,-0.02,0.96,-7.11,-3.69,-6.81,31.12
0.22,-0.03,0.99,-0.38,-3.74,-3.85,31.17
0.23,-0.03,0.98,3.76,-1.92,-2.06,31.31
0.23,0.0,0.97,2.14,1.36,-0.18,31.31
0.24,0.0,0.97,0.72,3.34,3.31,31.26
0.23,-0.01,0.95,1.5,3.77,3.79,31.21
0.24,0.0,0.94,1.66,0.85,2.58,31.12
0.24,0.0,0.94,0.56,-1.79,0.72,31.26
0.22,-0.01,0.95,-0.34,-2.96,-0.53,31.21
0.23,-0.01,0.95,-4.31,-1.39,-1.8,31.31
