acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.2,-0.07,0.96,-0.66,0.75,1.48,31.02
0.2,-0.08,0.95,0.67,0.27,0.98,30.98
0.2,-0.07,0.95,1.73,-0.24,0.61,31.07
0.2,-0.08,0.96,2.18,-1.16,0.72,31.02
0.21,-0.07,0.95,-0.08,0.08,0.46,30.84
0.2,-0.07,0.98,0.56,1.19,2.0,30.98
0.2,-0.07,0.95,-0.41,2.03,1.45,31.02
0.2,-0.08,0.95,-0.84,1.01,1.1,31.07
0.2,-0.07,0.97,-1.27,0.11,1.34,30.88
0.21,-0.07,0.95,-1.56,0.47,0.41,30.93
0.21,-0.07,0.97,-2.49,1.11,0.46,31.02
0.2,-0.08,0.95,-1.94,1.08,0.26,30.98
0.2,-0.07,0.95,-1.68,0.79,0.29,30.93
0.2,-0.07,0.95,-0.53,-0.52,0.98,31.02
0.19,-0.07,0.95,-1.4,-0.81,0.93,30.88
0.19,-0.07,0.95,-1.16,-0.85,1.07,30.93
0.21,-0.07,0.98,0.47,0.4,1.39,30.93
0.21,-0.08,0.96,2.26,1.33,0.81,30.98
0.21,-0.07,0.96,2.53,0.66,0.82,30.93
0.22,-0.06,0.93,0.93,-0.41,-0.03,31.02
0.21,-0.08,0.95,-1.27,-0.11,-0.02,30.88
0.21,-0.08,0.97,-0.85,0.21,0.61,31.02
0.21,-0.07,0.97,-0.61,1.34,1.27,30.93
0.21,-0.08,0.96,-1.33,1.01,1.02,30.98
0.21,-0.08,0.95,-2.73,0.24,0.52,30.88
0.2,-0.07,0.94,-3.21,0.09,-0.79,30.93
0.2,-0.08,0.96,-1.37,0.14,0.21,30.98
0.2,-0.08,0.96,-0.05,-0.03,1.36,30.98
0.19,-0.09,0.95,-0.02,-0.12,1.21,30.93
0.19,-0.07,0.96,-1.47,0.24,1.59,30.93
0.2,-0.08,0.96,-0.53,0.4,2.32,30.98
0.21,-0.08,0.97,1.01,0.53,2.15,30.93
0.21,-0.08,0.96,1.91,0.78,1.71,30.98
0.22,-0.08,0.97,0.66,1.22,0.98,30.98
0.21,-0.07,0.95,-1.77,0.58,-1.05,30.93
0.21,-0.07,0.96,-0.82,-0.37,-0.27,30.93
0.21,-0.07,0.97,1.22,-0.09,0.37,30.98
0.2,-0.09,0.97,1.5,0.6,1.53,31.02
0.21,-0.08,0.96,-0.4,0.9,1.77,30.93
0.21,-0.09,0.97,-0.27,1.31,2.52,30.88
0.22,-0.08,0.96,0.75,1.88,2.32,30.93
0.22,-0.08,0.96,2.0,1.79,2.29,30.93
0.23,-0.08,0.96,1.15,1.76,1.74,30.98
0.22,-0.08,0.94,-0.46,1.54,0.89,30.93
0.22,-0.08,0.96,-0.72,2.4,1.54,31.02
0.22,-0.08,0.97,-0.84,2.78,1.59,30.98
0.22,-0.08,0.96,0.49,2.96,2.06,30.88
0.22,-0.07,0.93,0.61,3.51,1.68,30.93
0.23,-0.07,0.94,0.41,3.08,1.04,30.98
0.23,-0.08,0.95,0.7,3.01,1.63,30.88
0.23,-0.07,0.94,1.62,3.34,1.71,30.93
0.23,-0.08,0.93,2.78,3.28,2.11,31.07
0.23,-0.08,0.92,3.92,2.44,1.88,30.98
0.23,-0.09,0.9,4.15,1.79,1.73,30.93
0.23,-0.09,0.89,4.6,1.04,3.25,30.93
0.25,-0.1,0.86,3.18,0.85,3.07,30.98
0.25,-0.09,0.85,1.79,-1.31,2.85,30.93
0.28,-0.08,0.88,0.92,-2.6,5.85,31.02
0.29,-0.08,0.9,0.7,-2.87,6.9,30.88
0.32,-0.06,0.91,0.31,-1.15,7.34,30.93
0.34,-0.05,0.94,2.63,0.64,8.02,31.02
0.37,-0.05,0.93,3.85,1.79,6.67,31.07
0.39,-0.04,0.92,3.92,2.66,4.64,30.93
0.37,-0.04,0.89,4.82,0.41,0.5,30.93
0.36,-0.04,0.89,6.49,-0.73,-0.24,30.98
0.36,-0.05,0.89,8.89,-0.99,1.02,31.02
0.37,-0.05,0.91,4.38,0.05,1.44,30.93
0.38,-0.04,0.92,-2.14,0.52,0.52,30.93
0.39,-0.04,0.92,-5.92,2.64,0.34,31.02
0.39,-0.05,0.94,-2.92,3.25,-2.41,30.93
0.41,-0.07,0.96,3.6,3.76,-1.83,30.98
0.4,-0.12,0.94,6.08,3.82,-3.95,30.88
0.4,-0.11,0.98,7.73,5.89,-2.34,30.93
0.41,-0.09,0.98,0.03,10.92,-0.35,30.98
0.41,-0.09,0.94,-7.94,14.64,-1.33,30.98
0.4,-0.07,0.92,-15.73,16.17,-5.57,31.02
0.38,-0.05,0.92,-17.05,14.58,-11.27,31.07
0.39,-0.05,0.89,-16.4,12.92,-18.56,30.98
0.4,-0.05,0.88,-16.21,10.41,-25.71,30.84
0.41,-0.06,0.87,-17.19,6.98,-34.85,31.02
0.36,-0.06,0.87,-15.33,2.34,-39.3,30.98
0.34,-0.08,0.83,-10.35,-0.23,-40.79,30.93
0.32,-0.08,0.85,-2.7,-1.22,-38.05,31.07
0.3,-0.08,0.88,-2.26,-1.05,-33.68,30.98
0.29,-0.04,0.87,-10.63,2.82,-28.81,31.02
0.3,0.02,0.87,-21.02,7.71,-22.41,30.98
0.29,0.02,0.87,-20.89,12.78,-18.95,30.98
0.28,0.03,0.85,-4.53,16.44,-14.87,30.93
0.28,0.0,0.75,13.71,16.24,-19.77,30.84
0.26,0.02,0.68,20.81,8.98,-26.52,30.98
0.23,0.03,0.62,19.53,1.16,-34.23,30.93
0.23,0.02,0.57,16.98,-8.41,-40.02,31.02
0.17,-0.03,0.6,20.21,-21.68,-41.47,30.98
0.16,-0.05,0.69,24.89,-32.82,-37.47,31.02
0.18,-0.07,0.78,15.48,-35.98,-34.96,31.02
0.24,-0.03,0.87,-4.44,-30.44,-32.46,30.98
0.29,-0.01,0.92,-32.34,-19.42,-37.07,31.02
0.34,0.02,0.99,-47.98,-11.36,-42.7,31.02
0.33,-0.04,1.03,-45.04,-6.78,-52.12,30.98
0.31,-0.08,1.03,-28.03,-9.22,-61.39,30.98
0.3,-0.12,1.08,-7.31,-12.32,-66.92,30.93
0.33,-0.14,1.12,0.85,-12.29,-70.84,30.88
0.28,-0.16,1.13,-3.13,-7.79,-70.43,30.98
0.29,-0.18,1.17,-14.53,-0.79,-65.8,30.93
0.28,-0.19,1.15,-27.21,6.55,-62.43,31.02
0.26,-0.24,1.14,-34.84,10.95,-62.29,30.88
0.28,-0.25,1.14,-26.41,11.11,-63.95,30.93
0.23,-0.28,1.2,-8.29,9.51,-68.95,30.98
0.26,-0.27,1.21,5.6,8.18,-69.65,30.98
0.22,-0.31,1.15,-4.99,19.21,-69.85,31.02
0.18,-0.3,1.18,-18.82,23.42,-60.43,30.93
0.15,-0.3,1.15,-22.49,29.56,-51.74,30.98
0.18,-0.23,1.11,-15.92,32.09,-45.5,31.02
0.15,-0.23,1.05,0.4,28.14,-47.73,31.02
0.13,-0.15,1.05,3.5,21.01,-48.99,30.98
0.11,-0.19,1.07,1.18,15.97,-51.1,30.93
0.13,-0.18,1.08,-2.69,15.74,-46.81,31.02
0.07,-0.21,1.07,-3.68,15.05,-43.07,30.98
0.08,-0.22,1.1,-0.67,14.32,-38.02,30.93
0.06,-0.28,1.16,4.46,7.83,-39.89,30.93
0.06,-0.27,1.08,17.54,11.07,-32.27,30.98
0.07,-0.25,1.12,17.63,12.06,-31.63,30.93
0.13,-0.2,1.11,20.06,11.34,-26.56,30.93
0.11,-0.16,1.07,2.06,19.6,-22.43,30.88
0.11,-0.16,1.12,-5.02,15.45,-23.08,30.93
0.08,-0.11,1.02,-4.87,23.18,-18.15,31.02
0.11,-0.07,1.0,-9.01,22.63,-18.82,30.98
0.11,-0.07,0.96,-10.35,20.52,-19.44,30.98
0.11,-0.08,1.01,-10.66,12.49,-26.09,31.02
0.09,-0.05,0.99,-5.57,14.92,-25.45,31.02
0.1,-0.03,0.97,-1.89,10.52,-30.17,30.88
0.1,-0.03,0.98,-1.15,9.44,-30.41,30.93
0.1,-0.03,0.96,0.89,7.98,-33.11,30.98
0.15,0.04,0.89,4.98,5.5,-34.81,30.98
0.12,-0.02,0.92,2.17,1.91,-39.83,30.93
0.1,-0.03,0.94,6.76,-4.03,-44.0,30.98
0.09,-0.02,0.92,11.82,-6.14,-44.98,30.98
0.09,-0.03,0.99,8.7,-6.5,-44.26,31.02
0.11,-0.05,1.0,7.97,-6.81,-47.04,30.93
0.09,-0.04,0.97,7.57,-3.82,-46.85,30.98
0.11,-0.05,1.03,4.5,-1.04,-46.5,31.02
0.1,-0.08,1.01,5.79,-1.16,-46.5,30.93
0.11,-0.08,1.03,6.27,0.4,-44.55,30.88
0.09,-0.09,1.09,8.61,-4.6,-46.61,30.93
0.09,-0.07,1.04,11.89,6.21,-40.14,30.93
0.1,-0.05,1.01,12.89,7.82,-40.06,30.98
0.1,-0.05,1.0,6.49,11.33,-37.31,31.02
0.09,-0.01,0.97,9.57,13.4,-36.05,30.93
0.08,-0.03,0.94,8.9,15.31,-38.72,30.98
0.06,-0.03,0.92,15.65,11.54,-40.87,30.98
0.04,-0.05,0.9,18.11,8.69,-41.51,31.02
0.01,-0.07,0.86,26.75,6.6,-42.95,31.07
0.01,-0.07,0.83,19.5,3.28,-41.36,31.07
-0.02,-0.09,0.84,15.22,-0.55,-35.4,31.12
-0.02,-0.1,0.84,15.54,-1.27,-29.19,31.02
-0.03,-0.09,0.79,16.85,-4.49,-25.86,30.98
-0.04,-0.11,0.87,12.63,-6.29,-17.27,30.93
-0.02,-0.08,0.88,10.84,-7.13,-12.15,30.88
-0.0,-0.05,0.87,-0.43,-4.37,-6.93,31.07
-0.06,-0.08,0.88,-1.69,-8.32,-5.27,31.02
0.01,-0.04,0.88,-5.94,-5.71,-1.01,31.02
0.06,-0.0,0.9,0.0,-11.73,-0.58,30.98
0.03,-0.1,0.99,2.61,-18.24,-1.66,31.02
0.09,0.02,0.96,-0.72,-10.67,-0.49,31.02
0.13,0.03,1.01,-2.56,-7.47,-0.2,30.98
0.14,0.02,1.01,-9.42,-1.24,0.09,31.02
0.14,0.03,1.02,-12.69,1.51,1.31,30.93
0.13,0.02,0.95,-9.37,4.99,1.5,30.98
0.13,0.03,0.94,-6.82,3.36,-0.17,30.98
0.14,0.03,0.96,-2.9,0.38,0.75,30.93
0.15,0.03,0.95,-0.81,0.58,2.75,30.98
0.15,0.02,0.93,-2.0,2.08,1.54,30.98
0.15,0.02,0.95,-4.46,1.59,1.53,30.93
0.14,0.01,0.95,-7.71,2.44,1.31,30.98
0.14,0.01,0.97,-7.1,3.79,2.06,30.98
0.15,0.02,0.96,-6.06,5.92,3.36,31.02
0.15,0.02,0.93,-3.51,6.6,3.05,30.98
0.14,0.02,0.92,-5.16,6.32,1.68,31.07
0.15,0.03,0.94,-5.02,5.77,1.76,30.93
0.14,0.03,0.89,-7.63,6.46,-0.06,30.93
0.13,0.01,0.87,-8.35,4.14,-2.56,30.98
0.13,-0.01,0.9,-9.42,-0.02,-4.21,30.93
0.14,-0.02,0.93,-8.95,-3.08,-4.79,31.02
0.13,-0.04,0.97,-7.85,-2.26,-3.22,30.98
0.14,-0.05,0.97,-8.12,0.96,-2.44,30.93
0.16,-0.05,0.97,-10.96,2.64,-2.15,30.93
0.15,-0.07,0.98,-13.54,1.92,-2.82,30.98
