acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.03,-0.02,0.92,-8.78,1.44,9.05,29.75
-0.02,-0.02,0.93,-3.18,-2.53,11.68,29.66
-0.02,-0.02,0.96,-0.61,-4.87,8.89,29.8
-0.01,0.0,0.99,-1.45,-5.5,7.83,29.75
-0.02,0.01,1.0,-4.08,-3.01,8.31,29.75
-0.02,-0.0,1.0,-1.47,-0.35,8.0,29.61
-0.03,-0.03,0.98,11.04,-4.24,7.79,29.71
-0.03,-0.0,1.0,10.66,0.34,9.01,29.75
-0.01,-0.0,0.97,9.25,-4.06,5.62,29.66
-0.01,-0.01,0.94,0.17,-4.27,-1.16,29.61
-0.03,-0.01,0.97,1.15,-5.31,-0.26,29.61
-0.02,-0.01,0.95,2.49,-5.16,-0.34,29.66
-0.03,-0.01,0.99,0.93,-6.72,0.2,29.75
-0.03,-0.0,1.0,1.01,-7.36,2.06,29.71
-0.01,0.01,1.02,4.31,-6.99,5.54,29.66
-0.01,0.02,1.03,10.29,-1.82,10.47,29.66
-0.01,0.0,1.03,8.79,-1.76,8.84,29.66
-0.01,0.02,1.01,2.18,-1.11,6.9,29.71
-0.02,-0.01,0.99,2.69,0.26,6.32,29.66
-0.01,-0.01,0.97,4.93,2.2,9.44,29.66
-0.01,-0.02,0.96,4.4,1.62,8.92,29.71
-0.01,-0.02,0.98,1.19,-0.7,10.49,29.61
-0.01,-0.01,0.97,-0.08,-2.41,11.98,29.66
0.01,0.01,0.97,2.18,-2.17,11.8,29.75
0.02,0.03,0.96,1.59,-1.97,7.59,29.71
0.01,0.03,0.98,2.85,-3.62,8.56,29.71
0.01,0.01,0.96,7.97,-4.58,11.33,29.66
0.03,0.02,0.96,16.34,-4.02,14.09,29.75
0.01,0.0,0.96,8.84,-3.37,14.0,29.71
-0.01,-0.03,0.94,6.73,-6.38,15.42,29.61
-0.02,-0.02,0.96,5.42,-6.82,18.87,29.66
-0.03,-0.0,0.98,9.33,-9.62,22.52,29.57
0.02,0.04,0.98,11.33,-5.95,21.63,29.66
0.01,0.02,0.99,2.52,-4.75,16.66,29.71
0.01,0.04,1.0,-8.44,-3.13,15.79,29.66
0.03,0.05,0.99,-11.1,0.9,12.99,29.66
