acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.03,0.01,0.97,-1.34,0.17,1.56,29.75
-0.03,0.02,0.97,0.2,-0.56,1.48,29.75
-0.04,0.02,0.97,0.98,-0.15,1.48,29.8
-0.04,0.03,0.99,1.44,0.52,0.93,29.8
-0.05,0.03,0.98,0.52,0.9,-1.01,29.75
-0.04,0.02,0.99,-0.66,1.04,-1.4,29.8
-0.04,0.01,0.97,0.24,1.6,0.03,29.71
-0.03,0.01,0.95,-1.5,1.73,0.18,29.75
-0.05,0.02,0.97,-3.24,1.18,4.38,29.75
-0.04,0.04,0.98,-7.21,2.43,8.15,29.71
-0.05,0.0,0.96,-7.01,2.6,9.85,29.8
-0.04,-0.01,0.95,-4.06,2.43,9.97,29.85
-0.05,-0.01,0.97,-0.14,0.73,7.91,29.75
-0.06,-0.01,0.96,0.85,-1.48,5.1,29.75
-0.05,-0.01,0.99,1.8,-2.18,3.39,29.71
-0.04,-0.01,0.97,2.2,-0.41,0.47,29.85
-0.03,0.0,0.97,2.52,0.5,-0.69,29.85
-0.04,0.01,0.97,1.85,-0.49,-0.82,29.8
-0.01,0.02,0.96,0.4,-1.95,-3.16,29.8
-0.02,0.06,0.97,-1.42,-2.09,-2.2,29.85
-0.04,0.04,0.97,-2.44,-1.13,-0.21,29.75
-0.04,0.02,0.98,-2.03,0.29,-0.17,29.71
-0.03,0.02,0.98,-0.44,0.78,1.66,29.71
-0.03,0.02,0.99,0.23,1.08,3.24,29.85
-0.02,0.02,0.97,0.58,0.69,2.78,29.75
-0.03,0.0,0.97,2.98,0.24,2.34,29.8
-0.03,0.02,0.97,6.27,-1.16,2.24,29.8
-0.03,0.02,0.97,7.8,-2.58,0.47,29.75
-0.04,0.03,0.98,5.91,-2.52,-0.5,29.85
-0.04,0.03,0.99,2.38,-0.85,1.34,29.8
-0.03,0.01,0.97,0.27,1.21,0.35,29.8
-0.03,0.01,0.98,-1.83,1.69,1.51,29.75
-0.03,0.01,0.98,-1.76,-0.09,1.19,29.8
-0.02,0.02,0.99,-2.43,-0.27,0.58,29.71
-0.03,0.03,0.99,-2.44,1.13,2.96,29.85
-0.04,0.02,1.0,-1.24,2.47,3.94,29.75
-0.03,0.02,1.01,0.15,4.26,3.39,29.8
-0.04,0.0,0.98,0.24,4.27,0.81,29.71
-0.04,0.01,0.96,-0.4,4.08,-0.08,29.75
-0.03,0.02,0.93,-1.11,3.39,1.24,29.66
-0.04,0.01,0.94,-1.69,1.97,0.67,29.8
-0.03,0.02,0.94,-0.27,0.37,-0.03,29.8
-0.05,0.02,0.95,2.63,-1.98,1.3,29.75
-0.06,0.01,0.97,1.59,-2.46,1.98,29.75
-0.05,0.01,0.98,0.49,-2.64,2.05,29.8
-0.04,0.0,0.98,-1.24,-1.45,1.31,29.8
-0.02,0.01,0.98,-0.29,-0.08,1.11,29.75
-0.03,0.03,1.0,-2.72,0.96,5.8,29.85
-0.02,0.01,0.99,-1.68,0.2,4.09,29.8
-0.02,0.01,1.0,-1.39,0.17,2.5,29.71
-0.02,-0.0,1.0,-0.53,0.35,1.31,29.75
-0.03,-0.0,1.0,-0.6,1.22,1.01,29.8
-0.05,0.0,1.02,-0.17,2.12,4.12,29.71
-0.04,-0.0,0.99,0.09,3.05,3.59,29.85
