acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.35,0.05,0.92,-5.34,0.82,1.42,30.46
0.36,0.06,0.92,-4.82,2.14,1.48,30.51
0.35,0.05,0.93,-1.36,1.47,0.75,30.51
0.36,0.06,0.93,1.92,-0.55,-1.16,30.46
0.36,0.05,0.94,2.81,-0.73,-1.4,30.51
0.36,0.07,0.91,0.63,1.05,-1.33,30.51
0.34,0.05,0.91,-1.39,1.63,-0.53,30.46
0.36,0.04,0.89,-4.38,1.57,-2.38,30.55
0.35,0.04,0.92,-2.46,-0.52,-2.73,30.41
0.36,0.04,0.92,1.1,-0.9,-2.87,30.55
0.35,0.03,0.93,6.03,-1.88,-2.34,30.46
0.37,0.04,0.93,5.07,-1.05,0.08,30.46
0.37,0.04,0.95,1.89,0.0,1.77,30.51
0.36,0.04,0.92,-0.89,2.32,-0.15,30.55
0.36,0.04,0.95,1.53,3.31,0.14,30.41
0.37,0.07,0.95,4.18,3.28,2.79,30.51
0.36,0.07,0.92,1.62,4.0,4.34,30.46
0.35,0.06,0.9,-2.15,5.05,3.37,30.46
0.35,0.07,0.9,-4.41,5.68,3.01,30.51
0.34,0.07,0.89,-1.39,3.66,1.4,30.55
0.35,0.07,0.91,1.51,1.16,0.12,30.46
0.33,0.05,0.9,3.44,-1.19,-1.57,30.41
0.33,0.05,0.92,3.82,-1.51,-1.08,30.51
0.34,0.06,0.92,2.81,0.44,0.02,30.46
0.35,0.05,0.92,3.76,0.26,0.52,30.46
0.36,0.07,0.92,3.01,-0.67,0.17,30.51
0.36,0.08,0.94,-0.37,-0.32,2.14,30.46
0.36,0.06,0.91,-2.5,0.69,1.24,30.46
0.35,0.07,0.9,-4.38,2.37,-1.08,30.51
0.35,0.06,0.9,-4.87,0.64,-1.36,30.46
0.34,0.05,0.93,-2.66,-1.73,-0.35,30.55
0.35,0.04,0.93,-0.24,-0.89,1.27,30.41
0.34,0.04,0.92,2.49,0.82,3.1,30.51
0.34,0.05,0.94,3.22,1.83,4.58,30.46
0.36,0.06,0.93,3.4,1.89,3.45,30.41
0.36,0.08,0.89,3.05,2.02,-0.31,30.41
0.35,0.07,0.93,1.62,1.15,0.4,30.55
0.35,0.06,0.9,2.44,0.67,-0.92,30.46
0.35,0.06,0.91,0.84,1.85,-0.4,30.51
0.33,0.05,0.92,0.17,2.14,2.73,30.55
0.34,0.07,0.91,-1.97,2.56,4.9,30.55
0.34,0.08,0.92,-2.31,3.07,5.1,30.51
0.36,0.1,0.92,-0.21,3.88,4.37,30.51
0.35,0.09,0.89,1.95,2.76,1.28,30.37
0.34,0.1,0.89,3.86,0.37,-0.32,30.46
0.34,0.1,0.9,5.4,-0.98,-1.97,30.51
0.35,0.09,0.91,4.11,-1.5,-3.15,30.46
0.35,0.1,0.92,0.78,-0.64,-0.55,30.55
0.34,0.07,0.91,-3.34,0.32,0.08,30.41
0.34,0.06,0.93,-4.37,0.58,0.23,30.51
0.34,0.06,0.91,0.2,0.69,-0.64,30.46
0.34,0.06,0.91,4.89,-0.66,-1.05,30.46
0.33,0.06,0.91,5.02,-2.27,-0.47,30.51
0.35,0.06,0.92,2.82,-1.6,0.41,30.46
0.34,0.05,0.91,1.28,0.58,-0.05,30.55
0.34,0.05,0.91,1.39,2.09,0.37,30.51
0.35,0.07,0.91,1.94,0.95,1.24,30.46
0.36,0.07,0.91,-2.81,0.12,2.81,30.55
0.34,0.05,0.89,-6.72,1.13,3.94,30.51
0.33,0.06,0.88,-6.96,3.05,5.07,30.51
0.34,0.06,0.91,-3.94,3.77,7.62,30.46
0.35,0.08,0.89,-1.6,2.43,6.63,30.41
0.34,0.09,0.9,2.47,0.79,7.82,30.51
0.34,0.1,0.89,5.31,1.22,7.11,30.46
0.34,0.1,0.89,6.67,0.85,5.85,30.46
0.35,0.11,0.89,6.17,0.7,4.53,30.51
0.35,0.12,0.89,3.94,-0.23,4.47,30.46
0.34,0.1,0.89,2.72,-0.12,4.12,30.55
0.35,0.1,0.87,-0.09,0.78,1.53,30.51
0.34,0.1,0.86,-3.6,-0.52,-0.81,30.51
0.33,0.09,0.89,-3.15,-3.28,-1.25,30.46
0.33,0.1,0.91,1.04,-3.94,-0.78,30.41
0.34,0.08,0.92,2.24,-3.66,0.26,30.51
0.34,0.08,0.9,2.72,-2.03,0.85,30.46
0.34,0.08,0.9,4.05,-2.0,0.81,30.51
0.35,0.08,0.91,1.42,-1.92,2.27,30.51
0.35,0.08,0.89,1.94,-2.08,2.17,30.55
0.34,0.07,0.89,0.6,-0.87,2.41,30.55
0.33,0.05,0.9,-0.21,-1.5,1.02,30.51
0.34,0.06,0.89,-1.51,-2.08,-1.05,30.55
0.33,0.04,0.87,-0.23,-3.07,-1.6,30.37
0.32,0.03,0.88,0.92,-5.1,0.03,30.51
0.32,0.03,0.89,0.85,-6.0,2.95,30.51
0.32,0.04,0.9,-0.24,-4.87,4.08,30.37
