acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.26,-0.09,0.95,-7.15,4.95,3.63,30.79
0.25,-0.08,0.93,-9.63,6.43,3.21,30.74
0.25,-0.08,0.91,-9.48,3.01,1.77,30.84
0.25,-0.09,0.93,-4.02,-3.11,-0.2,30.84
0.25,-0.09,0.94,0.72,-4.14,-1.24,30.79
0.26,-0.08,0.97,1.48,-2.08,-0.38,30.84
0.26,-0.09,0.96,-0.12,0.09,0.66,30.88
0.26,-0.07,0.96,-4.84,1.15,1.5,30.79
0.26,-0.07,0.94,-4.55,0.26,1.08,30.84
0.26,-0.07,0.93,-0.81,-0.21,0.79,30.84
0.25,-0.08,0.95,4.31,-1.76,0.9,30.88
0.27,-0.08,0.96,4.2,-1.97,1.37,30.84
0.27,-0.08,0.93,-0.26,-1.05,0.23,30.84
0.26,-0.1,0.92,-2.37,-1.54,-0.21,30.79
0.26,-0.07,0.97,-3.94,-0.98,1.31,30.79
0.26,-0.08,0.96,-1.62,-0.63,2.58,30.84
0.26,-0.09,0.97,-1.24,1.33,3.37,30.84
0.26,-0.08,0.95,-2.81,2.17,2.14,30.98
0.26,-0.09,0.94,-3.6,1.74,2.38,30.84
0.25,-0.1,0.93,-1.66,0.5,3.69,30.79
0.27,-0.08,0.94,1.11,-1.24,3.98,30.88
0.26,-0.08,0.96,1.8,-1.76,2.52,30.84
0.26,-0.08,0.96,4.75,-0.72,2.96,30.84
0.26,-0.09,0.95,3.33,1.05,3.82,30.79
0.27,-0.08,0.94,-0.84,1.31,2.7,30.84
0.26,-0.08,0.92,-4.08,1.66,1.92,30.84
0.26,-0.09,0.92,-1.08,-0.32,2.0,30.88
0.26,-0.09,0.92,3.73,-2.5,2.24,30.79
0.26,-0.1,0.93,5.51,-3.85,2.32,30.84
0.25,-0.1,0.93,2.67,-3.57,2.43,30.84
0.26,-0.09,0.93,0.41,-2.56,3.24,30.79
0.27,-0.05,0.94,-4.08,0.32,5.62,30.84
0.26,-0.08,0.92,-5.15,0.61,4.73,30.79
0.26,-0.09,0.93,-4.78,-0.98,4.43,30.88
0.26,-0.1,0.93,-2.92,-2.24,4.24,30.93
0.27,-0.09,0.95,0.17,-2.56,3.44,30.93
0.27,-0.08,0.94,0.63,-2.4,2.43,30.88
0.26,-0.1,0.94,-0.27,-3.28,2.49,30.84
0.27,-0.11,0.96,-0.69,-3.65,4.23,30.84
0.26,-0.12,0.97,1.89,-3.15,3.86,30.79
0.28,-0.11,0.97,3.37,-2.81,3.88,30.79
0.27,-0.1,0.96,3.28,-3.07,4.92,30.84
0.28,-0.09,0.99,-1.21,-1.56,6.11,30.84
