acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.28,-0.02,0.9,-1.34,2.85,0.18,30.79
0.28,-0.04,0.92,-3.5,1.6,-0.17,30.79
0.29,-0.04,0.93,-1.25,2.03,0.64,30.74
0.29,-0.03,0.92,0.46,2.47,1.71,30.79
0.29,-0.03,0.91,-0.26,0.82,2.18,30.88
0.29,-0.04,0.93,-1.11,-0.64,1.6,30.74
0.3,-0.03,0.94,2.03,-0.2,1.8,30.84
0.29,-0.03,0.92,3.97,0.41,1.5,30.69
0.3,-0.03,0.92,3.28,-1.19,2.11,30.84
0.3,-0.01,0.92,0.5,-2.56,2.24,30.79
0.3,-0.01,0.93,1.04,-2.0,0.56,30.79
0.3,-0.01,0.95,1.85,-0.52,0.55,30.93
0.31,-0.01,0.95,-0.14,0.32,0.67,30.74
0.31,-0.01,0.94,-3.39,2.02,1.68,30.88
0.3,-0.01,0.93,-5.51,2.61,1.98,30.84
0.31,-0.02,0.96,-5.36,2.27,2.35,30.74
0.3,-0.0,0.95,-4.15,1.51,2.06,30.69
0.31,-0.0,0.94,-3.57,2.47,2.03,30.84
0.3,0.0,0.92,-3.86,2.58,1.39,30.84
0.3,-0.0,0.92,-4.96,1.01,0.9,30.93
0.3,-0.02,0.94,-2.43,-1.31,0.23,30.79
0.29,-0.02,0.94,2.87,-1.89,0.72,30.84
0.3,-0.01,0.94,4.92,-2.44,1.07,30.79
0.3,0.0,0.94,1.82,-2.11,0.58,30.79
0.3,0.0,0.94,-0.61,-1.47,-0.85,30.74
0.29,0.0,0.95,-2.15,-0.64,-0.55,30.79
0.3,-0.0,0.94,-2.75,-0.87,-0.05,30.88
0.3,0.0,0.94,-2.93,-0.6,0.38,30.84
0.29,-0.01,0.94,-1.51,-0.14,-0.24,30.84
0.28,-0.01,0.95,-0.49,-0.7,-0.21,30.79
0.29,-0.01,0.96,-1.71,-1.16,-0.24,30.84
0.29,-0.01,0.96,-2.72,0.35,0.93,30.74
0.29,-0.0,0.94,-2.35,1.59,0.72,30.88
0.28,-0.01,0.95,-2.32,2.4,0.64,30.84
0.28,-0.03,0.95,-2.27,1.25,0.2,30.84
0.3,-0.02,0.95,-1.34,0.98,-0.5,30.88
0.28,-0.02,0.94,-0.55,1.6,-1.39,30.79
0.29,-0.04,0.95,-0.49,0.92,-1.97,30.84
0.28,-0.06,0.97,1.45,0.27,-0.76,30.69
0.28,-0.05,0.96,3.76,1.02,-0.05,30.79
0.29,-0.04,0.96,4.31,2.17,-0.2,30.74
0.27,-0.04,0.94,1.82,1.94,0.63,30.74
0.28,-0.03,0.93,-1.05,1.62,1.62,30.88
0.28,-0.03,0.92,-0.5,1.01,1.27,30.74
0.28,-0.03,0.94,1.28,1.33,1.59,30.84
0.29,-0.04,0.95,3.63,0.4,2.92,30.79
0.29,-0.03,0.95,2.56,1.54,4.44,30.84
0.29,-0.02,0.93,1.85,2.69,4.4,30.84
0.29,-0.01,0.92,1.48,2.35,3.83,30.79
0.3,-0.03,0.93,4.23,0.11,2.93,30.74
0.3,-0.01,0.94,4.7,-1.02,3.39,30.84
0.31,-0.0,0.94,3.4,0.34,3.13,30.79
0.29,-0.03,0.94,-0.84,2.46,2.93,30.88
0.29,-0.02,0.93,-5.95,4.09,2.89,30.74
0.28,-0.02,0.92,-4.7,3.36,3.54,30.79
0.29,-0.02,0.9,-3.13,2.2,3.28,30.88
0.28,-0.04,0.91,0.67,-0.55,3.39,30.84
0.29,-0.04,0.92,1.45,-2.11,3.07,30.84
0.29,-0.04,0.94,-0.87,-1.92,3.42,30.79
0.29,-0.03,0.94,-3.68,-0.09,4.47,30.84
0.3,-0.04,0.92,-5.45,1.34,5.11,30.74
0.3,-0.04,0.91,-4.99,1.01,4.89,30.79
0.3,-0.04,0.9,-2.6,-1.1,5.1,30.93
0.29,-0.04,0.91,0.34,-3.76,5.02,30.84
0.3,-0.01,0.9,0.89,-5.51,5.1,30.88
0.31,-0.01,0.92,-0.53,-5.95,3.36,30.84
0.31,-0.01,0.95,-2.49,-5.59,3.57,30.74
0.31,-0.01,0.97,-3.33,-3.42,3.74,30.69
0.32,-0.0,0.97,-2.73,-1.79,4.15,30.84
0.32,-0.0,0.97,-1.01,-1.4,3.47,30.74
0.32,-0.01,0.98,-0.24,-1.15,3.04,30.74
0.33,-0.01,0.98,-0.05,-1.48,2.98,30.79
0.32,0.01,0.96,-3.34,0.02,0.87,30.84
0.32,0.0,0.97,-4.0,1.39,-0.2,30.88
0.32,0.01,0.97,-2.67,2.29,-0.95,30.88
0.31,0.01,0.97,-1.83,2.7,-1.07,30.84
0.31,0.01,0.94,-0.79,2.53,-2.4,30.69
0.31,-0.01,0.94,-1.42,3.16,-3.11,30.79
0.3,-0.04,0.96,-0.27,2.98,-2.89,30.84
0.29,-0.03,0.95,0.47,2.55,-2.43,30.93
0.28,-0.04,0.94,1.59,2.31,-3.13,30.88
0.29,-0.04,0.95,1.22,1.92,-1.77,30.84
0.29,-0.05,0.94,0.35,1.01,-0.81,30.84
0.29,-0.03,0.92,-1.36,1.27,-0.15,30.84
0.29,-0.04,0.94,-0.79,0.92,-0.12,30.88
0.29,-0.04,0.95,0.26,0.05,0.49,30.74
0.29,-0.04,0.95,0.98,0.23,1.54,30.79
0.28,-0.04,0.96,1.3,1.54,2.38,30.88
0.29,-0.03,0.96,0.85,2.0,2.76,30.84
0.3,-0.03,0.96,-0.9,2.41,2.46,30.79
0.29,-0.01,0.95,-0.52,3.42,2.03,30.79
0.29,-0.02,0.95,-1.62,4.34,1.86,30.74
0.29,-0.02,0.94,-1.92,4.17,1.28,30.93
0.29,-0.02,0.93,-0.87,3.56,1.19,30.88
0.28,-0.04,0.94,0.02,2.55,0.41,30.74
0.28,-0.05,0.93,0.52,1.77,0.44,30.84
0.28,-0.06,0.93,0.41,1.92,0.78,30.79
0.28,-0.07,0.93,0.06,2.14,0.75,30.74
0.28,-0.07,0.94,0.75,2.21,1.01,30.84
0.29,-0.05,0.95,1.83,2.73,2.56,30.88
0.28,-0.04,0.92,1.47,3.31,3.92,30.79
0.28,-0.04,0.91,-1.13,3.68,3.34,30.84
0.28,-0.04,0.91,-2.92,3.71,3.65,30.79
0.28,-0.05,0.91,-2.69,2.47,2.85,30.79
0.29,-0.06,0.92,-1.77,0.5,3.59,30.74
0.28,-0.05,0.92,-1.04,-1.05,3.36,30.79
0.28,-0.04,0.92,-0.35,-0.61,3.94,30.79
0.29,-0.04,0.92,1.11,-0.05,4.06,30.84
0.29,-0.03,0.92,0.61,-0.85,3.63,30.84
0.29,-0.02,0.93,-0.63,-1.31,3.39,30.79
0.29,-0.03,0.94,-0.96,-1.02,2.92,30.84
0.3,-0.02,0.95,-1.18,-0.09,3.77,30.74
0.3,-0.02,0.94,-0.08,0.49,4.12,30.88
0.29,-0.02,0.94,0.41,-0.43,3.89,30.84
0.3,-0.03,0.95,0.95,-1.92,3.53,30.74
0.31,-0.03,0.96,0.32,-1.65,3.16,30.88
0.3,-0.03,0.96,0.34,-0.23,3.66,30.79
0.3,-0.03,0.94,-1.21,0.79,3.82,30.74
0.3,-0.02,0.95,-0.9,-0.17,3.31,30.88
0.3,-0.02,0.95,1.44,-1.31,2.15,30.79
0.3,-0.01,0.96,2.84,-0.63,1.92,30.84
0.3,-0.02,0.94,2.24,0.66,2.17,30.84
0.3,-0.02,0.95,-1.85,1.44,2.27,30.79
0.31,-0.02,0.94,-3.73,1.16,2.18,30.84
0.3,-0.03,0.94,-2.81,0.17,1.59,30.84
