acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.29,0.19,0.93,-1.82,0.43,1.65,30.6
0.28,0.18,0.92,-4.53,-0.6,0.4,30.55
0.3,0.18,0.92,-2.2,0.46,0.37,30.65
0.29,0.19,0.94,-0.55,0.47,0.84,30.6
0.29,0.18,0.94,-0.99,0.21,1.01,30.74
0.29,0.17,0.94,-0.21,0.87,0.72,30.65
0.29,0.17,0.93,1.77,1.69,1.54,30.6
0.29,0.17,0.92,5.19,0.61,3.65,30.6
0.3,0.18,0.93,2.53,0.02,3.3,30.74
0.28,0.18,0.9,1.24,0.31,1.71,30.69
0.3,0.22,0.91,1.5,2.58,1.98,30.69
0.29,0.19,0.91,0.4,1.92,0.5,30.65
0.28,0.17,0.89,-4.02,-0.26,-2.05,30.69
0.28,0.18,0.92,-5.39,-1.73,-1.24,30.69
0.29,0.19,0.95,-6.18,0.53,0.58,30.74
0.29,0.17,0.92,-4.67,1.04,0.46,30.65
0.29,0.18,0.93,-1.89,0.72,1.48,30.69
0.3,0.18,0.93,1.66,0.38,2.32,30.65
0.3,0.18,0.93,2.44,0.09,1.11,30.74
0.29,0.17,0.92,2.03,-0.58,0.79,30.69
0.29,0.17,0.91,2.96,0.14,0.85,30.74
0.29,0.17,0.93,1.42,0.69,1.68,30.65
0.29,0.18,0.93,-0.85,0.03,0.95,30.69
0.3,0.19,0.93,-2.41,0.82,-0.46,30.69
0.31,0.2,0.93,0.23,1.4,0.61,30.65
0.3,0.21,0.91,-1.13,2.17,-0.23,30.6
0.27,0.19,0.9,-1.37,-0.26,0.58,30.69
0.29,0.2,0.93,-0.58,-0.43,1.02,30.65
0.28,0.2,0.92,2.79,-0.05,1.07,30.6
0.28,0.19,0.91,5.62,0.38,1.63,30.69
0.29,0.19,0.93,4.85,-1.18,1.24,30.74
0.29,0.19,0.92,2.29,-1.13,0.46,30.65
0.29,0.19,0.9,3.4,-0.58,-0.7,30.69
0.29,0.19,0.89,3.11,-1.13,-2.12,30.74
0.29,0.19,0.91,1.51,-3.45,-2.61,30.74
0.28,0.17,0.92,2.18,-4.4,-1.25,30.69
0.29,0.17,0.94,1.22,-0.7,1.74,30.74
0.29,0.17,0.95,-0.2,0.29,3.47,30.55
0.3,0.18,0.95,-3.74,3.07,4.44,30.69
0.29,0.17,0.93,-0.64,3.04,4.21,30.65
0.3,0.18,0.91,2.23,2.52,2.21,30.74
0.3,0.19,0.92,5.76,-0.15,2.93,30.69
0.29,0.19,0.93,6.67,-0.66,2.24,30.69
0.29,0.2,0.91,6.03,-0.56,1.42,30.74
0.3,0.2,0.91,3.36,0.96,-0.61,30.74
0.29,0.19,0.91,3.08,0.41,-1.04,30.69
0.29,0.19,0.93,4.08,-0.38,0.11,30.74
0.29,0.21,0.92,8.06,-0.58,1.63,30.74
0.28,0.21,0.9,10.11,0.49,2.11,30.69
0.3,0.22,0.89,7.98,0.55,0.78,30.74
0.29,0.22,0.89,4.87,-0.89,0.73,30.65
0.3,0.22,0.9,2.89,-1.73,-0.27,30.69
0.29,0.21,0.9,-0.56,-0.6,-1.18,30.65
0.29,0.21,0.92,-2.99,0.85,-0.95,30.65
0.3,0.21,0.91,-3.63,2.78,-0.66,30.69
0.3,0.24,0.93,-0.4,4.31,0.49,30.69
0.29,0.21,0.92,5.85,3.37,1.56,30.65
0.28,0.2,0.88,8.2,0.79,-1.01,30.65
0.28,0.2,0.9,8.31,-0.76,0.34,30.69
0.29,0.19,0.9,3.73,-0.27,1.59,30.65
0.28,0.19,0.92,-1.15,0.41,4.82,30.74
0.29,0.2,0.9,-4.75,3.8,5.95,30.69
0.29,0.22,0.9,-4.5,4.43,7.28,30.74
0.26,0.18,0.88,-9.91,1.33,11.18,30.84
0.29,0.23,0.94,-3.19,1.24,5.15,30.69
0.25,0.16,0.9,2.52,7.15,10.92,30.69
0.26,0.19,0.88,-4.2,5.16,13.1,30.65
0.27,0.19,0.88,-15.27,7.71,16.89,30.6
0.27,0.22,0.9,-22.24,12.17,19.28,30.6
0.27,0.2,0.87,-23.56,13.07,19.68,30.74
0.25,0.19,0.85,-17.63,8.79,17.36,30.65
0.22,0.19,0.87,-7.25,2.11,14.55,30.69
0.28,0.2,0.9,5.42,-0.37,12.29,30.55
0.28,0.24,0.87,14.56,1.02,9.02,30.74
0.27,0.23,0.82,16.55,-0.87,7.56,30.79
0.27,0.22,0.79,11.1,-5.94,4.5,30.74
0.28,0.22,0.8,6.98,-11.11,1.83,30.65
0.26,0.2,0.82,10.75,-10.93,2.7,30.69
0.29,0.22,0.88,11.25,-14.09,5.28,30.65
0.31,0.25,0.89,3.07,-9.5,9.59,30.65
0.3,0.24,0.87,-6.17,-4.85,9.47,30.69
0.31,0.26,0.88,-10.12,-2.24,8.05,30.69
0.33,0.27,0.85,-6.72,-2.79,6.09,30.65
0.31,0.24,0.84,-2.92,-3.83,2.46,30.74
0.29,0.22,0.86,-3.5,-5.68,1.82,30.69
0.28,0.18,0.84,-5.92,-4.92,3.1,30.74
0.27,0.16,0.82,-7.92,-2.34,3.74,30.69
0.28,0.15,0.84,-2.02,-2.73,8.67,30.69
0.27,0.13,0.81,2.18,-3.01,10.84,30.65
0.27,0.13,0.82,4.76,-5.22,12.35,30.65
0.28,0.16,0.83,3.3,-3.94,13.83,30.79
0.29,0.18,0.85,-1.34,-1.27,13.08,30.74
0.29,0.2,0.83,-2.23,1.92,12.27,30.65
0.29,0.2,0.83,5.05,3.47,11.04,30.69
0.28,0.19,0.79,12.66,4.12,6.78,30.79
0.25,0.16,0.76,22.47,0.84,-0.6,30.65
0.21,0.16,0.75,30.44,-5.07,-5.69,30.74
0.17,0.18,0.69,31.76,-4.0,-11.73,30.6
0.12,0.15,0.65,43.6,-10.56,-11.68,30.65
0.09,0.11,0.63,56.21,-14.89,-7.1,30.69
0.06,0.11,0.61,63.47,-21.5,-1.08,30.69
0.09,0.1,0.57,62.63,-27.57,1.24,30.74
0.13,0.1,0.56,55.39,-28.61,1.53,30.74
0.15,0.09,0.58,50.21,-31.11,0.64,30.69
0.2,0.11,0.58,49.36,-34.98,2.24,30.65
0.22,0.15,0.61,42.43,-41.82,-1.4,30.74
0.28,0.24,0.69,41.1,-43.92,-1.5,30.79
0.32,0.26,0.72,42.79,-40.0,-2.81,30.79
0.33,0.3,0.74,45.77,-31.68,-0.78,30.74
0.32,0.28,0.72,47.16,-27.42,-0.14,30.65
0.31,0.25,0.74,51.05,-24.92,2.34,30.79
0.32,0.26,0.76,52.44,-23.13,2.43,30.65
0.36,0.28,0.73,56.81,-20.0,8.27,30.69
0.34,0.23,0.71,68.27,-20.56,18.76,30.69
0.34,0.16,0.69,71.74,-17.19,21.63,30.65
0.36,0.16,0.75,65.4,-9.24,28.95,30.74
0.38,0.17,0.75,50.31,6.24,33.3,30.69
0.34,0.21,0.7,29.97,24.96,38.66,30.65
0.33,0.29,0.67,11.28,38.43,46.24,30.65
0.32,0.34,0.62,-1.56,45.08,48.95,30.69
0.32,0.36,0.58,-7.28,45.88,44.82,30.74
0.35,0.39,0.49,-4.95,46.61,36.12,30.65
0.31,0.37,0.47,2.72,40.09,25.19,30.65
0.33,0.34,0.46,12.81,32.31,13.82,30.69
0.34,0.36,0.51,23.59,25.01,7.69,30.74
0.36,0.46,0.49,26.6,18.82,-0.85,30.6
0.32,0.53,0.48,23.86,14.99,-16.38,30.69
