acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.19,-0.11,0.98,-0.85,-0.99,0.27,31.07
0.19,-0.13,0.97,1.05,-0.34,0.52,31.12
0.19,-0.11,0.97,1.54,-0.02,0.85,31.02
0.19,-0.12,0.96,0.52,1.28,2.0,31.12
0.19,-0.13,0.95,-0.99,1.94,1.98,31.12
0.2,-0.12,0.96,-2.55,1.89,1.8,31.12
0.19,-0.11,0.93,-1.51,1.88,1.34,31.07
0.19,-0.12,0.94,-1.07,1.21,0.41,31.07
0.18,-0.09,0.96,0.85,0.84,0.0,31.12
0.19,-0.1,0.94,-0.72,0.52,-0.52,30.98
0.17,-0.11,0.94,-0.55,-0.46,-0.37,31.07
0.18,-0.11,0.95,-0.2,-0.52,0.35,31.02
0.18,-0.11,0.95,1.63,-0.08,0.82,31.07
0.18,-0.1,0.95,1.37,0.21,0.46,31.07
0.18,-0.11,0.95,0.66,-0.79,1.04,31.02
0.19,-0.1,0.95,-0.53,-0.2,0.66,31.02
0.19,-0.11,0.96,-2.08,0.08,-0.02,31.17
0.18,-0.11,0.95,-0.89,-0.35,-0.89,31.02
0.18,-0.12,0.96,1.4,-0.08,-0.85,31.02
0.17,-0.12,0.96,1.37,-0.05,-0.76,31.07
0.17,-0.13,0.96,-1.22,-0.06,-0.56,31.02
0.16,-0.13,0.96,-4.11,-0.14,0.34,31.02
0.18,-0.13,0.96,-2.41,0.32,0.52,31.07
0.17,-0.15,0.96,0.43,-0.11,0.34,31.12
0.18,-0.13,0.96,0.81,-0.76,0.58,30.93
0.18,-0.13,0.96,-0.79,-0.98,-0.09,30.98
0.18,-0.13,0.97,-0.66,0.41,0.24,31.07
0.18,-0.12,0.98,1.47,0.49,1.24,31.12
0.18,-0.12,0.97,2.03,0.18,1.91,31.02
0.18,-0.13,0.96,2.64,0.15,2.17,30.98
0.18,-0.11,0.96,1.6,1.16,1.77,31.12
0.18,-0.13,0.96,1.88,0.96,2.32,31.07
0.19,-0.12,0.97,1.57,0.73,2.2,31.07
0.2,-0.12,0.96,0.87,1.04,2.23,31.12
0.2,-0.13,0.96,0.38,0.99,2.06,30.98
0.19,-0.12,0.95,0.24,0.89,1.69,30.98
0.19,-0.13,0.96,1.97,0.5,1.48,31.02
0.18,-0.13,0.95,2.27,-0.29,1.37,30.93
0.19,-0.13,0.96,1.02,0.2,1.27,31.07
0.18,-0.12,0.95,0.29,0.85,2.46,31.02
0.2,-0.13,0.95,0.52,1.36,2.6,31.02
0.22,-0.12,0.96,-4.47,0.72,2.75,31.07
0.21,-0.11,0.94,-3.05,-1.18,0.69,31.21
0.2,-0.13,0.93,-2.2,-1.1,0.84,31.02
0.18,-0.15,0.97,2.61,-2.58,2.0,31.07
0.22,-0.11,0.96,1.77,-2.41,1.68,31.02
0.22,-0.14,0.96,0.56,-1.18,1.28,31.02
0.24,-0.09,0.96,-2.09,0.12,4.0,31.07
0.22,-0.12,0.93,-7.25,0.58,3.18,30.98
0.23,-0.12,0.95,-3.19,-2.17,4.34,31.02
0.25,-0.13,0.93,-5.27,-4.05,2.29,30.98
0.23,-0.12,0.9,-7.48,-5.51,4.95,31.07
0.24,-0.13,0.91,-11.19,-9.45,3.22,31.02
0.25,-0.09,0.96,-13.24,-10.67,1.79,31.12
0.28,-0.09,0.98,-5.45,-11.54,0.81,31.07
0.31,-0.08,0.98,-3.82,-10.03,-1.3,31.12
0.32,-0.11,1.02,-0.32,-9.4,-0.67,30.98
0.3,-0.12,1.02,-7.07,-4.93,-1.53,30.98
0.33,-0.12,1.01,-4.17,-4.6,-3.53,31.02
0.37,-0.12,0.98,-9.07,-1.4,-3.71,31.12
0.4,-0.13,1.01,-4.06,4.72,-0.44,31.07
0.39,-0.1,0.99,-4.7,6.41,-6.7,31.02
0.38,-0.14,1.01,3.21,7.62,-9.31,31.02
0.34,-0.12,0.97,9.83,6.44,-7.45,31.17
0.3,-0.15,1.03,8.63,5.82,-11.42,31.02
0.34,-0.12,0.97,12.64,8.7,-10.49,31.12
0.35,-0.13,0.96,10.38,11.45,-10.35,31.07
0.35,-0.11,0.92,15.28,13.22,-10.06,31.02
0.34,-0.15,0.96,7.94,13.56,-13.15,31.12
0.34,-0.18,1.0,16.37,13.86,-13.31,31.07
0.37,-0.18,1.0,18.5,17.88,-13.07,31.07
0.39,-0.16,1.01,15.11,17.27,-9.91,31.12
0.3,-0.17,0.91,-0.2,22.03,-10.11,31.07
0.34,-0.11,1.0,10.47,23.15,-10.5,31.17
0.28,-0.19,0.91,8.5,29.21,-6.11,30.93
0.3,-0.15,0.92,8.29,25.69,-5.27,31.07
0.3,-0.16,0.88,-4.08,23.34,-4.53,30.98
0.29,-0.19,0.9,-1.59,23.44,-0.41,31.12
0.29,-0.18,0.87,3.71,24.14,-1.44,31.12
0.26,-0.18,0.9,13.57,20.17,-2.84,30.98
0.25,-0.14,0.94,24.05,16.49,-1.11,31.02
0.27,-0.13,0.9,23.85,18.58,-0.81,31.02
0.26,-0.12,0.91,18.11,21.76,-0.81,30.98
0.26,-0.09,0.9,7.65,21.85,-1.21,31.02
0.25,-0.07,0.86,-1.71,19.5,-5.66,31.02
0.21,-0.06,0.85,-0.23,15.88,-10.09,30.98
0.14,-0.13,0.89,8.44,11.77,-9.92,31.12
0.18,-0.1,0.83,9.77,12.38,-10.26,31.12
0.14,-0.15,0.83,0.72,13.1,-7.25,31.07
0.1,-0.19,0.77,-11.56,12.44,-0.63,31.12
0.1,-0.18,0.8,-24.44,13.08,6.76,31.12
0.12,-0.17,0.81,-38.29,12.32,16.85,31.12
0.14,-0.12,0.84,-52.21,13.36,19.6,31.07
0.13,-0.05,0.86,-61.86,14.38,22.82,31.12
0.16,-0.0,0.87,-59.07,12.55,15.91,31.07
0.15,0.01,0.89,-41.51,5.91,6.03,31.07
0.12,-0.01,0.95,-15.5,-1.54,-6.7,31.02
0.14,0.01,0.96,7.88,-7.01,-22.06,31.07
0.15,-0.02,0.94,17.91,-7.51,-34.03,31.07
0.13,-0.09,0.91,20.02,-7.94,-42.0,31.02
0.12,-0.14,0.92,23.18,-9.8,-39.73,30.98
0.09,-0.18,0.92,24.53,-10.96,-37.5,31.07
0.12,-0.14,0.93,17.39,-9.19,-34.18,31.02
0.1,-0.13,0.97,9.48,-6.4,-25.62,31.02
0.08,-0.09,0.98,5.18,-5.62,-20.52,31.07
0.11,-0.05,1.0,3.92,-3.71,-20.67,31.02
0.11,-0.06,1.04,6.87,-3.88,-22.56,31.02
0.15,-0.0,1.02,8.15,-2.12,-31.42,31.07
0.13,-0.04,1.06,14.47,-1.34,-39.04,31.12
0.18,-0.03,1.03,22.15,-0.05,-47.74,31.02
0.15,-0.07,1.03,24.85,-0.93,-54.53,31.17
0.14,-0.07,1.02,24.27,-2.43,-53.82,31.12
0.15,-0.08,1.01,16.95,-1.39,-51.19,31.02
0.15,-0.05,0.99,9.21,0.95,-50.64,31.07
0.11,-0.12,0.97,7.48,5.89,-50.82,31.02
0.12,-0.07,0.97,6.49,1.4,-46.64,31.02
0.09,-0.07,0.95,5.3,0.29,-46.53,31.02
0.02,-0.1,0.92,9.33,-2.43,-46.75,31.17
0.07,-0.08,0.92,5.92,3.19,-40.38,30.93
0.08,-0.07,0.9,2.56,-0.66,-38.75,31.07
0.13,-0.09,0.93,-2.44,-6.63,-38.37,31.07
0.1,-0.09,0.88,5.86,-3.15,-29.16,31.02
0.09,-0.14,0.9,9.92,-7.01,-31.97,31.07
0.14,-0.08,0.93,14.44,-13.1,-35.91,31.07
0.12,-0.11,0.94,1.3,-5.4,-36.92,31.02
0.12,-0.07,0.97,-3.01,-0.38,-38.32,31.12
0.1,-0.09,0.95,-13.15,4.85,-39.82,30.98
0.04,-0.13,0.92,-8.81,1.25,-39.22,31.12
0.09,-0.15,0.94,-2.14,2.24,-38.96,31.02
0.08,-0.15,0.95,1.44,0.24,-38.56,30.98
0.11,-0.13,1.0,1.4,0.32,-40.64,30.93
0.1,-0.14,1.01,-5.97,4.78,-42.49,31.12
0.09,-0.15,1.0,-4.99,8.85,-38.15,31.07
0.09,-0.16,0.97,-10.61,11.89,-36.87,31.02
0.08,-0.18,0.95,-16.79,11.98,-31.54,31.02
0.05,-0.19,0.89,-21.5,11.59,-25.8,31.07
0.04,-0.21,0.91,-21.5,8.58,-19.98,31.12
0.07,-0.19,0.93,-20.56,6.05,-16.84,31.02
0.07,-0.18,0.96,-17.97,4.75,-16.05,30.98
0.11,-0.15,1.01,-9.92,5.13,-16.9,31.17
0.12,-0.13,1.03,-6.11,9.4,-18.61,31.02
0.06,-0.19,1.03,-2.06,7.8,-27.04,31.02
0.08,-0.12,0.96,-2.09,12.7,-24.17,31.07
0.11,-0.14,0.93,-2.32,7.59,-24.38,31.12
0.09,-0.12,0.92,-14.26,1.89,-25.89,31.07
0.05,-0.21,0.92,-7.07,-1.01,-17.39,31.07
-0.03,-0.32,0.98,3.71,-9.53,-11.62,31.02
0.03,-0.23,1.03,11.25,-8.52,-3.98,31.07
0.07,-0.17,1.07,12.05,-3.22,-3.98,31.07
0.09,-0.17,1.13,9.63,7.25,1.82,31.02
0.09,-0.17,1.09,12.5,17.91,-3.39,31.02
0.07,-0.15,1.07,16.35,22.66,-8.09,31.07
0.09,-0.08,1.03,19.68,19.71,-9.15,31.02
0.11,-0.06,0.96,21.07,14.73,-11.34,31.12
0.11,-0.03,0.98,17.34,14.08,-12.18,31.07
0.09,-0.06,0.99,14.29,12.53,-10.15,31.02
0.12,-0.05,1.01,5.18,9.42,-9.01,31.02
0.1,-0.04,1.0,-5.36,8.63,-8.35,31.07
0.08,-0.08,0.99,-7.73,10.61,-13.33,30.98
0.01,-0.14,0.97,-2.17,4.26,-18.38,31.12
0.07,-0.11,1.06,8.76,2.69,-18.52,31.07
0.11,-0.04,1.1,13.74,7.74,-16.99,31.17
0.08,-0.08,1.08,14.15,14.89,-10.2,31.02
0.08,-0.07,0.96,8.56,19.01,-5.89,31.07
0.06,-0.06,0.97,-2.44,16.78,-5.1,31.07
0.07,-0.03,0.97,-3.66,8.81,-5.11,31.12
0.09,-0.04,0.95,-5.02,5.69,-12.43,31.12
0.07,-0.06,1.0,7.07,5.18,-15.44,31.07
0.07,-0.05,1.02,10.96,6.15,-15.51,31.02
0.06,-0.1,1.03,12.9,5.6,-13.37,31.02
0.03,-0.13,0.95,14.08,8.02,-6.34,31.07
0.09,-0.13,0.94,32.95,3.15,0.09,31.02
-0.01,-0.27,0.94,29.95,-2.14,-4.9,31.02
0.04,-0.1,1.04,35.94,-4.61,-4.99,31.17
0.1,-0.02,1.11,25.5,-0.81,0.99,30.93
0.12,0.03,1.06,8.21,10.92,1.36,31.02
0.15,0.09,1.06,-10.32,23.28,2.02,31.07
0.13,0.09,1.01,-10.81,27.79,-6.55,31.12
0.12,0.07,0.99,-7.66,25.08,-13.68,31.02
0.1,0.08,1.01,1.82,16.0,-20.21,31.12
0.11,0.04,0.98,6.98,13.73,-24.67,31.07
0.08,0.02,0.99,9.66,16.38,-27.94,31.12
0.08,0.0,0.98,1.44,17.19,-28.4,31.07
0.03,-0.02,0.99,-0.61,17.3,-24.92,31.07
0.03,-0.02,1.04,-0.64,20.34,-19.59,31.12
0.02,-0.01,0.98,4.47,24.29,-14.66,31.17
0.01,0.02,0.94,7.27,23.74,-14.84,31.07
0.03,0.06,0.91,9.21,18.98,-17.69,31.02
0.03,0.06,0.94,8.02,10.26,-22.92,31.07
0.03,0.09,0.89,1.57,8.53,-29.19,30.98
0.02,0.07,0.89,-5.47,6.18,-29.69,31.02
-0.0,0.07,0.92,-13.82,5.88,-29.44,31.02
0.02,0.09,0.94,-12.03,6.82,-27.88,31.07
0.02,0.04,0.94,-10.38,7.74,-30.89,31.12
0.01,0.0,0.98,-5.48,5.02,-26.81,31.02
0.02,-0.01,0.99,-6.58,4.0,-23.37,31.07
0.02,-0.02,0.99,-0.56,5.88,-20.23,31.12
0.01,-0.02,0.99,4.15,9.45,-19.5,31.12
0.03,0.0,0.96,3.62,9.33,-19.07,31.07
0.03,0.01,0.89,-8.18,7.34,-21.08,31.12
0.01,0.01,0.88,-16.44,2.64,-24.0,31.02
0.01,0.02,0.91,-16.32,0.02,-24.78,31.07
0.02,0.01,0.93,-8.14,-2.15,-25.07,31.07
0.01,-0.04,0.98,0.41,-6.43,-25.92,31.02
0.01,-0.09,0.99,3.01,-9.27,-26.27,31.02
0.01,-0.11,1.01,6.81,-6.63,-27.4,30.98
-0.01,-0.14,1.01,14.81,-3.05,-21.4,31.02
-0.0,-0.15,0.99,17.54,-1.07,-20.12,31.07
-0.0,-0.11,1.0,16.89,-0.84,-15.28,31.17
0.01,-0.07,0.98,12.46,0.73,-11.98,31.12
0.02,-0.05,0.96,6.79,1.33,-10.47,31.07
0.05,-0.01,0.95,0.82,1.94,-10.99,31.07
0.03,-0.01,0.95,-0.02,-0.23,-9.86,31.02
0.05,0.0,0.96,-2.35,-1.5,-9.4,31.02
0.03,-0.02,0.97,-0.47,-4.44,-9.13,31.07
0.03,-0.05,0.99,-0.15,-4.95,-7.05,31.02
0.06,-0.03,0.99,1.01,-3.13,-5.65,31.12
0.05,-0.04,0.99,-5.74,0.66,-3.88,30.98
0.03,-0.04,0.98,-11.31,1.71,-1.07,31.02
0.04,-0.04,0.95,-15.69,3.4,-2.06,31.12
0.05,-0.02,0.95,-13.62,1.94,-2.05,31.07
0.04,-0.03,0.96,-10.72,-1.88,-4.49,31.07
0.06,-0.03,0.95,-1.56,-4.73,-6.58,31.12
0.07,-0.04,0.99,0.79,-5.56,-7.3,30.98
0.08,-0.02,1.01,1.13,-6.24,-6.08,31.07
0.06,-0.04,0.96,-2.61,-3.62,-6.96,31.02
0.06,-0.05,0.96,-5.51,-2.61,-8.11,31.07
0.04,-0.08,0.98,-5.07,-3.33,-6.6,31.07
0.06,-0.06,1.01,-4.6,-3.24,-4.72,31.12
0.03,-0.07,0.99,-0.64,-1.04,-4.92,31.02
0.05,-0.09,0.98,-0.14,2.12,-4.32,31.07
0.05,-0.08,0.97,0.15,2.79,-1.82,31.02
0.04,-0.08,0.95,-5.79,1.85,-1.76,31.07
0.06,-0.06,0.95,-6.49,0.08,-1.88,31.07
0.07,-0.07,0.94,-7.1,0.11,-3.44,31.12
0.05,-0.07,0.96,-6.26,-1.15,-3.31,31.12
0.05,-0.08,0.98,-6.29,-2.03,-0.99,31.07
0.05,-0.07,0.99,-3.82,0.24,3.08,31.02
0.04,-0.08,0.98,-4.02,4.34,6.27,31.02
0.03,-0.08,0.97,-4.6,5.56,8.84,30.98
0.04,-0.07,0.94,-3.59,4.87,12.29,31.02
0.03,-0.08,0.9,-3.34,3.01,10.47,31.12
0.05,-0.04,0.89,-9.07,0.46,11.69,31.07
0.12,0.03,0.94,-11.97,-1.37,32.73,31.02
0.08,-0.02,0.95,-15.6,-2.15,15.91,31.12
0.07,-0.04,0.97,-11.95,-3.71,12.02,31.07
0.09,-0.02,0.97,-11.21,-4.02,9.71,31.07
0.08,-0.02,0.98,-7.95,-3.21,5.28,31.12
0.09,-0.03,0.95,-5.15,-4.67,0.27,31.17
0.08,-0.05,0.96,-3.15,-7.21,-2.58,31.07
0.08,-0.05,0.97,-2.15,-7.92,-3.66,31.02
0.08,-0.06,0.96,-6.61,-6.11,-2.73,31.07
0.09,-0.05,0.94,-12.56,-4.27,-2.64,31.07
0.08,-0.05,0.94,-18.81,-2.73,-0.26,31.02
0.07,-0.06,0.94,-19.98,-6.08,3.56,31.12
0.08,-0.07,0.94,-20.12,-7.66,2.98,31.17
0.09,-0.07,0.98,-14.12,-8.7,1.73,31.12
0.08,-0.07,0.95,-11.28,-8.32,1.47,31.07
0.08,-0.07,0.97,-7.16,-9.85,-1.88,31.07
0.04,-0.11,0.97,-4.99,-11.05,1.59,31.02
0.09,-0.08,0.98,-1.66,-11.34,0.96,31.02
0.06,-0.13,0.99,-2.18,-8.61,0.98,31.07
0.08,-0.11,0.96,-1.82,-6.64,1.69,31.12
0.09,-0.08,0.98,-4.26,-6.67,3.04,31.02
0.1,-0.07,0.97,-3.98,-6.85,1.71,31.07
0.1,-0.08,0.97,-4.31,-8.47,-0.67,31.12
0.11,-0.07,0.97,-5.1,-8.49,-2.44,31.12
0.1,-0.07,0.99,-4.12,-7.82,-2.58,30.98
0.11,-0.08,1.01,-2.12,-7.11,-1.6,31.12
0.12,-0.09,1.02,-0.87,-5.11,0.81,31.02
0.13,-0.1,1.0,-1.16,-2.76,0.81,31.07
0.11,-0.11,1.01,-1.62,-1.36,1.53,31.02
0.1,-0.1,1.0,-1.85,0.02,2.46,31.02
0.12,-0.07,0.99,-3.94,1.08,3.62,31.07
