acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.21,-0.05,0.96,4.84,-0.06,2.99,31.26
0.22,-0.05,0.95,-0.52,1.91,2.84,31.12
0.22,-0.04,0.94,-4.06,4.67,3.31,31.21
0.22,-0.03,0.92,-4.89,4.5,2.21,31.26
0.22,-0.02,0.92,-3.98,2.4,1.21,31.21
0.2,-0.03,0.92,0.93,0.14,0.55,31.21
0.2,-0.05,0.91,3.76,-0.9,-0.27,31.17
0.21,-0.04,0.92,4.05,-2.0,1.11,31.21
0.21,-0.05,0.93,1.19,-2.41,2.2,31.21
0.21,-0.06,0.92,-2.08,-1.94,1.77,31.26
0.23,-0.04,0.95,-1.92,-1.24,2.44,31.21
0.24,-0.03,0.95,-0.89,-1.36,2.24,31.12
0.24,-0.03,0.95,0.03,-2.34,2.06,31.26
0.24,-0.04,0.96,-0.4,-1.97,1.08,31.21
0.23,-0.04,0.96,-0.96,0.05,0.73,31.21
0.23,-0.05,0.97,-0.7,1.53,1.97,31.26
0.22,-0.05,0.96,-0.73,1.98,2.99,31.31
0.23,-0.04,0.96,-2.08,2.05,2.61,31.21
0.23,-0.02,0.94,-2.06,2.43,1.28,31.26
0.22,-0.03,0.94,-0.29,1.51,0.76,31.21
0.22,-0.03,0.94,-0.09,-0.66,0.53,31.21
0.23,-0.02,0.96,-2.92,-1.66,0.15,31.26
0.22,-0.04,0.96,-2.4,-0.67,-0.11,31.21
0.22,-0.05,0.95,-0.29,0.66,0.66,31.21
0.23,-0.07,0.96,-0.08,0.11,1.21,31.26
0.24,-0.04,0.97,-1.08,0.11,1.86,31.31
0.23,-0.04,0.96,-3.04,1.71,1.66,31.12
0.22,-0.04,0.95,-1.88,2.49,2.17,31.26
0.22,-0.03,0.95,0.11,1.51,1.83,31.31
0.21,-0.05,0.95,0.93,-0.26,0.44,31.21
0.22,-0.06,0.96,0.31,-1.01,-0.06,31.26
0.22,-0.07,0.97,-0.98,-0.2,0.41,31.21
0.23,-0.08,0.97,0.18,0.75,1.05,31.21
0.23,-0.07,0.98,1.5,1.33,1.33,31.17
0.24,-0.04,0.96,-0.2,2.23,1.69,31.21
0.23,-0.04,0.96,-1.37,3.13,1.48,31.31
0.21,-0.06,0.95,-0.4,3.85,1.95,31.12
0.22,-0.06,0.94,0.89,3.27,2.11,31.35
0.21,-0.06,0.92,-0.64,1.47,0.37,31.21
0.22,-0.06,0.92,-0.6,-0.27,0.56,31.35
0.23,-0.06,0.93,-0.24,-0.2,0.53,31.17
0.23,-0.05,0.96,0.11,0.37,0.98,31.21
0.23,-0.04,0.94,1.39,0.81,0.63,31.17
0.23,-0.03,0.93,1.19,0.96,0.21,31.26
0.22,-0.03,0.93,1.79,1.1,-0.05,31.31
0.21,-0.02,0.93,0.99,2.34,-1.54,31.26
0.21,-0.03,0.91,-1.71,3.16,-1.56,31.26
0.21,-0.05,0.89,-5.31,3.28,-0.89,31.31
0.2,-0.09,0.9,-4.66,2.02,-1.45,31.12
0.19,-0.14,0.9,-0.35,0.55,-0.58,31.26
0.2,-0.13,0.91,1.89,0.67,-0.18,31.21
0.22,-0.14,0.9,2.93,1.82,1.65,31.26
0.21,-0.14,0.88,0.08,2.73,2.98,31.17
0.22,-0.14,0.86,-5.92,2.63,4.64,31.21
0.26,-0.08,0.81,-8.44,10.66,11.15,31.17
0.25,-0.12,0.82,-10.38,1.79,7.53,31.17
0.23,-0.12,0.84,-12.24,2.53,8.78,31.21
0.24,-0.09,0.85,-8.27,-0.58,7.65,31.17
0.23,-0.08,0.87,-6.61,-2.29,9.77,31.26
0.27,-0.04,0.85,-4.53,-1.37,10.23,31.12
0.28,-0.05,0.89,-6.41,-0.79,8.98,31.21
0.3,-0.05,0.88,-7.15,-0.79,8.58,31.26
0.3,-0.07,0.9,-8.24,-1.74,6.87,31.21
0.32,-0.08,0.91,-8.02,-0.95,8.09,31.21
0.32,-0.08,0.93,-7.42,1.83,10.46,31.26
0.35,-0.06,0.92,-10.43,6.02,13.19,31.21
0.4,-0.03,0.92,-16.49,8.9,11.11,31.21
0.41,0.0,0.93,-23.71,10.05,9.21,31.17
0.4,0.01,0.92,-24.7,11.01,7.6,31.21
0.42,0.0,0.93,-23.1,12.03,6.11,31.31
0.4,0.01,0.91,-18.23,11.4,3.05,31.26
0.39,0.0,0.89,-14.09,10.82,0.2,31.31
0.39,-0.03,0.9,-9.76,10.58,-1.57,31.21
0.39,-0.05,0.88,-10.98,9.21,-4.21,31.26
0.39,-0.05,0.9,-15.83,8.4,-1.59,31.21
0.41,-0.05,0.91,-20.2,9.31,-1.44,31.21
0.42,-0.04,0.93,-23.18,10.27,-4.5,31.26
0.43,-0.03,0.97,-21.24,11.27,-6.69,31.21
0.41,-0.02,1.0,-17.36,11.02,-13.65,31.21
