acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.18,-0.08,0.96,1.05,-1.66,1.89,31.07
0.2,-0.08,0.98,1.85,-1.07,3.83,31.17
0.2,-0.06,0.96,0.05,0.99,2.7,31.12
0.2,-0.06,0.95,-1.68,0.4,2.4,31.26
0.2,-0.07,0.93,-1.39,-1.36,1.11,31.17
0.2,-0.06,0.95,0.0,-2.99,0.15,31.12
0.2,-0.07,0.97,2.21,-3.5,0.43,31.17
0.19,-0.07,0.98,2.46,-2.32,1.65,31.17
0.2,-0.07,0.99,0.31,-0.29,1.82,31.12
0.2,-0.08,0.98,-0.93,0.47,1.25,31.21
0.21,-0.09,0.97,-0.87,0.02,1.51,31.17
0.21,-0.1,0.98,1.21,-0.11,2.09,31.21
0.2,-0.1,0.98,1.74,0.63,2.73,31.17
0.2,-0.09,0.96,1.22,2.18,2.92,31.17
0.19,-0.09,0.96,0.21,1.76,2.23,31.21
0.2,-0.08,0.97,0.67,1.88,1.59,31.17
0.2,-0.07,0.95,1.16,1.34,0.81,31.07
0.19,-0.06,0.94,0.31,0.46,1.13,31.12
0.2,-0.05,0.95,-0.41,0.9,2.46,31.17
0.2,-0.06,0.95,-1.51,2.03,2.55,31.17
0.2,-0.06,0.95,-1.07,2.12,1.98,31.12
0.2,-0.07,0.95,0.5,1.05,0.96,31.12
0.2,-0.06,0.95,3.8,0.02,1.05,31.17
0.2,-0.06,0.95,4.38,0.09,0.79,31.12
0.19,-0.07,0.94,2.75,0.23,1.83,31.12
0.2,-0.08,0.96,0.2,0.15,2.31,31.07
0.2,-0.08,0.95,-2.17,1.1,1.44,31.12
0.2,-0.08,0.95,-3.69,0.82,0.75,31.12
0.2,-0.07,0.95,-1.21,0.12,0.29,31.17
0.2,-0.07,0.96,1.05,0.32,-0.63,31.12
0.2,-0.08,0.97,2.49,-0.52,0.37,31.21
0.2,-0.08,0.97,0.75,-0.38,1.8,31.07
0.2,-0.07,0.95,-2.26,1.86,3.27,31.12
0.19,-0.07,0.95,-3.88,2.75,3.45,31.12
0.2,-0.05,0.95,-3.62,2.38,2.7,31.17
0.19,-0.07,0.94,0.12,1.02,0.84,31.12
0.2,-0.08,0.95,3.83,-0.41,-0.05,31.12
0.2,-0.09,0.97,4.47,-1.22,-0.44,31.17
0.21,-0.08,0.97,1.08,-0.44,0.84,31.12
0.2,-0.08,0.97,-0.72,0.78,1.85,31.21
0.2,-0.07,0.95,-1.51,2.69,1.83,31.07
0.19,-0.08,0.96,0.7,2.02,1.91,31.12
0.2,-0.07,0.95,3.11,1.01,1.63,31.21
0.19,-0.06,0.95,3.92,0.2,2.02,31.17
0.19,-0.06,0.95,2.85,0.53,2.4,31.02
0.21,-0.07,0.95,-0.12,1.68,3.4,31.12
0.21,-0.07,0.96,-2.37,1.76,2.24,31.17
0.23,-0.08,0.95,-2.37,1.62,1.69,31.12
0.21,-0.07,0.93,1.33,0.44,-0.08,31.12
0.22,-0.08,0.96,3.28,-0.46,-0.02,31.07
0.22,-0.08,0.95,3.54,0.34,0.75,31.21
0.23,-0.06,0.96,1.92,2.82,2.49,31.21
0.23,-0.06,0.94,-0.69,4.2,3.16,31.07
0.22,-0.07,0.93,-1.28,3.74,2.06,31.02
0.24,-0.06,0.92,-0.05,2.17,1.79,31.21
0.24,-0.06,0.93,4.37,1.13,2.7,31.07
0.27,-0.06,0.93,5.21,3.01,3.98,31.21
0.3,-0.04,0.93,2.18,5.6,5.37,31.02
0.31,-0.04,0.92,-0.64,8.72,6.0,31.17
0.35,-0.03,0.91,-2.95,11.82,5.69,31.12
0.39,0.02,0.93,-2.26,13.33,5.04,31.21
0.43,0.05,0.92,-1.83,15.13,5.04,31.07
0.45,0.05,0.89,0.75,18.09,1.15,31.12
0.47,0.09,0.87,0.23,20.73,-3.71,31.12
0.46,0.13,0.86,-3.95,19.77,-10.64,31.17
0.44,0.14,0.85,-11.07,20.11,-14.24,31.07
0.43,0.12,0.81,-14.18,21.88,-19.22,31.21
0.44,0.09,0.8,-16.32,21.69,-23.01,31.07
