acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.23,0.04,0.99,-3.11,0.15,3.07,30.88
0.23,0.04,0.99,-3.07,2.31,2.4,30.84
0.21,0.01,0.97,-3.77,4.61,0.72,30.79
0.21,-0.0,0.96,-4.37,4.55,0.6,30.79
0.2,-0.01,0.96,-2.67,2.56,0.38,30.84
0.19,-0.02,0.97,0.14,1.08,0.35,30.93
0.19,-0.02,0.96,1.42,1.18,0.87,30.79
0.2,-0.02,0.95,-0.79,2.02,0.75,30.93
0.21,-0.02,0.94,-4.12,2.66,-0.14,30.88
0.21,-0.02,0.93,-2.9,1.05,0.44,30.88
0.21,-0.02,0.93,-0.5,-1.79,0.47,30.84
0.23,0.02,0.96,-2.09,-3.19,2.24,30.88
0.23,-0.0,0.96,-3.89,-0.73,1.5,30.88
0.22,-0.0,0.98,-2.82,3.13,2.38,30.93
0.21,-0.01,0.98,-2.98,4.82,2.87,30.84
0.21,-0.01,0.96,-1.74,3.28,2.73,30.88
0.21,-0.01,0.95,2.12,1.01,2.06,30.84
0.21,-0.01,0.96,2.82,-0.67,2.35,30.93
0.21,-0.0,0.96,0.75,-1.24,2.08,30.88
0.22,0.0,0.93,-1.89,0.56,1.04,30.84
0.21,0.0,0.95,-3.62,1.28,1.54,30.93
0.22,0.01,0.95,-3.47,0.98,1.4,30.98
0.22,0.0,0.94,-3.21,-0.64,-0.46,30.88
0.23,0.01,0.95,-2.44,-1.76,-1.04,30.84
0.23,0.01,0.96,-3.31,-0.78,-1.08,30.88
0.22,-0.0,0.97,-3.13,0.78,0.02,30.88
0.21,-0.02,0.96,-3.88,2.03,-0.56,30.84
0.2,-0.02,0.97,-4.35,1.66,-0.5,30.79
0.21,-0.02,0.96,-4.05,1.8,0.66,30.88
0.2,-0.02,0.95,-3.37,1.05,0.63,30.84
0.2,-0.03,0.95,-2.09,0.08,0.55,30.84
0.2,-0.03,0.96,-1.21,-1.8,0.58,30.88
0.21,-0.02,0.96,0.06,-3.4,0.34,30.93
0.2,-0.01,0.97,-0.56,-2.99,0.2,30.93
0.21,-0.02,0.97,-0.14,-0.99,0.79,30.88
0.21,-0.02,0.98,-0.78,0.24,0.03,30.84
0.22,-0.02,0.97,-0.95,-0.29,-0.24,30.84
0.22,0.0,0.98,-0.9,0.06,1.34,30.79
0.21,-0.0,0.97,-0.81,0.5,1.69,30.88
0.21,-0.02,0.97,-1.13,1.24,1.4,30.74
0.21,-0.02,0.97,-1.85,1.42,0.85,30.88
0.22,-0.02,0.96,-1.54,0.99,0.46,30.88
0.22,-0.0,0.95,-1.34,0.6,-0.67,30.84
0.22,-0.0,0.96,-0.43,0.05,0.6,30.84
0.21,-0.01,0.96,-0.47,1.04,0.5,30.79
0.21,-0.01,0.94,-1.36,1.94,-0.96,30.84
0.21,-0.01,0.93,-3.91,1.59,-2.08,30.74
0.2,-0.03,0.93,-3.24,-0.14,-2.17,30.88
0.2,-0.03,0.94,-2.31,-1.69,-1.83,30.84
0.21,0.0,0.97,-2.35,-1.97,0.24,30.84
0.2,-0.04,0.95,-0.64,-0.69,0.12,30.88
0.21,-0.03,0.97,-1.07,0.85,0.02,30.84
0.22,-0.02,0.97,-3.62,1.62,-1.01,30.84
0.21,-0.01,0.96,-5.42,2.93,-1.45,30.88
0.2,-0.03,0.96,-3.82,2.81,-1.3,30.88
0.21,-0.02,0.95,-3.89,1.48,-1.08,30.93
0.21,-0.03,0.96,-2.84,0.75,-2.14,30.84
0.2,-0.02,0.97,-1.31,-0.11,-3.01,30.88
0.21,-0.03,0.96,-0.84,1.92,-2.79,30.84
0.21,-0.03,0.94,-2.11,2.64,-3.07,30.79
0.22,-0.04,0.95,-4.32,2.0,-2.24,30.79
0.2,-0.03,0.93,-3.94,1.8,-0.26,30.93
0.2,-0.04,0.94,-1.8,1.44,-0.43,30.84
0.21,-0.02,0.96,-1.6,0.72,0.43,30.79
0.21,-0.03,0.94,-2.35,0.24,-0.49,30.84
0.21,-0.01,0.96,-5.4,1.5,-0.37,30.84
0.22,-0.04,0.96,-4.69,2.4,-0.31,30.88
0.2,-0.03,0.95,-3.89,2.27,0.17,30.93
0.21,-0.03,0.94,-2.23,0.4,0.02,30.93
0.22,-0.03,0.95,-2.43,-0.37,-0.41,30.93
0.21,-0.04,0.96,-2.17,-0.66,-0.24,30.79
0.21,-0.03,0.96,-3.89,1.19,0.09,30.93
0.21,-0.02,0.96,-2.29,2.47,0.63,30.88
0.22,-0.02,0.97,-1.6,2.99,0.32,30.88
0.21,-0.03,0.95,-1.82,0.99,0.27,30.84
0.22,-0.03,0.94,-2.69,0.17,-0.82,30.88
0.21,-0.03,0.95,-2.66,0.15,-1.25,30.88
0.21,-0.02,0.96,-3.3,0.81,-0.47,30.84
0.2,-0.05,0.95,-3.8,1.1,-0.58,30.93
0.21,-0.06,0.95,-4.66,0.84,-0.98,30.88
0.21,-0.06,0.96,-3.92,0.29,-0.78,30.84
0.2,-0.05,0.96,-1.01,0.47,0.79,30.84
0.2,-0.05,0.96,1.54,-0.66,2.21,30.88
0.2,-0.04,0.95,1.51,-1.47,2.38,30.84
0.22,-0.01,0.95,-0.32,-1.16,0.99,30.84
0.21,-0.02,0.96,-1.34,-1.45,1.27,30.88
0.21,-0.02,0.95,-3.31,-1.74,0.73,30.88
0.21,-0.03,0.94,-1.91,-1.19,0.0,30.93
0.21,-0.02,0.98,-0.84,-1.66,0.52,30.88
0.2,-0.03,0.97,0.5,-2.41,0.82,30.88
0.21,-0.03,0.97,0.17,-2.11,0.4,30.93
0.21,-0.03,0.98,-0.63,-1.18,0.43,30.98
0.21,-0.02,0.99,-1.25,0.41,0.5,30.88
0.21,-0.01,0.98,-1.02,1.47,1.22,30.84
0.21,-0.03,0.97,-0.85,1.76,-0.34,30.84
0.2,-0.04,0.99,-1.28,0.63,-0.64,30.88
0.21,-0.04,1.0,-1.15,0.34,0.5,30.84
0.2,-0.04,0.99,-1.51,1.4,-0.17,30.79
0.2,-0.04,0.99,-0.78,1.63,-0.27,30.79
0.2,-0.04,0.99,0.47,1.51,1.18,30.93
