acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.25,0.06,0.96,1.76,-0.53,-2.55,30.69
0.27,0.06,0.96,2.34,-0.5,-1.76,30.79
0.28,0.06,0.92,-0.23,-0.14,-2.03,30.74
0.27,0.06,0.96,-1.04,-1.07,0.29,30.79
0.27,0.06,0.98,0.55,-0.14,2.95,30.69
0.27,0.06,0.97,2.92,2.52,5.76,30.74
0.27,0.1,0.94,0.44,4.27,5.77,30.74
0.27,0.1,0.93,-3.57,3.33,3.8,30.79
0.27,0.1,0.93,-2.11,2.17,0.64,30.74
0.25,0.08,0.94,2.37,0.84,-1.15,30.74
0.25,0.08,0.94,3.02,-0.73,-1.47,30.69
0.25,0.08,0.93,0.75,0.09,-0.63,30.65
0.25,0.07,0.91,0.41,1.1,0.7,30.84
0.25,0.07,0.95,-1.83,0.79,3.45,30.79
0.27,0.08,0.94,-3.65,0.14,1.07,30.6
0.26,0.08,0.95,0.12,-0.14,1.04,30.74
0.26,0.08,0.96,5.68,0.52,1.6,30.6
0.26,0.08,0.96,7.15,1.91,3.25,30.69
0.26,0.08,0.94,3.11,2.79,3.68,30.74
0.26,0.08,0.9,-1.31,2.49,1.82,30.74
0.25,0.09,0.93,-3.48,1.16,0.7,30.79
0.25,0.11,0.93,-3.57,0.0,1.21,30.65
0.25,0.09,0.93,-1.59,-0.67,2.06,30.65
0.24,0.09,0.94,-2.4,-0.85,2.79,30.69
0.27,0.11,0.94,-3.59,-0.47,1.24,30.84
0.26,0.11,0.94,-2.5,-0.96,-0.26,30.65
0.27,0.11,0.97,1.21,-1.82,0.64,30.69
0.28,0.11,0.96,2.43,-0.47,-0.87,30.74
0.26,0.09,0.94,1.74,0.4,-1.28,30.65
0.26,0.08,0.92,-0.81,-0.38,-0.81,30.69
0.26,0.07,0.9,-3.82,-1.37,-2.66,30.69
0.25,0.07,0.94,-3.85,-3.53,-2.9,30.74
0.26,0.08,0.96,-1.22,-3.34,-0.92,30.74
0.25,0.04,0.95,-0.46,-2.44,-0.84,30.69
0.26,0.04,0.96,-1.33,-1.73,-1.45,30.74
0.25,0.04,0.97,-1.89,-0.98,-0.26,30.79
0.26,0.04,0.98,0.66,-0.08,3.54,30.79
0.28,0.06,0.96,1.28,1.4,5.6,30.74
0.27,0.06,0.94,-0.08,1.25,3.21,30.74
0.27,0.07,0.95,0.7,-0.27,2.0,30.79
0.27,0.07,0.94,1.02,-0.32,1.98,30.74
0.25,0.06,0.93,-0.11,-0.44,2.23,30.65
0.26,0.05,0.94,-0.95,0.17,3.86,30.79
0.24,0.05,0.94,1.73,0.35,4.78,30.74
0.26,0.06,0.94,2.67,0.96,5.95,30.74
0.26,0.06,0.95,2.43,1.07,7.24,30.65
0.26,0.08,0.93,0.44,2.17,7.89,30.79
0.29,0.11,0.92,-3.79,2.7,5.48,30.74
0.28,0.11,0.92,-5.31,1.1,3.28,30.79
0.28,0.11,0.92,-1.98,-1.02,1.74,30.69
0.27,0.09,0.93,-1.22,-1.62,0.46,30.74
0.28,0.1,0.93,-2.03,-0.87,-0.18,30.74
0.26,0.1,0.95,-2.89,0.41,1.85,30.79
0.27,0.09,0.94,-2.41,1.69,2.41,30.74
0.27,0.09,0.93,-0.4,2.64,0.85,30.74
0.27,0.08,0.92,1.36,2.17,1.36,30.79
0.27,0.08,0.91,1.15,0.5,1.56,30.74
0.28,0.09,0.92,0.64,0.41,2.98,30.74
0.27,0.07,0.93,0.2,1.59,2.99,30.65
0.28,0.07,0.92,3.79,2.43,2.46,30.69
0.28,0.07,0.94,8.2,3.37,3.18,30.74
0.28,0.05,0.92,11.76,4.27,3.95,30.88
0.27,0.04,0.9,12.4,5.98,5.04,30.79
0.27,0.04,0.89,13.19,7.3,6.31,30.65
0.25,0.04,0.85,14.55,8.03,5.92,30.79
0.24,0.04,0.83,18.21,6.75,8.0,30.69
0.22,0.05,0.84,22.82,6.03,11.13,30.74
0.22,0.06,0.77,22.49,6.34,6.18,30.74
0.21,0.09,0.77,15.1,5.88,1.42,30.69
0.2,0.1,0.81,19.4,3.53,0.0,30.84
0.2,0.06,0.76,35.04,2.12,-3.16,30.84
0.2,0.06,0.74,51.47,1.47,-5.95,30.69
0.2,0.07,0.7,58.03,-3.95,-12.05,30.74
0.21,0.08,0.69,60.89,-9.76,-17.6,30.84
0.21,0.07,0.63,67.24,-15.95,-22.82,30.79
0.16,0.1,0.66,75.97,-21.3,-24.6,30.69
0.15,0.1,0.67,92.47,-27.56,-25.3,30.84
0.12,0.04,0.7,106.75,-28.08,-21.94,30.88
0.11,-0.02,0.68,118.24,-26.08,-12.2,30.79
0.1,-0.05,0.67,113.02,-20.95,2.64,30.74
0.13,-0.04,0.68,98.12,-16.96,16.85,30.88
0.18,-0.01,0.65,81.65,-7.15,30.2,30.69
0.19,0.05,0.64,75.69,1.33,40.23,30.74
0.24,0.13,0.6,66.21,6.11,44.37,30.74
0.24,0.22,0.6,58.31,6.69,45.18,30.79
0.23,0.31,0.59,42.6,14.09,37.83,30.74
0.17,0.41,0.56,26.87,20.12,26.14,30.74
0.21,0.45,0.44,15.83,24.18,17.91,30.69
0.12,0.41,0.38,10.15,20.34,9.37,30.74
0.11,0.45,0.4,16.05,1.5,1.86,30.74
0.16,0.45,0.4,24.37,-13.13,-10.37,30.69
0.2,0.41,0.45,37.95,-20.75,-22.23,30.79
0.17,0.34,0.53,47.62,-27.62,-28.47,30.65
0.17,0.26,0.59,55.05,-31.4,-24.11,30.79
0.12,0.18,0.63,63.37,-31.37,-13.91,30.79
0.07,0.16,0.67,62.52,-22.24,4.03,30.65
0.06,0.14,0.63,44.67,-11.02,19.42,30.55
0.03,0.23,0.63,9.3,-4.81,44.96,30.69
0.09,0.29,0.58,-12.08,-3.98,60.43,30.74
0.19,0.42,0.56,-28.72,-3.62,64.99,30.84
0.27,0.51,0.66,-27.68,-12.75,51.95,30.69
0.33,0.56,0.81,-25.33,-16.05,38.95,30.74
0.28,0.5,0.94,-10.9,-13.89,30.08,30.74
0.28,0.44,1.02,9.25,0.14,34.34,30.6
0.27,0.39,1.03,18.34,25.79,50.66,30.84
0.3,0.36,0.84,4.85,42.03,59.89,30.74
0.36,0.39,0.73,-24.32,41.69,61.44,30.79
0.42,0.48,0.69,-56.26,30.17,60.05,30.79
0.47,0.55,0.77,-58.34,11.85,50.56,30.74
0.51,0.58,0.9,-38.14,0.76,35.6,30.74
0.53,0.58,1.03,-12.05,0.96,15.27,30.69
0.5,0.52,1.09,5.62,7.5,-0.98,30.84
0.41,0.37,1.09,6.06,21.5,-15.27,30.69
0.35,0.32,1.1,-1.79,36.87,-12.0,30.69
0.36,0.33,1.02,-23.4,49.11,-16.29,30.74
0.36,0.41,0.97,-48.52,53.77,-25.51,30.79
0.44,0.46,0.87,-43.3,47.02,-19.45,30.69
0.35,0.32,0.79,-21.44,32.87,-23.34,30.74
0.4,0.34,0.91,-3.69,11.37,-22.29,30.69
0.4,0.32,1.03,-1.57,-0.35,-22.53,30.69
0.43,0.3,1.08,-9.59,7.01,-31.62,30.74
0.44,0.37,1.09,-29.92,23.13,-41.8,30.74
0.38,0.36,1.08,-49.98,28.81,-51.01,30.69
0.38,0.33,1.02,-53.79,30.02,-47.62,30.74
0.35,0.23,0.84,-35.68,24.87,-39.65,30.74
0.21,0.12,0.84,-19.53,6.43,-39.47,30.69
0.25,0.05,0.85,-10.41,-12.89,-41.27,30.74
0.27,0.01,0.93,-8.12,-28.75,-40.99,30.65
0.34,0.15,1.05,-22.11,-37.94,-48.58,30.69
0.35,0.12,1.16,-33.08,-36.78,-55.97,30.74
0.28,0.08,1.23,-37.47,-23.69,-60.06,30.74
0.35,0.09,1.17,-39.89,-9.37,-47.63,30.79
0.2,-0.02,1.11,-52.81,-4.05,-34.64,30.69
0.24,-0.01,1.09,-75.71,-3.48,-22.4,30.74
0.26,0.01,1.09,-95.69,-2.84,-14.87,30.74
0.32,0.07,1.06,-119.68,1.1,-21.98,30.69
0.31,0.11,1.09,-122.61,-2.7,-27.86,30.84
0.34,0.08,1.11,-108.52,-11.15,-33.44,30.79
0.32,0.04,1.09,-72.29,-24.43,-37.47,30.69
0.28,0.0,1.14,-26.49,-35.25,-29.76,30.74
0.26,-0.02,1.11,6.82,-39.37,-17.73,30.79
0.27,-0.05,1.08,6.93,-36.99,-10.95,30.69
0.27,-0.02,1.06,-10.78,-33.51,2.18,30.74
0.33,0.09,1.04,-35.1,-32.99,6.92,30.74
0.4,0.18,1.09,-51.69,-30.63,1.27,30.79
0.39,0.2,1.12,-43.48,-27.59,-4.08,30.65
0.39,0.15,1.09,-11.5,-26.46,-9.76,30.74
0.42,0.07,1.04,11.89,-25.65,-18.78,30.79
0.42,0.02,1.02,20.21,-32.17,-22.26,30.74
0.35,0.06,1.06,5.98,-36.98,-16.49,30.84
0.37,0.1,1.07,-22.03,-33.48,-12.67,30.6
0.36,0.1,1.07,-38.29,-19.97,-9.51,30.74
0.36,0.15,1.01,-51.42,-6.23,-12.56,30.74
0.35,0.17,0.97,-56.35,-3.63,-14.93,30.69
0.37,0.24,0.96,-47.05,-5.37,-14.35,30.74
0.32,0.14,0.91,-19.57,-11.01,-11.42,30.74
0.3,0.02,0.95,14.27,-18.81,-7.21,30.79
0.33,-0.02,1.02,36.72,-28.31,-1.56,30.84
0.33,-0.01,1.11,45.1,-27.13,13.04,30.74
0.38,0.02,1.08,33.79,-16.34,17.98,30.69
0.36,0.03,1.02,16.61,-5.98,18.23,30.84
0.35,0.06,0.98,5.16,-4.95,16.7,30.84
0.35,0.07,0.91,3.13,-9.13,12.41,30.69
