acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.05,0.99,-0.96,-3.77,-0.55,31.49
0.21,0.05,1.0,0.35,-2.76,-0.43,31.4
0.2,0.05,1.0,-0.18,-1.73,-1.47,31.45
0.2,0.05,1.0,-0.18,-0.27,-1.22,31.4
0.19,0.05,0.99,1.05,1.85,-1.56,31.4
0.19,0.05,0.99,-0.47,2.95,-2.17,31.54
0.18,0.05,0.97,-3.33,2.82,-2.44,31.49
0.17,0.04,0.97,-2.35,3.85,-2.63,31.49
0.16,0.03,0.98,1.05,4.72,-1.98,31.54
0.16,0.03,0.98,1.76,4.55,-1.16,31.31
0.15,0.04,0.97,0.21,4.4,-0.46,31.4
0.16,0.05,0.95,-0.9,5.45,-1.34,31.45
0.14,0.05,0.96,-0.84,6.12,-1.3,31.4
0.13,0.04,0.94,-0.72,4.52,-0.5,31.49
0.14,0.05,0.93,-0.53,2.43,-0.61,31.54
0.14,0.05,0.95,-0.44,1.47,-0.06,31.4
0.13,0.05,0.94,0.32,0.6,1.68,31.4
0.15,0.06,0.95,0.14,0.27,0.81,31.54
0.15,0.05,0.97,1.57,0.03,2.15,31.49
0.16,0.05,0.96,0.98,0.14,2.44,31.49
0.17,0.06,0.96,-0.85,-0.32,2.73,31.45
0.17,0.06,0.98,-1.69,0.18,3.4,31.4
0.18,0.05,0.98,-0.03,0.95,2.69,31.54
0.18,0.04,0.97,2.15,0.44,1.77,31.45
0.17,0.04,0.97,1.54,-0.2,1.01,31.49
0.18,0.05,0.97,-0.61,0.29,1.62,31.35
0.17,0.03,0.97,-1.24,1.89,1.73,31.45
0.18,0.04,0.97,-0.73,2.41,2.23,31.49
0.17,0.04,0.96,0.03,1.4,1.42,31.45
0.17,0.04,0.97,0.02,0.47,1.83,31.45
0.17,0.03,0.98,1.15,0.78,2.41,31.49
0.18,0.03,0.97,0.46,2.26,2.61,31.4
0.18,0.04,0.96,0.03,3.27,2.85,31.45
0.18,0.05,0.95,-1.8,2.96,2.35,31.49
0.17,0.05,0.95,-1.18,1.82,1.56,31.45
