acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.28,0.04,0.93,14.67,1.95,-4.67,31.4
0.25,0.03,0.96,12.93,3.36,-2.21,31.35
0.27,0.03,0.92,5.28,2.58,-0.7,31.35
0.25,0.04,0.93,-2.12,1.77,1.63,31.31
0.27,0.08,0.94,0.47,0.26,1.56,31.4
0.27,0.07,0.97,4.73,1.51,2.7,31.35
0.27,0.09,0.94,10.09,1.86,1.07,31.31
0.28,0.1,0.94,7.33,1.77,1.62,31.31
0.28,0.08,0.94,4.64,1.53,1.44,31.35
0.28,0.08,0.92,1.66,0.49,-0.15,31.4
0.26,0.07,0.92,-0.27,-1.94,-0.64,31.4
0.27,0.09,0.93,0.73,-2.58,-2.85,31.45
0.27,0.08,0.96,5.36,-1.92,-3.44,31.4
0.28,0.06,0.93,10.7,-0.43,-5.18,31.31
0.27,0.07,0.93,7.63,-0.93,-6.17,31.45
0.26,0.08,0.93,4.43,-2.09,-2.98,31.4
0.26,0.06,0.93,-0.98,0.0,-1.88,31.4
0.26,0.06,0.93,-1.92,-0.27,-0.6,31.45
0.26,0.06,0.92,-2.18,1.56,-2.03,31.4
0.25,0.05,0.92,0.89,-0.6,-2.43,31.31
0.27,0.05,0.93,0.12,-2.63,-1.53,31.35
0.25,0.05,0.93,-1.71,-2.79,-1.07,31.31
0.26,0.06,0.94,1.59,-1.76,1.95,31.4
0.27,0.06,0.96,-1.36,1.11,4.85,31.26
0.27,0.08,0.96,-1.57,1.6,5.05,31.31
0.27,0.09,0.95,0.09,1.83,2.98,31.31
0.27,0.07,0.93,5.25,3.28,0.58,31.35
0.27,0.09,0.92,5.4,1.01,-1.42,31.31
0.28,0.09,0.91,1.92,-2.46,-2.43,31.4
0.27,0.07,0.93,-4.02,-2.35,-2.67,31.35
0.27,0.06,0.95,-7.13,-2.08,-2.34,31.4
0.27,0.04,0.97,-9.18,-1.68,-2.23,31.31
0.27,0.05,0.96,-9.39,-0.47,-1.74,31.35
0.27,0.05,0.97,-6.17,0.12,0.78,31.4
0.27,0.06,0.97,-2.85,2.34,1.33,31.4
0.27,0.07,0.96,-0.52,3.62,1.33,31.26
0.28,0.08,0.96,-1.28,3.83,2.11,31.4
0.26,0.07,0.95,-1.51,3.65,2.37,31.4
0.26,0.06,0.92,1.63,3.68,3.69,31.35
0.26,0.05,0.94,-0.31,2.98,2.32,31.35
0.25,0.05,0.94,-3.65,3.01,1.94,31.4
0.26,0.05,0.93,-7.05,3.89,2.5,31.31
0.25,0.06,0.93,-7.69,4.5,4.55,31.35
0.25,0.06,0.93,-5.97,4.17,4.69,31.31
0.25,0.06,0.95,-3.66,2.82,4.43,31.35
0.26,0.06,0.94,-2.03,1.27,2.58,31.45
0.26,0.05,0.92,-3.07,0.67,0.15,31.4
0.25,0.05,0.94,-1.05,-0.26,-0.02,31.26
0.26,0.05,0.94,1.3,-0.87,0.84,31.35
0.27,0.06,0.94,2.67,-0.63,0.98,31.4
0.26,0.06,0.96,0.32,0.67,0.87,31.35
0.26,0.05,0.96,-2.06,2.27,2.4,31.35
0.26,0.04,0.95,-3.62,3.66,2.81,31.31
0.25,0.04,0.98,-3.45,4.32,3.45,31.4
0.26,0.07,0.97,-4.61,5.68,4.23,31.35
0.24,0.05,0.94,-5.04,5.82,2.5,31.4
0.21,0.03,0.94,-5.5,4.29,2.37,31.45
0.17,0.03,0.96,-5.04,2.0,1.94,31.35
0.16,0.03,0.98,-6.29,1.16,0.79,31.31
0.13,0.02,0.99,-4.15,1.69,0.85,31.4
0.12,-0.01,1.02,0.29,2.21,1.56,31.26
0.11,-0.03,1.03,10.66,1.88,3.19,31.31
0.09,-0.05,1.04,17.74,0.6,3.89,31.4
0.08,-0.05,1.02,19.83,-0.52,6.93,31.35
0.05,-0.05,1.07,23.56,-0.81,11.74,31.4
0.05,-0.03,1.07,26.24,0.18,14.52,31.31
0.04,-0.04,1.07,29.74,1.77,16.7,31.35
0.03,-0.05,1.09,34.85,0.9,17.01,31.31
0.03,-0.02,1.12,35.11,3.21,20.61,31.4
0.01,-0.03,1.1,31.6,7.15,25.69,31.35
-0.01,-0.03,1.09,27.31,10.87,28.14,31.4
-0.0,-0.01,1.12,30.67,13.47,33.59,31.31
-0.0,0.01,1.09,33.57,15.48,36.09,31.35
-0.02,0.0,1.08,35.21,15.45,39.02,31.31
-0.01,0.02,1.06,32.78,15.83,42.41,31.31
-0.03,0.03,1.03,29.44,16.82,45.6,31.45
-0.04,0.03,1.04,28.02,16.96,48.35,31.45
-0.03,0.04,1.02,24.24,17.08,52.56,31.4
-0.06,0.0,1.01,21.04,14.31,59.45,31.4
-0.05,0.01,1.01,20.03,11.27,62.89,31.35
-0.03,0.04,1.02,20.55,11.44,62.32,31.31
-0.02,0.03,1.05,23.88,12.53,63.8,31.35
0.01,0.01,1.02,25.08,12.87,67.28,31.26
0.02,0.0,1.04,27.28,12.15,69.89,31.31
0.07,0.02,1.05,29.21,13.01,71.37,31.35
0.06,0.0,1.03,29.42,15.85,72.31,31.35
0.07,0.01,1.03,32.21,18.76,78.4,31.4
0.1,0.04,1.02,29.5,22.85,81.83,31.26
0.11,0.05,1.01,24.18,26.26,82.84,31.35
0.15,0.11,0.96,18.47,30.89,79.76,31.31
0.13,0.07,0.93,13.89,32.5,79.95,31.31
0.16,0.07,0.89,16.87,29.68,85.33,31.35
0.17,0.05,0.9,22.29,24.23,88.66,31.31
0.2,0.06,0.9,29.4,19.74,86.02,31.4
0.2,0.09,0.88,30.4,18.41,80.0,31.35
0.21,0.09,0.87,23.8,20.29,74.4,31.31
0.23,0.11,0.85,15.27,21.45,71.71,31.4
0.25,0.12,0.85,7.28,20.61,69.19,31.35
0.28,0.13,0.82,3.54,18.24,68.66,31.4
0.24,0.11,0.82,1.53,13.36,70.26,31.31
0.28,0.14,0.82,-2.34,9.19,70.66,31.35
0.28,0.16,0.84,-4.26,6.64,69.4,31.4
0.31,0.15,0.83,-4.69,6.6,65.73,31.4
