acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.24,-0.07,0.97,-0.72,1.33,1.97,30.69
0.24,-0.06,0.97,0.63,1.51,2.35,30.74
0.24,-0.06,0.97,0.18,0.9,2.09,30.65
0.25,-0.06,0.94,-0.49,0.69,1.76,30.6
0.24,-0.07,0.95,-1.27,0.56,1.31,30.65
0.24,-0.07,0.96,-1.05,-0.21,1.53,30.65
0.25,-0.06,0.97,-3.15,0.6,2.35,30.69
0.24,-0.05,0.98,-2.41,2.21,4.0,30.69
0.24,-0.05,0.97,-1.74,2.96,3.83,30.55
0.24,-0.06,0.96,-0.11,2.46,2.76,30.65
0.24,-0.07,0.93,0.66,1.74,1.08,30.69
0.24,-0.06,0.93,-0.84,0.14,-0.56,30.65
0.23,-0.07,0.96,0.41,-1.27,-0.64,30.55
0.24,-0.07,0.96,1.92,-0.14,-0.26,30.6
0.24,-0.07,0.95,1.86,0.18,-1.07,30.65
0.24,-0.07,0.96,-1.33,-0.21,-0.12,30.65
0.24,-0.07,0.94,-2.9,-0.02,0.46,30.69
0.24,-0.07,0.96,0.17,0.79,2.0,30.6
0.24,-0.08,0.95,2.09,1.01,1.68,30.65
0.23,-0.06,0.95,2.26,-0.02,1.19,30.6
0.24,-0.06,0.95,0.93,-0.03,0.99,30.6
0.23,-0.07,0.95,1.4,0.52,0.82,30.65
0.23,-0.07,0.95,-0.11,0.89,0.12,30.65
0.23,-0.07,0.94,-2.67,-0.02,-0.47,30.6
0.23,-0.06,0.96,-0.89,-0.11,1.48,30.65
0.23,-0.06,0.95,0.95,0.75,1.1,30.55
0.23,-0.06,0.95,1.94,0.26,0.38,30.69
0.23,-0.06,0.96,1.51,0.29,0.61,30.6
0.23,-0.06,0.95,0.5,0.37,0.73,30.65
0.23,-0.06,0.96,2.82,0.73,1.44,30.6
0.23,-0.07,0.94,3.83,0.96,0.67,30.6
0.24,-0.06,0.94,2.32,-0.18,-0.79,30.65
0.22,-0.05,0.94,1.04,-1.01,-0.84,30.55
0.22,-0.06,0.95,1.3,-0.73,-0.5,30.6
0.23,-0.06,0.95,3.04,-0.21,0.6,30.65
0.23,-0.06,0.95,2.58,-0.46,0.72,30.65
0.23,-0.05,0.94,0.37,-0.34,1.45,30.65
0.23,-0.07,0.95,-2.15,-0.11,1.53,30.69
