acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.21,-0.05,0.93,-0.98,1.15,3.04,31.26
0.22,-0.05,0.95,-0.9,0.05,3.3,31.4
0.23,-0.04,0.95,1.76,0.02,4.21,31.4
0.24,-0.04,0.95,2.44,-0.31,3.82,31.4
0.25,-0.03,0.96,0.79,-0.78,3.34,31.4
0.24,-0.03,0.94,-1.85,-1.27,1.66,31.4
0.25,-0.02,0.96,-2.09,-0.53,2.08,31.35
0.25,-0.03,0.96,-0.84,0.27,2.55,31.4
0.24,-0.03,0.95,0.63,0.43,1.59,31.4
0.24,-0.03,0.95,2.03,-0.03,2.18,31.45
0.24,-0.03,0.95,2.89,0.24,2.15,31.35
0.25,-0.04,0.95,2.37,0.55,1.62,31.4
0.24,-0.04,0.94,0.55,0.61,1.71,31.45
0.25,-0.04,0.93,-0.99,0.6,1.48,31.45
0.25,-0.04,0.92,-0.63,0.24,1.24,31.4
0.25,-0.04,0.94,0.0,0.09,0.37,31.4
0.25,-0.04,0.97,1.57,0.14,0.69,31.45
0.25,-0.05,0.96,1.39,1.24,1.48,31.4
0.25,-0.04,0.94,-0.21,2.31,1.94,31.45
0.24,-0.04,0.95,-1.27,2.84,3.11,31.45
0.24,-0.03,0.94,-1.11,2.47,3.01,31.4
0.24,-0.03,0.94,0.5,2.14,2.64,31.54
0.24,-0.04,0.93,1.3,1.59,2.06,31.35
0.24,-0.03,0.93,0.38,0.58,0.67,31.4
0.24,-0.03,0.94,-0.41,0.43,0.61,31.35
0.24,-0.03,0.93,-1.47,0.89,0.73,31.35
0.24,-0.03,0.94,-2.47,1.59,0.52,31.4
0.23,-0.04,0.95,-2.49,1.6,1.19,31.31
0.24,-0.04,0.95,-2.4,1.21,1.82,31.35
0.24,-0.03,0.95,-1.54,1.6,1.44,31.4
0.24,-0.04,0.95,-2.34,1.94,0.55,31.45
0.23,-0.04,0.95,-2.58,1.63,0.55,31.35
0.23,-0.04,0.94,-2.64,1.44,1.04,31.49
0.23,-0.04,0.95,-1.82,0.85,1.47,31.45
0.23,-0.04,0.96,-0.89,0.72,1.92,31.35
0.23,-0.04,0.94,-0.34,0.96,2.06,31.31
0.24,-0.04,0.95,0.89,0.98,2.12,31.45
0.24,-0.05,0.96,-0.14,1.21,2.23,31.45
0.24,-0.03,0.97,-1.07,0.66,2.53,31.49
0.23,-0.05,0.96,-1.37,1.22,2.84,31.4
0.23,-0.05,0.96,-1.1,2.0,2.37,31.35
0.23,-0.05,0.97,0.35,1.57,2.79,31.4
0.23,-0.04,0.95,0.95,1.16,2.29,31.45
0.23,-0.05,0.95,1.28,1.02,1.94,31.45
0.23,-0.05,0.94,0.73,1.39,1.65,31.4
0.23,-0.05,0.95,-0.03,1.65,1.91,31.45
0.22,-0.05,0.95,-0.89,1.47,1.5,31.45
0.23,-0.04,0.95,-0.55,0.73,2.21,31.4
0.23,-0.04,0.97,0.18,0.69,3.5,31.45
0.23,-0.05,0.95,1.39,0.93,2.64,31.35
0.23,-0.06,0.95,2.5,1.22,2.76,31.4
0.23,-0.06,0.96,2.66,1.18,3.54,31.4
0.24,-0.06,0.96,2.18,0.58,3.68,31.35
0.24,-0.05,0.97,1.76,0.05,3.69,31.4
0.25,-0.05,0.95,1.92,-0.2,3.27,31.45
0.25,-0.05,0.96,3.56,-0.12,2.6,31.35
0.24,-0.05,0.98,5.11,-0.26,2.46,31.4
0.24,-0.05,0.98,4.84,0.26,2.61,31.35
0.23,-0.05,0.98,4.55,1.24,3.74,31.35
0.22,-0.05,0.98,4.21,2.02,3.89,31.4
0.22,-0.04,0.97,3.66,2.5,3.42,31.45
0.21,-0.05,0.99,3.69,2.41,3.97,31.54
0.2,-0.06,0.99,3.74,2.92,3.8,31.4
0.17,-0.07,0.99,6.06,3.73,4.03,31.31
0.15,-0.1,1.01,10.14,4.46,3.86,31.31
0.12,-0.14,1.08,11.66,5.76,4.93,31.4
0.07,-0.17,1.11,7.5,7.68,9.98,31.35
0.03,-0.16,1.12,3.53,14.49,16.05,31.31
-0.01,-0.15,1.15,6.95,19.94,20.0,31.31
-0.04,-0.15,1.14,17.97,22.67,21.42,31.45
-0.07,-0.17,1.12,28.66,20.44,21.01,31.31
-0.08,-0.21,1.09,35.92,17.47,23.71,31.4
-0.12,-0.24,1.09,38.72,17.47,28.96,31.45
-0.11,-0.23,1.1,34.93,19.71,37.54,31.49
-0.11,-0.23,1.1,28.84,22.56,46.9,31.31
-0.12,-0.2,1.1,22.09,26.49,56.9,31.35
-0.12,-0.14,1.08,21.01,29.65,65.34,31.49
-0.13,-0.11,1.04,22.29,30.38,68.41,31.31
-0.14,-0.05,0.99,27.68,25.85,68.73,31.35
-0.17,-0.02,0.98,37.02,19.3,68.52,31.4
-0.16,-0.01,0.97,45.19,13.47,67.56,31.49
-0.17,-0.02,0.96,47.89,9.6,68.0,31.35
-0.16,-0.03,0.98,44.67,7.18,71.79,31.4
-0.15,-0.04,1.0,38.4,7.24,77.27,31.4
-0.14,-0.05,1.0,32.84,7.54,82.23,31.45
-0.12,-0.04,1.01,27.57,7.91,84.61,31.4
-0.12,-0.03,1.0,24.44,8.2,87.05,31.31
-0.12,-0.05,1.01,27.54,7.33,92.44,31.35
-0.13,-0.09,0.99,32.98,6.46,95.73,31.4
-0.12,-0.09,0.99,39.19,5.94,95.51,31.4
-0.1,-0.06,1.0,39.89,9.77,93.88,31.35
-0.08,-0.06,0.92,36.93,16.81,95.39,31.31
-0.08,-0.1,0.87,30.89,16.31,96.35,31.4
-0.04,-0.07,0.84,25.39,13.53,96.49,31.35
-0.02,-0.07,0.81,24.08,6.81,95.6,31.49
0.0,-0.09,0.81,23.82,-0.26,93.18,31.49
0.03,-0.1,0.82,23.77,-5.19,92.79,31.26
0.06,-0.1,0.84,25.56,-8.81,95.08,31.4
0.13,-0.05,0.9,28.26,-9.83,92.63,31.49
0.2,0.06,0.93,25.6,-5.8,85.07,31.35
0.24,0.09,0.94,23.76,2.06,76.58,31.4
0.27,0.13,0.93,18.98,11.01,67.34,31.31
0.29,0.15,0.91,15.27,14.76,62.84,31.45
0.27,0.14,0.92,20.7,10.58,61.45,31.31
0.29,0.16,0.89,31.37,7.4,56.87,31.49
0.32,0.16,0.9,40.0,7.21,47.4,31.45
0.34,0.15,0.89,35.47,9.13,39.51,31.31
0.35,0.19,0.9,25.08,10.67,39.85,31.4
0.34,0.17,0.89,10.31,14.81,42.56,31.45
0.3,0.12,0.88,4.02,16.56,48.31,31.31
0.36,0.17,0.87,-0.96,19.57,49.48,31.4
0.35,0.2,0.92,-8.98,20.35,45.34,31.26
0.33,0.21,0.9,-11.13,20.18,40.95,31.31
0.32,0.18,0.9,-11.16,22.64,32.06,31.4
0.27,0.14,0.9,-1.98,21.57,30.11,31.35
0.27,0.14,0.87,6.0,21.04,27.56,31.49
0.28,0.14,0.86,3.47,18.82,28.98,31.31
0.23,0.08,0.74,-3.42,22.29,31.51,31.35
0.22,0.05,0.8,-20.64,15.19,30.23,31.31
0.21,0.04,0.82,-34.98,7.34,31.63,31.4
0.18,-0.03,0.82,-38.92,1.31,35.59,31.45
0.18,-0.05,0.85,-31.37,-1.22,34.81,31.31
0.21,-0.04,0.88,-27.85,-2.76,32.63,31.4
0.21,-0.06,0.93,-29.79,-6.72,33.3,31.26
0.23,-0.08,0.91,-35.88,-8.87,36.96,31.31
0.29,-0.06,0.91,-47.31,-11.3,39.59,31.35
0.28,-0.09,0.88,-50.27,-18.27,38.43,31.35
0.31,-0.09,0.87,-37.95,-26.15,32.63,31.31
0.38,-0.06,0.96,-22.2,-31.62,24.12,31.4
0.4,-0.12,0.98,-12.44,-34.99,20.66,31.45
