acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.29,0.06,0.94,2.02,1.98,2.95,30.51
0.31,0.08,0.91,-3.04,0.9,1.89,30.41
0.3,0.08,0.94,-2.7,0.34,2.06,30.55
0.3,0.06,0.94,1.04,1.05,1.98,30.51
0.31,0.07,0.94,0.96,0.37,0.49,30.6
0.29,0.04,0.92,-0.17,-1.39,-1.83,30.55
0.3,0.03,0.94,0.96,-1.65,-3.07,30.46
0.28,0.01,0.96,2.37,-1.31,-1.31,30.51
0.28,0.01,0.94,1.36,-0.41,2.08,30.55
0.29,0.03,0.93,-2.49,1.59,3.13,30.55
0.31,0.05,0.94,-2.55,2.32,3.05,30.51
0.3,0.05,0.93,-2.6,1.66,3.4,30.51
0.3,0.07,0.95,-1.37,0.31,2.99,30.55
0.32,0.06,0.94,-1.1,1.28,1.76,30.6
0.31,0.06,0.93,-1.8,2.56,0.37,30.51
0.3,0.05,0.91,-3.1,0.81,-0.44,30.55
0.29,0.04,0.94,-4.67,-0.58,1.73,30.6
0.29,0.04,0.95,-4.5,0.09,3.36,30.69
0.29,0.05,0.97,-3.74,2.99,2.69,30.55
0.29,0.04,0.94,0.09,4.44,1.77,30.55
0.29,0.04,0.91,2.93,2.5,2.09,30.6
0.28,0.04,0.91,1.68,-1.51,1.92,30.65
0.29,0.03,0.94,0.29,-2.08,3.25,30.55
0.3,0.05,0.96,0.12,1.42,3.04,30.51
0.3,0.07,0.96,-0.69,3.79,1.05,30.6
0.31,0.07,0.92,0.03,2.99,-0.09,30.55
0.3,0.06,0.91,1.19,0.31,-0.56,30.51
0.29,0.05,0.91,0.26,-1.44,-0.52,30.69
0.29,0.05,0.93,-1.39,-1.76,-0.82,30.55
0.28,0.05,0.93,-3.13,0.27,0.9,30.51
0.28,0.03,0.92,-3.85,0.69,0.21,30.6
0.29,0.05,0.93,-5.1,-0.17,1.16,30.65
0.29,0.05,0.93,-5.21,-0.43,1.5,30.55
0.3,0.05,0.94,-2.82,-0.64,1.05,30.51
0.3,0.05,0.95,-4.0,0.38,1.76,30.55
0.29,0.05,0.96,0.76,0.87,2.5,30.55
0.28,0.04,0.94,1.95,2.5,3.33,30.6
0.3,0.04,0.91,-0.73,2.31,2.35,30.6
0.3,0.06,0.93,-5.85,0.58,3.27,30.55
0.3,0.05,0.92,-5.13,0.18,2.82,30.51
0.31,0.06,0.94,-0.79,-0.41,1.92,30.6
0.3,0.06,0.95,3.16,-1.27,2.47,30.46
0.31,0.06,0.93,6.53,-1.1,1.92,30.55
0.29,0.02,0.93,7.47,-0.12,1.62,30.6
0.3,0.02,0.93,7.51,0.14,3.16,30.46
0.3,0.02,0.92,2.56,0.55,3.21,30.55
0.29,0.03,0.92,0.75,0.37,3.76,30.55
0.29,0.02,0.93,2.26,1.27,4.38,30.51
0.29,0.02,0.93,4.89,1.19,5.21,30.55
0.29,0.03,0.92,4.56,1.16,6.6,30.6
0.28,0.03,0.92,3.92,1.37,7.69,30.51
0.28,0.03,0.91,3.8,2.7,7.79,30.46
0.29,0.06,0.91,4.06,2.95,8.46,30.55
0.28,0.06,0.9,4.17,1.4,6.92,30.6
0.28,0.07,0.9,5.97,0.09,6.15,30.55
0.3,0.1,0.89,7.33,0.32,1.89,30.46
0.31,0.12,0.89,10.37,-0.32,-6.46,30.6
0.31,0.16,0.89,14.23,-1.39,-17.91,30.51
0.35,0.21,0.87,20.84,-5.16,-32.84,30.55
0.33,0.24,0.82,32.93,-9.62,-53.66,30.55
0.3,0.22,0.82,50.58,-17.22,-73.71,30.51
0.25,0.09,0.79,80.76,-27.74,-86.82,30.55
0.19,-0.05,0.84,96.87,-33.68,-83.37,30.6
0.15,-0.15,0.87,93.13,-34.46,-64.96,30.6
0.13,-0.18,0.86,68.02,-27.25,-40.27,30.55
0.13,-0.14,0.87,37.65,-12.23,-10.08,30.55
0.16,-0.06,0.87,17.22,0.31,15.16,30.51
0.23,0.04,0.84,6.08,8.18,29.83,30.65
0.28,0.15,0.79,3.18,8.98,35.74,30.65
0.3,0.24,0.76,1.11,9.08,33.95,30.6
0.34,0.29,0.76,1.05,10.21,27.53,30.51
0.33,0.3,0.74,6.02,11.77,17.27,30.65
0.32,0.3,0.73,14.69,12.06,9.25,30.65
0.3,0.28,0.75,37.07,3.51,15.33,30.51
0.32,0.18,0.61,48.95,-2.09,6.58,30.55
0.27,0.13,0.62,55.62,-14.61,3.08,30.65
0.25,0.14,0.65,45.5,-18.9,10.96,30.6
0.27,0.16,0.69,34.32,-18.27,21.3,30.65
0.29,0.18,0.69,21.45,-11.65,31.89,30.55
0.3,0.21,0.69,10.9,-7.57,34.17,30.6
0.32,0.23,0.69,6.87,-7.37,31.18,30.69
0.34,0.24,0.7,12.4,-7.42,23.59,30.55
0.36,0.25,0.69,21.88,-4.5,10.69,30.6
0.35,0.23,0.66,29.62,-1.77,-4.34,30.6
0.33,0.22,0.63,35.71,0.02,-21.16,30.55
0.28,0.23,0.58,42.34,-2.7,-28.67,30.55
0.22,0.21,0.57,45.63,-6.99,-33.73,30.51
0.19,0.16,0.58,52.6,-13.42,-36.27,30.65
0.18,0.12,0.58,64.84,-18.78,-35.91,30.55
0.2,0.11,0.6,73.92,-19.8,-31.91,30.51
0.26,0.08,0.57,73.48,-22.27,-24.82,30.6
0.29,0.1,0.6,64.0,-26.08,-13.48,30.65
0.35,0.13,0.65,49.59,-28.37,-4.99,30.51
0.35,0.14,0.75,40.99,-29.34,2.6,30.6
0.34,0.18,0.82,40.2,-21.91,10.76,30.46
0.35,0.19,0.86,39.92,-9.74,19.1,30.55
0.36,0.18,0.82,38.32,1.79,25.79,30.51
0.39,0.21,0.8,30.85,9.76,33.54,30.55
0.39,0.23,0.81,18.95,16.05,39.24,30.55
0.39,0.26,0.82,6.7,23.24,41.92,30.6
0.35,0.32,0.79,-0.43,29.62,42.38,30.55
0.32,0.38,0.73,-11.97,35.21,38.69,30.55
0.24,0.41,0.69,-17.53,32.63,31.16,30.51
0.18,0.43,0.65,-20.38,26.35,23.48,30.6
0.13,0.43,0.63,-14.08,16.23,19.5,30.55
0.11,0.39,0.62,-0.05,6.4,18.56,30.51
0.12,0.35,0.6,13.4,-1.71,17.24,30.6
0.18,0.33,0.62,17.15,-13.24,15.71,30.55
0.25,0.3,0.74,12.05,-22.64,20.06,30.55
0.31,0.32,0.85,0.78,-25.91,24.44,30.51
0.31,0.34,0.87,-20.53,-14.89,27.82,30.55
0.27,0.3,0.87,-41.11,-3.73,31.83,30.46
0.23,0.3,0.83,-60.12,5.82,38.72,30.55
0.21,0.31,0.74,-73.37,8.06,36.87,30.51
0.21,0.37,0.67,-81.88,3.31,33.22,30.55
0.27,0.38,0.63,-83.95,-6.15,23.71,30.6
0.34,0.32,0.67,-72.35,-21.15,11.57,30.6
0.41,0.39,0.75,-61.94,-37.36,-2.52,30.55
0.44,0.38,0.9,-55.53,-47.1,-12.9,30.55
0.4,0.28,1.04,-42.26,-44.55,-11.08,30.51
0.37,0.22,1.05,-42.44,-23.6,-5.48,30.55
0.36,0.2,1.13,-54.9,-4.82,2.29,30.55
0.34,0.14,1.14,-69.34,4.96,16.24,30.51
0.38,0.17,1.08,-89.07,17.86,18.34,30.6
0.48,0.2,0.97,-93.92,26.2,29.22,30.55
0.41,0.1,0.87,-99.57,29.42,35.15,30.55
0.5,0.11,0.85,-100.72,20.18,37.54,30.6
0.57,0.13,0.93,-102.98,7.25,34.6,30.55
0.63,0.18,1.1,-99.45,-0.29,26.47,30.55
0.66,0.19,1.24,-90.92,9.57,13.28,30.6
0.63,0.22,1.3,-80.11,26.41,-3.16,30.55
0.58,0.16,1.23,-76.31,44.18,-15.85,30.46
0.51,0.03,1.06,-75.62,55.6,-30.63,30.6
0.43,-0.14,0.83,-79.76,52.66,-47.1,30.51
0.43,-0.3,0.83,-67.86,30.85,-45.42,30.65
0.51,-0.31,0.92,-52.06,4.72,-39.04,30.6
0.54,-0.33,1.09,-35.89,-11.54,-24.06,30.6
0.61,-0.26,1.28,-38.11,-10.17,-17.44,30.55
0.63,-0.12,1.45,-53.53,8.24,-18.58,30.46
0.6,-0.03,1.48,-71.42,37.56,-28.6,30.51
0.54,0.02,1.45,-68.31,59.36,-32.4,30.46
0.44,-0.01,1.26,-39.36,68.69,-26.35,30.55
0.4,-0.1,0.99,-9.16,63.65,-25.08,30.51
0.35,-0.17,0.8,-3.68,46.69,-28.15,30.55
0.31,-0.23,0.81,-8.52,21.44,-30.2,30.46
0.38,-0.11,0.98,-23.31,5.95,-31.48,30.51
0.37,-0.15,1.09,-17.69,2.58,-28.0,30.6
0.38,-0.16,1.19,-0.08,11.19,-26.08,30.55
0.36,-0.12,1.27,17.13,20.21,-27.98,30.51
0.38,-0.07,1.26,18.46,35.01,-29.04,30.69
0.32,-0.06,1.2,18.38,47.13,-23.19,30.55
0.33,-0.04,1.01,10.6,59.18,-22.03,30.46
0.34,-0.12,0.71,-1.42,53.6,-35.02,30.6
0.25,-0.2,0.64,-16.09,22.76,-37.94,30.55
0.24,-0.22,0.75,-24.89,-13.77,-36.78,30.65
0.23,-0.19,0.96,-13.11,-30.9,-25.27,30.6
0.26,-0.11,1.11,1.82,-20.99,-16.96,30.55
0.28,-0.07,1.12,5.63,-0.27,-14.18,30.55
0.26,-0.08,1.16,7.15,12.82,-5.98,30.51
0.28,-0.14,1.07,7.79,19.11,-6.03,30.6
0.35,-0.08,0.97,-1.51,21.66,-3.22,30.55
0.43,-0.08,0.93,-25.33,13.79,-5.1,30.6
0.39,-0.14,0.93,-51.98,2.38,-10.38,30.6
0.32,-0.21,1.01,-65.76,-7.4,-16.52,30.65
0.28,-0.2,1.07,-62.06,-11.92,-16.41,30.55
0.26,-0.24,1.06,-43.56,-14.21,-16.85,30.51
0.21,-0.29,1.1,-19.62,-15.33,-13.66,30.55
0.22,-0.27,1.13,-1.27,-16.9,-6.44,30.55
0.24,-0.16,1.16,-0.21,-13.36,2.27,30.51
0.27,-0.08,1.09,-5.95,-3.62,8.26,30.55
0.3,-0.03,0.97,-18.27,7.24,6.93,30.65
0.27,-0.06,0.91,-22.15,4.43,4.43,30.6
0.27,-0.12,0.88,-17.22,-6.02,-2.72,30.55
0.26,-0.16,0.88,-3.08,-18.26,-1.94,30.46
0.26,-0.18,0.94,8.9,-23.83,4.5,30.51
0.28,-0.16,0.97,6.69,-22.49,10.37,30.69
0.3,-0.16,0.99,-5.48,-17.73,12.02,30.55
0.29,-0.17,1.04,-17.31,-14.09,13.76,30.55
0.32,-0.11,1.06,-13.66,-8.76,16.61,30.6
0.33,-0.08,1.02,-5.19,-2.14,14.67,30.46
0.35,-0.05,0.96,9.22,-3.01,13.95,30.6
0.34,-0.03,0.95,12.24,-7.57,10.9,30.6
0.37,0.0,0.97,4.23,-9.34,5.28,30.55
0.33,-0.06,0.95,-3.63,-7.86,3.27,30.55
0.32,-0.11,0.95,-10.73,-5.13,1.92,30.51
0.33,-0.12,0.99,-18.93,-5.39,-0.15,30.55
0.31,-0.12,1.02,-22.37,-7.37,2.06,30.55
0.3,-0.13,1.03,-18.11,-7.05,4.63,30.69
0.3,-0.14,1.04,-12.08,-3.63,6.85,30.65
0.31,-0.14,1.03,-5.21,-1.69,5.01,30.55
0.34,-0.15,1.03,-4.18,-1.08,5.05,30.55
0.34,-0.12,1.0,-6.98,-1.53,3.15,30.6
0.33,-0.12,0.98,-13.07,-3.39,3.63,30.65
0.33,-0.14,0.97,-18.81,-7.65,2.32,30.51
0.32,-0.15,0.98,-23.34,-12.12,3.19,30.51
0.36,-0.12,1.02,-36.24,-9.76,5.45,30.46
0.32,-0.21,1.06,-51.36,-6.81,5.21,30.55
0.31,-0.28,1.12,-54.9,-4.43,6.49,30.69
0.3,-0.3,1.13,-48.02,-0.52,7.04,30.55
