acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.26,0.14,0.95,-0.17,-2.26,0.66,30.74
0.26,0.15,0.96,-1.73,-1.1,0.09,30.69
0.26,0.16,0.98,-0.4,-0.03,2.03,30.65
0.26,0.17,0.96,1.19,1.42,3.1,30.74
0.25,0.16,0.96,4.56,1.98,4.09,30.69
0.25,0.16,0.94,5.42,2.2,3.62,30.74
0.25,0.17,0.92,3.33,1.4,2.26,30.74
0.24,0.16,0.94,-1.31,1.22,2.26,30.69
0.26,0.17,0.95,-0.47,1.28,3.74,30.69
0.23,0.16,0.95,-0.23,3.04,3.88,30.65
0.25,0.17,0.92,-1.31,2.18,3.1,30.69
0.25,0.18,0.91,-2.99,0.82,0.53,30.69
0.24,0.17,0.91,-2.15,-0.38,-1.71,30.74
0.23,0.17,0.93,-0.31,-1.98,-1.27,30.74
0.24,0.15,0.93,-0.92,-2.06,-1.37,30.69
0.23,0.14,0.93,-0.89,-1.92,0.14,30.74
0.23,0.15,0.94,0.21,-0.93,2.84,30.65
0.24,0.16,0.94,-1.53,-0.31,2.63,30.69
0.25,0.17,0.95,-4.11,0.0,1.66,30.74
0.26,0.18,0.94,-3.53,0.44,-0.27,30.74
0.25,0.16,0.94,-0.27,-0.14,-0.26,30.69
0.27,0.17,0.94,0.0,-1.08,-1.37,30.74
0.26,0.16,0.93,-2.81,-1.97,-3.04,30.65
0.25,0.14,0.94,-3.13,-2.44,-3.1,30.69
0.26,0.15,0.94,-2.43,-1.79,-3.15,30.69
0.26,0.14,0.94,-1.34,-2.47,-3.62,30.74
0.25,0.14,0.96,-1.42,-2.72,-2.61,30.74
0.24,0.12,0.96,2.58,-1.92,-0.55,30.79
0.25,0.13,0.96,3.33,0.89,2.21,30.74
0.25,0.14,0.95,0.63,2.47,2.21,30.69
0.25,0.16,0.93,-1.21,2.75,2.08,30.69
0.24,0.15,0.92,-1.13,2.21,1.48,30.74
0.24,0.16,0.94,-1.15,0.73,0.47,30.74
0.25,0.16,0.93,-1.57,0.92,0.03,30.69
0.25,0.17,0.94,0.06,1.5,0.38,30.65
0.24,0.16,0.94,-0.23,1.15,0.0,30.65
0.24,0.16,0.94,2.21,-0.46,-0.26,30.69
0.26,0.16,0.94,2.69,-0.11,0.2,30.65
0.24,0.15,0.92,3.24,-0.89,1.02,30.65
0.25,0.16,0.94,3.22,-0.52,2.7,30.74
0.27,0.16,0.94,3.69,-0.2,1.85,30.79
0.27,0.16,0.95,3.01,0.03,1.19,30.65
0.26,0.17,0.94,1.21,-0.05,-0.47,30.69
0.26,0.15,0.94,-0.58,0.84,-1.04,30.79
0.25,0.14,0.94,0.76,1.53,-1.16,30.74
0.24,0.15,0.95,2.95,1.05,0.64,30.69
0.24,0.14,0.94,3.18,0.47,0.44,30.79
0.25,0.15,0.94,1.01,0.38,1.15,30.65
0.25,0.16,0.95,-1.13,1.66,2.52,30.65
0.26,0.17,0.94,-1.22,3.65,3.28,30.69
0.26,0.19,0.94,-2.76,3.88,2.69,30.74
0.26,0.2,0.91,-4.49,2.35,-0.7,30.74
0.24,0.17,0.93,0.69,0.38,-1.6,30.79
0.24,0.17,0.94,6.53,-0.43,-1.91,30.74
0.24,0.16,0.93,6.18,-1.04,-1.56,30.74
0.23,0.14,0.92,2.26,-1.37,-1.48,30.69
