acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.14,-0.11,0.95,-1.89,2.78,1.68,31.12
0.13,-0.13,0.94,0.49,1.22,1.07,31.17
0.13,-0.13,0.96,4.31,1.34,1.77,31.12
0.14,-0.11,0.95,4.63,1.28,2.14,31.12
0.13,-0.11,0.95,1.83,1.31,2.61,31.17
0.13,-0.1,0.94,1.97,1.11,2.9,31.12
0.13,-0.09,0.95,4.02,1.19,3.11,31.12
0.15,-0.09,0.95,5.74,0.87,1.89,31.02
0.15,-0.09,0.95,4.06,0.61,1.83,31.21
0.16,-0.09,0.95,0.9,0.66,1.73,31.12
0.14,-0.1,0.94,-4.05,0.08,1.59,31.07
0.13,-0.12,0.95,-2.84,-0.44,1.83,31.12
0.14,-0.12,0.95,-1.36,-0.23,1.13,31.12
0.13,-0.13,0.95,-1.57,-2.24,0.7,31.17
0.15,-0.11,0.91,0.92,-2.12,1.8,31.12
0.14,-0.13,0.96,2.15,-1.92,1.65,31.02
0.15,-0.12,0.97,4.64,-1.13,2.17,31.07
0.14,-0.12,0.96,2.76,-0.84,2.69,31.12
0.15,-0.11,0.95,1.6,-0.73,2.55,31.12
0.16,-0.1,0.95,-0.21,-0.84,-0.72,31.17
0.15,-0.09,0.97,1.76,-1.63,0.06,31.12
0.15,-0.09,0.97,0.02,-0.79,0.47,31.12
0.14,-0.11,0.96,-1.05,-0.72,1.25,31.07
0.13,-0.11,0.96,-3.51,-0.05,0.63,31.12
0.13,-0.12,0.97,-2.0,0.09,0.93,31.12
0.14,-0.12,0.95,-2.64,0.26,-0.56,31.07
0.14,-0.1,0.95,-2.0,-0.08,0.05,31.12
0.14,-0.12,0.96,-0.32,0.17,0.02,31.12
0.15,-0.12,0.95,0.98,0.64,0.6,31.07
0.14,-0.12,0.95,-0.34,0.24,0.18,31.12
0.14,-0.13,0.95,-0.47,-0.03,0.95,31.12
0.14,-0.12,0.96,0.58,0.18,1.3,31.17
0.15,-0.11,0.96,0.24,-0.27,1.69,31.12
0.14,-0.12,0.95,-1.56,-0.78,1.28,31.02
0.15,-0.11,0.96,-0.99,-0.69,1.5,31.07
0.15,-0.13,0.96,0.53,-0.35,0.0,31.12
0.14,-0.14,0.97,2.26,-1.42,-0.15,31.12
0.15,-0.12,0.97,1.34,-1.04,-0.32,31.17
0.15,-0.12,0.97,-1.59,-0.15,0.99,31.12
0.15,-0.14,0.97,-2.56,0.55,0.75,31.12
0.16,-0.13,0.99,-2.84,1.31,0.32,31.17
0.15,-0.12,0.97,-0.44,1.13,1.18,31.12
0.16,-0.12,0.96,0.02,1.37,1.89,31.12
0.15,-0.11,0.98,1.04,2.37,2.58,31.12
0.15,-0.11,0.96,2.47,3.27,2.72,31.07
0.15,-0.12,0.96,5.21,2.47,2.41,31.12
0.14,-0.11,0.95,6.55,1.01,1.13,31.07
0.15,-0.12,0.95,7.85,-0.18,0.31,31.12
0.16,-0.11,0.96,6.61,0.73,0.64,31.12
0.15,-0.12,0.95,3.02,2.38,0.55,31.26
0.15,-0.11,0.95,-0.18,1.82,0.96,31.12
