acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.18,-0.08,0.96,0.46,0.69,1.19,31.17
0.18,-0.08,0.96,0.64,0.27,2.37,31.17
0.17,-0.07,0.95,-0.32,0.61,2.38,31.12
0.17,-0.09,0.96,0.05,1.05,2.24,31.21
0.17,-0.08,0.96,1.74,1.07,2.89,31.07
0.18,-0.08,0.96,0.84,0.53,2.66,31.12
0.18,-0.09,0.96,1.1,-0.18,1.76,31.17
0.18,-0.09,0.95,1.59,0.44,1.82,31.17
0.17,-0.1,0.96,2.67,1.08,2.15,31.21
0.18,-0.08,0.96,1.18,1.02,1.62,31.17
0.18,-0.07,0.96,-0.37,1.95,1.04,31.17
0.17,-0.06,0.94,-0.85,2.27,0.34,31.02
0.16,-0.08,0.96,-0.66,0.02,-0.03,31.17
0.16,-0.09,0.94,0.41,-1.07,0.43,31.17
0.16,-0.09,0.95,1.02,-1.11,0.08,31.21
0.17,-0.1,0.96,-0.23,-0.46,0.87,31.12
0.17,-0.09,0.97,-0.73,0.31,2.23,31.07
0.18,-0.1,0.97,0.12,1.21,2.64,31.12
0.19,-0.08,0.99,2.41,2.4,3.28,31.17
0.19,-0.08,0.97,1.44,3.31,2.84,31.17
0.17,-0.08,0.95,0.14,3.18,1.83,31.12
0.17,-0.08,0.94,0.34,2.12,1.45,31.17
0.16,-0.06,0.93,-1.15,1.02,1.51,31.07
0.16,-0.07,0.93,-0.78,0.47,2.11,31.12
0.16,-0.09,0.93,0.08,0.37,2.2,31.17
0.16,-0.09,0.93,1.18,-1.3,2.21,31.17
0.18,-0.09,0.95,-0.06,-3.16,1.4,31.12
0.19,-0.08,0.96,0.24,-3.54,1.08,31.12
0.18,-0.08,0.98,1.24,-2.46,1.04,31.17
0.19,-0.07,0.98,1.73,-0.35,1.13,31.12
0.18,-0.08,0.98,0.99,1.05,2.15,31.07
0.19,-0.08,0.97,0.15,1.36,2.78,31.17
0.19,-0.09,0.96,0.93,1.33,1.53,31.12
0.17,-0.1,0.95,0.96,0.72,-0.09,31.21
0.18,-0.09,0.97,1.21,-1.18,-0.79,31.07
0.17,-0.12,0.97,1.57,-0.72,0.41,31.12
0.17,-0.11,0.98,2.38,1.5,1.62,31.12
0.18,-0.1,0.97,1.97,3.54,4.23,31.17
0.19,-0.1,0.96,1.39,3.82,4.98,31.12
0.19,-0.09,0.94,1.04,2.58,4.41,31.12
0.19,-0.09,0.96,0.37,1.07,2.78,31.17
0.18,-0.08,0.97,0.75,0.69,2.63,31.12
0.2,-0.08,0.97,2.75,2.09,2.35,31.12
0.2,-0.08,0.97,2.15,3.02,2.21,31.26
0.2,-0.07,0.96,1.82,2.6,2.64,31.12
0.2,-0.08,0.95,2.95,2.55,3.53,31.21
0.22,-0.07,0.96,5.11,2.72,4.95,31.07
0.22,-0.07,0.95,5.74,3.47,4.92,31.21
0.24,-0.07,0.93,5.94,3.91,3.66,31.12
0.26,-0.08,0.91,3.97,3.42,1.62,31.07
0.26,-0.08,0.89,2.34,2.14,0.61,31.12
0.29,-0.09,0.88,2.72,0.75,-0.6,31.21
0.31,-0.11,0.87,3.15,-0.75,-0.79,31.26
0.32,-0.13,0.85,4.37,-3.68,-0.02,31.12
0.36,-0.13,0.86,5.91,-6.47,1.74,31.21
0.41,-0.12,0.87,7.47,-7.92,1.3,31.17
0.44,-0.09,0.91,12.26,-9.82,2.76,31.12
0.49,-0.03,0.92,15.65,-10.81,-1.59,31.12
0.51,0.01,0.9,18.64,-10.64,-9.76,31.17
0.49,0.02,0.89,23.74,-10.87,-19.27,31.12
0.45,0.01,0.92,26.02,-11.11,-23.13,31.21
0.44,-0.0,0.9,22.41,-8.67,-25.69,31.17
0.44,-0.01,0.89,13.34,-2.56,-26.11,31.12
0.46,0.01,0.85,-6.06,2.76,-28.93,31.12
0.46,-0.0,0.84,-17.6,3.57,-28.24,31.12
0.44,-0.03,0.87,-20.27,0.82,-29.65,31.17
0.45,-0.05,0.9,-18.93,-3.5,-35.47,31.12
0.45,-0.03,0.94,-15.47,-7.4,-36.5,31.17
0.46,-0.07,0.96,-6.15,-9.82,-39.34,31.07
0.44,-0.09,0.95,0.49,-9.11,-40.12,31.12
0.41,-0.1,0.97,6.2,-9.71,-38.26,31.17
0.39,-0.15,0.96,5.66,-9.33,-37.73,31.07
0.41,-0.11,0.96,0.6,-5.31,-37.42,31.12
0.41,-0.11,0.96,-3.65,0.09,-37.53,31.17
0.43,-0.07,0.93,-6.34,3.66,-42.85,31.17
0.38,-0.08,0.87,-3.4,2.87,-47.98,31.12
0.36,-0.08,0.82,5.59,-3.22,-52.46,31.12
0.34,-0.05,0.81,12.12,-10.56,-57.54,31.07
0.33,-0.03,0.86,12.58,-14.52,-60.03,31.02
0.34,-0.01,0.84,3.73,-14.21,-64.98,31.07
0.33,-0.01,0.86,-6.31,-12.17,-66.29,31.07
0.35,0.01,0.86,-10.9,-8.24,-65.42,31.12
0.34,-0.01,0.84,-14.2,-9.1,-67.68,31.12
0.32,-0.02,0.84,-16.32,-10.4,-72.53,31.17
0.31,-0.01,0.81,-16.99,-12.6,-76.82,31.12
0.28,-0.04,0.78,-23.5,-13.45,-80.37,31.21
0.28,-0.04,0.79,-35.05,-17.53,-79.85,31.17
0.27,-0.05,0.75,-55.25,-22.34,-85.47,31.12
0.23,-0.04,0.8,-66.14,-29.45,-81.48,31.12
0.28,-0.02,0.87,-71.82,-31.71,-79.88,31.17
0.19,-0.04,0.9,-51.34,-36.23,-78.6,31.21
0.26,-0.07,1.13,-43.79,-36.58,-74.11,31.12
0.26,-0.21,0.99,-28.21,-21.95,-80.08,31.07
0.19,-0.27,1.07,-38.55,-11.51,-77.48,31.17
0.21,-0.31,1.14,-44.52,1.51,-64.98,31.12
0.21,-0.3,1.07,-50.98,17.65,-57.04,31.26
0.17,-0.27,1.0,-51.31,25.16,-55.48,31.17
0.11,-0.21,0.97,-49.98,26.89,-55.31,31.12
0.08,-0.21,1.0,-42.41,22.75,-61.4,31.17
0.05,-0.23,1.02,-30.7,19.36,-64.27,31.07
0.08,-0.28,0.98,-25.83,23.04,-69.05,31.21
0.09,-0.33,1.02,-21.57,20.95,-70.95,31.12
0.05,-0.37,1.05,-24.17,20.72,-62.85,31.07
0.03,-0.43,1.13,-16.35,22.69,-49.91,31.12
0.05,-0.44,1.16,-13.65,33.22,-37.37,31.17
0.05,-0.37,1.15,-12.06,43.68,-26.18,31.17
0.07,-0.27,1.08,-14.79,51.08,-20.06,31.12
-0.04,-0.15,1.12,-3.86,47.79,-1.31,31.07
0.05,-0.15,0.9,-1.76,45.91,-15.37,31.07
0.06,-0.14,0.88,-5.07,38.76,-21.98,31.21
0.06,-0.13,0.93,-2.75,24.38,-23.33,31.17
0.08,-0.12,0.97,10.29,18.95,-25.04,31.17
0.08,-0.13,1.02,16.0,21.18,-29.68,31.21
0.07,-0.15,1.08,16.37,23.16,-27.4,31.21
0.1,-0.13,1.11,11.91,31.59,-26.05,31.07
0.08,-0.08,1.06,4.44,44.47,-19.77,31.12
0.08,-0.09,1.0,7.79,49.62,-20.2,31.02
0.09,-0.09,0.89,12.79,46.21,-22.52,31.17
0.08,-0.07,0.79,14.38,34.96,-30.58,31.21
0.04,-0.04,0.81,17.95,12.35,-24.73,31.12
0.08,-0.11,0.68,5.63,5.63,-40.35,31.17
0.03,-0.09,0.77,-14.24,1.92,-48.53,31.21
0.05,-0.06,0.94,-25.1,-3.34,-47.31,31.12
0.04,-0.1,0.95,-23.92,-1.42,-47.37,31.17
