acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.16,0.09,0.96,2.61,-1.04,1.54,31.4
0.17,0.11,0.97,6.82,-0.53,5.05,31.35
0.18,0.12,0.99,5.34,1.02,10.17,31.31
0.18,0.1,0.95,0.35,3.73,8.52,31.4
0.17,0.1,0.93,-3.66,3.42,4.52,31.26
0.18,0.11,0.94,-1.76,0.31,1.88,31.4
0.18,0.12,0.95,-0.23,-3.05,-2.08,31.4
0.2,0.13,0.94,-0.34,-3.91,-5.05,31.35
0.18,0.11,0.96,-1.56,-4.27,-5.92,31.4
0.2,0.12,0.96,-4.76,-3.27,-6.6,31.31
0.18,0.1,0.95,-4.46,-3.08,-6.32,31.26
0.19,0.12,0.99,-0.2,-3.45,-1.39,31.4
0.19,0.11,1.02,7.54,-2.98,3.28,31.31
0.19,0.1,0.99,10.08,0.87,2.98,31.35
0.18,0.09,0.98,8.44,3.66,2.53,31.31
0.19,0.1,0.96,2.15,3.83,2.21,31.31
0.2,0.13,0.93,-6.08,3.4,1.95,31.45
0.19,0.14,0.94,-9.07,2.95,1.47,31.4
0.18,0.12,0.94,-8.46,1.86,0.66,31.4
0.19,0.11,0.96,-4.08,0.06,0.35,31.35
0.19,0.1,0.99,3.11,-0.7,1.3,31.31
0.17,0.09,0.96,4.35,0.17,0.69,31.4
0.18,0.1,0.95,-0.78,1.13,-0.44,31.35
0.18,0.11,0.93,-5.71,1.91,0.76,31.31
0.17,0.11,0.93,-2.72,0.05,2.4,31.4
0.15,0.1,0.93,1.83,-3.18,1.92,31.35
0.17,0.1,0.93,4.18,-7.24,0.47,31.4
0.18,0.12,0.92,1.62,-9.28,0.29,31.4
0.2,0.13,0.94,-3.15,-8.78,1.63,31.35
0.21,0.13,0.97,-8.41,-7.3,1.1,31.49
0.22,0.13,0.99,-9.33,-6.02,-1.02,31.4
0.21,0.13,0.99,-7.22,-8.64,-2.34,31.26
0.21,0.1,1.01,1.82,-5.98,-3.36,31.4
0.22,0.11,1.02,8.47,-4.55,-1.47,31.4
0.21,0.11,1.01,7.47,-2.17,2.73,31.45
0.2,0.09,0.99,1.6,1.42,4.21,31.4
0.19,0.07,0.95,-1.04,4.34,2.95,31.35
0.19,0.09,0.96,-1.85,4.96,2.6,31.35
0.18,0.08,0.97,-1.57,2.12,0.32,31.21
0.18,0.08,0.97,-0.21,0.76,-2.24,31.35
0.17,0.1,0.94,1.68,2.02,-4.79,31.26
0.18,0.14,0.97,4.53,3.68,0.03,31.4
0.16,0.1,0.96,8.93,5.59,2.81,31.26
0.15,0.1,0.92,7.76,6.84,0.79,31.35
0.14,0.1,0.89,5.83,5.18,0.96,31.31
0.17,0.13,0.87,0.05,3.24,1.33,31.31
0.17,0.13,0.91,-3.65,-0.56,0.27,31.35
0.16,0.11,0.93,-0.87,-1.48,1.83,31.4
0.16,0.11,0.94,4.52,-0.15,1.27,31.35
0.17,0.12,0.91,4.64,0.98,-0.93,31.45
0.15,0.13,0.9,-0.96,-1.07,1.3,31.21
0.15,0.11,0.9,-5.94,-3.15,1.47,31.45
0.17,0.13,0.91,-5.16,-3.89,0.55,31.35
0.19,0.14,0.91,-2.0,-4.63,1.28,31.31
0.18,0.12,0.95,0.4,-7.13,3.05,31.35
0.2,0.13,0.97,-1.39,-7.5,3.73,31.35
0.2,0.11,0.97,-3.62,-5.73,2.09,31.31
0.22,0.13,0.96,-7.39,-2.89,0.7,31.4
0.23,0.14,1.02,-10.49,-1.18,4.72,31.26
0.22,0.11,1.02,-7.39,0.2,4.93,31.31
0.22,0.09,0.99,-3.47,2.03,2.4,31.35
0.21,0.08,0.97,0.34,1.59,0.09,31.35
0.19,0.07,0.92,2.31,-1.77,-4.12,31.31
0.19,0.05,0.98,7.94,-6.95,-4.55,31.45
0.2,0.07,0.98,7.71,-6.03,-4.27,31.45
0.19,0.07,1.0,3.44,-2.81,-2.24,31.4
0.18,0.07,0.96,-3.36,0.34,-1.19,31.35
0.2,0.08,1.01,-4.09,3.48,3.21,31.35
0.2,0.1,0.98,-1.02,6.7,4.11,31.31
0.19,0.11,0.95,1.47,5.44,3.05,31.4
0.2,0.11,0.93,3.82,2.85,1.88,31.4
0.21,0.12,0.91,3.13,0.35,-0.41,31.4
0.21,0.13,0.96,7.3,-0.06,1.11,31.26
0.19,0.11,0.92,9.13,0.63,0.63,31.31
0.2,0.11,0.94,5.77,-0.93,0.26,31.4
0.2,0.12,0.93,1.37,-1.34,1.04,31.35
0.2,0.14,0.93,-5.63,1.21,1.85,31.4
0.18,0.11,0.92,-7.39,0.9,2.5,31.31
0.19,0.1,0.95,-4.23,-0.02,4.6,31.35
0.19,0.1,0.97,2.24,0.21,4.76,31.4
0.19,0.1,0.95,3.89,1.21,2.95,31.4
0.19,0.1,0.94,4.6,0.85,1.3,31.35
0.19,0.1,0.93,-1.05,0.82,-0.63,31.4
0.19,0.1,0.94,-5.19,-0.41,-0.03,31.35
0.21,0.12,0.94,-9.18,0.96,1.74,31.45
0.2,0.12,0.96,-11.71,1.82,2.35,31.31
0.19,0.1,0.97,-13.56,2.6,2.05,31.35
0.19,0.1,0.97,-8.61,3.18,2.81,31.35
0.19,0.1,0.97,-2.64,3.6,3.54,31.4
0.19,0.1,0.94,3.6,3.53,2.53,31.45
0.19,0.09,0.95,4.81,1.73,1.68,31.35
0.18,0.08,0.94,3.83,-0.35,1.21,31.49
0.18,0.09,0.96,3.21,-0.84,0.46,31.4
0.18,0.08,0.96,6.46,-0.29,0.73,31.35
0.18,0.08,0.98,7.3,0.18,1.89,31.31
0.2,0.12,0.97,5.47,1.05,5.68,31.35
0.19,0.1,0.96,1.18,1.98,6.66,31.35
0.19,0.11,0.94,-4.2,2.37,5.3,31.4
0.2,0.12,0.96,-2.52,2.0,3.97,31.45
0.2,0.12,0.96,1.97,1.21,2.02,31.35
0.21,0.13,0.97,4.56,-0.93,1.97,31.31
0.21,0.12,0.94,-0.31,-1.15,-0.96,31.45
0.19,0.1,0.96,-5.28,-0.79,-0.41,31.35
0.2,0.12,0.96,-5.21,0.92,1.89,31.4
0.19,0.09,0.97,-2.0,1.6,3.53,31.4
0.19,0.09,0.97,1.24,1.18,4.32,31.35
0.19,0.08,0.96,2.0,0.58,5.15,31.49
0.19,0.09,0.97,0.67,0.7,5.88,31.35
0.19,0.08,0.96,-1.8,1.83,3.42,31.31
0.19,0.09,0.96,-2.66,1.65,1.37,31.4
0.2,0.12,0.94,-2.0,1.02,1.08,31.35
0.19,0.1,0.96,-1.92,-0.46,-0.06,31.4
0.18,0.09,0.97,0.49,-1.28,1.27,31.4
0.2,0.11,0.97,2.64,0.73,4.49,31.35
0.19,0.1,0.95,3.65,2.09,5.94,31.4
0.18,0.09,0.94,3.28,1.33,4.47,31.4
0.19,0.09,0.95,2.37,0.66,4.37,31.49
0.2,0.09,0.95,0.98,-0.41,3.53,31.31
0.19,0.09,0.94,-0.5,-0.18,2.34,31.4
0.2,0.1,0.95,-1.59,0.44,1.31,31.35
0.2,0.11,0.95,-0.32,1.15,2.47,31.31
0.21,0.13,0.94,-0.5,2.29,2.89,31.4
0.2,0.11,0.95,-0.89,1.22,3.15,31.35
0.19,0.09,0.94,-0.96,0.03,0.75,31.31
0.19,0.1,0.94,-0.87,-0.23,0.31,31.4
0.21,0.11,0.95,-0.98,0.26,0.7,31.35
0.2,0.11,0.94,-3.79,0.78,-0.26,31.4
0.19,0.09,0.96,-2.37,0.53,1.94,31.4
0.2,0.1,0.96,-0.6,1.42,1.44,31.35
0.2,0.09,0.98,2.56,1.22,0.38,31.31
0.21,0.1,0.96,3.11,2.37,0.87,31.31
0.2,0.09,0.97,4.02,2.06,2.14,31.45
0.2,0.1,0.97,2.03,3.44,4.31,31.31
0.19,0.09,0.96,1.74,3.18,4.17,31.4
0.19,0.09,0.95,1.66,3.11,3.13,31.35
0.19,0.09,0.95,-0.98,2.12,1.02,31.4
0.19,0.1,0.94,-4.26,0.46,-0.82,31.4
0.2,0.11,0.94,-4.08,0.08,-1.02,31.45
0.19,0.1,0.97,2.44,-0.11,-0.08,31.4
0.19,0.09,0.97,6.93,-0.23,-0.05,31.4
0.19,0.1,0.96,5.68,-0.08,0.43,31.35
0.2,0.1,0.95,1.45,0.78,1.63,31.4
