acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.21,0.05,0.96,8.2,-3.45,2.82,30.84
0.21,0.05,0.97,7.22,-3.18,1.48,30.79
0.22,0.06,0.96,2.63,0.31,2.21,30.84
0.22,0.06,0.94,-0.87,0.6,1.05,30.74
0.2,0.05,0.96,-2.34,1.11,1.8,30.79
0.21,0.04,0.95,1.15,-0.18,3.57,30.84
0.22,0.05,0.95,3.22,-1.3,4.31,30.74
0.22,0.05,0.96,4.18,-2.58,4.15,30.79
0.21,0.05,0.96,3.34,-1.73,4.41,30.79
0.22,0.06,0.97,-0.69,-0.24,4.31,30.84
0.22,0.06,0.97,-3.11,1.82,5.11,30.79
0.21,0.06,0.94,-3.79,3.27,3.02,30.79
0.21,0.06,0.95,-3.45,2.84,1.97,30.84
0.22,0.05,0.96,-3.18,0.63,1.77,30.84
0.21,0.06,0.96,-3.25,0.37,2.06,30.69
0.22,0.06,0.97,-1.56,1.71,2.41,30.74
0.22,0.05,0.97,-1.39,2.47,2.46,30.84
0.22,0.05,0.96,-0.89,1.97,2.14,30.84
0.21,0.05,0.95,-0.14,1.48,2.24,30.88
0.21,0.04,0.95,2.82,-0.35,1.53,30.74
0.21,0.06,0.95,2.75,-1.45,1.33,30.79
0.21,0.06,0.94,0.37,-1.89,0.93,30.79
0.21,0.05,0.94,-2.23,-0.78,-0.12,30.74
0.2,0.05,0.96,-3.71,-0.49,1.18,30.84
0.22,0.05,0.98,-3.16,-0.27,1.71,30.79
0.21,0.04,0.98,0.9,-0.27,3.28,30.84
0.22,0.05,0.99,-0.24,1.83,4.32,30.74
0.23,0.04,0.97,-1.4,2.26,4.0,30.88
0.22,0.05,0.97,-2.81,3.4,4.87,30.84
0.22,0.06,0.97,-2.9,2.52,4.4,30.84
0.22,0.06,0.96,-0.9,1.18,2.44,30.74
0.22,0.06,0.95,1.18,0.18,0.69,30.88
0.22,0.05,0.97,3.24,-0.31,0.49,30.84
0.22,0.05,0.96,2.55,0.61,1.68,30.79
0.21,0.06,0.94,3.21,0.6,1.3,30.98
